Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,286.7,(2),13552.5,21.059,(5),2210.25,(0),['31-Ga-71_n-tot']
1,3503.79,(15),4982.74,57.37,(1),280.868,(10),['31-Ga-69_n-tot']
2,375.821,(4),3938.52,14.329,(8),959.046,(2),['31-Ga-71_n-tot']
3,2457.18,(13),2573.68,43.17,(2),236.819,(12),['31-Ga-69_n-tot']
4,5058.33,(17),2000.07,57.67,(0),134.234,(16),['31-Ga-71_n-tot']
5,691.048,(6),1872.16,6.235,(13),815.164,(3),['31-Ga-69_n-tot']
6,1636.64,(10),1648.02,21.03,(6),301.956,(9),['31-Ga-69_n-tot']
7,1525.52,(8),1621.41,14.0,(9),341.953,(8),['31-Ga-71_n-tot']
8,4846.46,(16),1610.11,40.64,(3),136.923,(15),['31-Ga-71_n-tot']
9,1868.23,(11),1461.72,11.44,(10),353.491,(7),['31-Ga-69_n-tot']
10,1582.49,(9),1364.66,9.65,(11),384.421,(6),['31-Ga-69_n-tot']
11,95.7,(0),945.362,2.3909,(17),1173.51,(1),['31-Ga-71_n-tot']
12,2400.91,(12),926.47,18.14,(7),149.128,(14),['31-Ga-71_n-tot']
13,3319.55,(14),778.957,21.5,(4),105.87,(17),['31-Ga-71_n-tot']
14,110.8,(1),609.981,3.336,(15),682.1,(4),['31-Ga-69_n-tot']
15,333.812,(3),602.448,3.32,(16),484.897,(5),['31-Ga-69_n-tot']
16,704.889,(7),446.832,8.834,(12),274.653,(11),['31-Ga-71_n-tot']
17,472.727,(5),284.832,4.732,(14),188.759,(13),['31-Ga-69_n-tot']
