Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,213.351,(0),3553.3,338.864,(1),0.0148072,(4),none
1,502.666,(1),1078.61,237.004,(4),0.00617558,(10),none
2,712.262,(2),512.562,288.384,(3),0.00317316,(15),none
3,949.586,(3),263.399,116.947,(9),0.00986433,(8),none
4,1426.59,(6),227.059,325.59,(2),0.00591925,(11),none
5,1852.23,(9),179.581,208.8,(5),0.0113393,(6),none
6,1107.89,(4),148.653,171.97,(8),0.00362625,(14),none
7,2371.91,(12),134.466,207.13,(6),0.00440773,(13),none
8,1211.98,(5),122.622,115.09,(10),0.00700261,(9),none
9,1716.61,(8),89.9962,56.45,(13),0.115327,(1),none
10,2142.97,(11),80.3138,178.47,(7),0.00448974,(12),none
11,2046.79,(10),74.8501,104.14,(11),0.0103172,(7),none
12,2530.14,(13),49.2493,87.4,(12),0.0121541,(5),none
13,2670.98,(15),34.6482,52.36,(14),0.025726,(3),none
14,2580.89,(14),34.4132,40.34,(15),0.0441445,(2),none
15,1638.45,(7),29.2116,23.69,(16),0.223686,(0),none
16,2870.96,(16),0.0,564.23,(0),0.00207719,(16),none
