Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4000000.0,(13),31109500.0,6972500.0,(0),3.67837,(5),none
1,9150.93,(11),40188.8,2306.48,(1),0.0629604,(11),none
2,10866.6,(12),32010.1,1623.07,(2),0.0459928,(12),none
3,3158.49,(5),28474.5,807.78,(4),0.151081,(10),none
4,375.149,(0),21031.2,381.007,(12),3.2573,(7),none
5,6845.46,(10),13817.0,563.78,(8),1.40708,(8),none
6,5945.69,(9),10203.5,423.96,(11),0.0334398,(13),none
7,3825.14,(6),9503.01,578.19,(7),7.98457,(0),none
8,5658.17,(8),7585.3,1021.7,(3),0.359965,(9),none
9,830.743,(1),4526.01,458.224,(10),7.95795,(1),none
10,4619.78,(7),2836.18,761.36,(5),3.39885,(6),none
11,1994.29,(3),818.039,667.63,(6),6.81016,(3),none
12,2373.63,(4),522.155,360.59,(13),6.29075,(4),none
13,1331.26,(2),280.449,492.512,(9),7.45111,(2),none
