Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,78.57,(1),2916.33,3.3608,(11),3844.18,(1),none
1,38.73,(0),2428.48,1.4888,(21),6711.82,(0),none
2,150.02,(2),1250.12,2.327,(17),1902.53,(2),none
3,191.84,(3),892.18,2.315,(19),1289.88,(3),none
4,316.7,(6),747.96,5.508,(3),490.981,(5),none
5,388.19,(7),633.369,5.714,(2),425.156,(6),none
6,254.07,(4),566.281,2.327,(18),759.127,(4),none
7,478.65,(8),499.742,4.355,(7),391.713,(7),none
8,536.5,(10),385.957,4.815,(5),280.763,(8),none
9,745.2,(14),301.433,3.688,(10),230.985,(11),none
10,781.0,(15),295.03,5.936,(1),154.831,(16),none
11,620.2,(11),280.346,3.146,(13),251.217,(10),none
12,862.6,(18),259.975,4.621,(6),186.957,(15),none
13,705.6,(13),250.575,3.248,(12),212.39,(12),none
14,528.5,(9),246.164,2.397,(16),271.112,(9),none
15,1041.5,(20),232.938,4.95,(4),140.351,(17),none
16,844.0,(17),229.836,6.436,(0),101.559,(21),none
17,649.2,(12),218.87,2.973,(14),197.093,(14),none
18,979.4,(19),191.955,3.702,(9),140.066,(18),none
19,1216.1,(21),154.48,4.04,(8),101.625,(20),none
20,282.26,(5),148.763,1.871,(20),205.853,(13),none
21,819.5,(16),120.376,2.805,(15),103.053,(19),none
