Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,640.625,(0),1029.38,1099.72,(6),0.00637448,(11),none
1,3207.4,(4),1018.49,1068.95,(9),0.00736749,(10),none
2,1357.69,(1),994.099,338.76,(11),0.0117534,(9),none
3,1834.16,(2),689.954,454.73,(10),0.00190999,(12),none
4,2867.67,(3),487.239,1217.23,(4),0.000631158,(13),none
5,4610.8,(6),429.579,1118.3,(5),0.0506645,(6),none
6,7025.5,(8),251.44,1763.5,(0),0.141862,(2),none
7,4258.32,(5),216.911,153.68,(13),0.0471699,(7),none
8,5900.9,(7),165.451,1097.87,(7),0.0996011,(4),none
9,11595.9,(11),102.735,1300.8,(2),0.126453,(3),none
10,14000.0,(13),93.6913,1577.5,(1),0.0293746,(8),none
11,9218.09,(9),67.2798,1089.21,(8),0.167296,(1),none
12,12966.2,(12),58.6962,1287.9,(3),0.0827465,(5),none
13,10170.0,(10),24.6944,286.8,(12),0.19054,(0),none
