Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2001270.0,(26),4608720.0,4402800.0,(0),2.96505,(24),none
1,1847.02,(11),7006.19,211.71,(10),3.18753,(22),none
2,326.943,(1),5478.08,218.156,(8),5.16926,(18),none
3,1562.52,(9),5378.1,218.0,(9),1.0566,(26),none
4,2384.08,(15),4505.12,269.19,(5),3.71923,(20),none
5,2977.73,(16),3783.45,490.16,(1),5.981,(10),none
6,934.488,(6),3192.92,239.322,(6),6.44779,(8),none
7,671.654,(5),3049.59,74.032,(23),3.43588,(21),none
8,3733.05,(20),2837.31,195.52,(11),10.8428,(1),none
9,100.0,(0),2485.63,109.334,(16),7.04969,(7),none
10,466.786,(2),2126.82,133.721,(14),5.32276,(17),none
11,1613.61,(10),1879.31,42.38,(25),9.14028,(2),none
12,3398.88,(19),1613.65,98.15,(17),2.89024,(25),none
13,4193.84,(23),1335.73,227.38,(7),5.37062,(15),none
14,4351.43,(24),1039.56,135.53,(13),5.40504,(14),none
15,1902.52,(12),555.704,29.25,(26),12.3448,(0),none
16,1348.95,(8),402.654,96.06,(18),4.13277,(19),none
17,526.892,(3),235.382,54.611,(24),6.39126,(9),none
18,3061.17,(17),76.4025,79.65,(20),5.59846,(12),none
19,1245.48,(7),59.5004,304.374,(3),5.33549,(16),none
20,2161.0,(14),57.8766,165.19,(12),5.80311,(11),none
21,3865.55,(21),50.8626,124.11,(15),8.94841,(3),none
22,1989.08,(13),50.6635,74.34,(22),7.41359,(6),none
23,3370.74,(18),43.9245,288.99,(4),3.09948,(23),none
24,606.221,(4),31.5421,74.607,(21),5.46617,(13),none
25,3962.66,(22),15.5787,87.35,(19),8.21821,(4),none
26,4494.07,(25),0.0,471.6,(2),7.86426,(5),none
