Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,333.717,(0),1922.86,392.808,(44),0.0561829,(0),none
1,3722.73,(1),586.566,3824.72,(21),0.000742584,(6),none
2,21272.4,(6),161.374,5148.5,(15),0.000245486,(18),none
3,16646.3,(5),122.072,710.4,(41),0.00297952,(2),none
4,15705.9,(4),99.7967,1445.0,(35),0.000994667,(4),none
5,10747.8,(3),86.1651,9155.18,(8),0.000305272,(12),none
6,5367.88,(2),46.7984,1214.24,(39),0.000494028,(8),none
7,36781.7,(9),46.1414,10313.5,(6),0.000148636,(28),none
8,456934.0,(44),39.057,6434.0,(13),0.000182637,(25),none
9,292270.0,(37),36.4125,3006.0,(23),0.000304321,(13),none
10,49454.6,(12),34.6753,7257.2,(12),0.000137599,(30),none
11,23178.0,(7),34.1698,3916.1,(20),0.000255975,(17),none
12,84466.7,(16),30.9231,14741.0,(3),9.74795e-05,(39),none
13,40998.2,(11),29.0762,3746.4,(22),0.000156152,(26),none
14,27122.2,(8),24.3131,563.3,(43),0.00320339,(1),none
15,383062.0,(42),21.2667,2435.0,(30),0.000302933,(14),none
16,55962.3,(15),17.5546,2557.5,(27),0.000321539,(11),none
17,121094.0,(22),16.2518,15201.0,(2),0.000108344,(33),none
18,286734.0,(36),15.448,2435.0,(29),0.00166597,(3),none
19,171356.0,(27),14.4435,15247.0,(1),0.000100073,(37),none
20,220518.0,(31),14.4385,1347.0,(36),0.000230593,(20),none
21,228421.0,(32),12.6998,2982.0,(24),0.000213404,(21),none
22,53458.3,(14),11.2414,1809.3,(33),0.000197354,(22),none
23,353275.0,(40),10.0448,8540.0,(9),9.61378e-05,(40),none
24,138717.0,(23),9.71853,4508.0,(19),0.000283695,(15),none
25,358236.0,(41),8.58185,15781.0,(0),8.45205e-05,(44),none
26,219619.0,(30),8.26757,2198.0,(32),0.000258818,(16),none
27,298495.0,(38),8.22026,5763.0,(14),0.000193066,(23),none
28,301771.0,(39),7.82982,1665.0,(34),0.000546791,(7),none
29,94329.2,(17),7.22828,4557.2,(18),0.000100671,(36),none
30,152557.0,(25),7.20677,2799.0,(25),0.000126281,(31),none
31,157740.0,(26),6.01333,9500.0,(7),9.04455e-05,(43),none
32,245626.0,(34),5.87105,339.0,(45),0.00039421,(10),none
33,460598.0,(45),5.73751,4737.0,(16),0.000192292,(24),none
34,112166.0,(21),5.62527,1094.0,(40),0.000452279,(9),none
35,97668.8,(19),5.61268,2740.3,(26),0.000106053,(34),none
36,52120.9,(13),5.08178,1301.7,(38),0.000155812,(27),none
37,38706.4,(10),5.07598,2445.2,(28),0.000146936,(29),none
38,431233.0,(43),4.98796,13475.0,(5),9.14732e-05,(42),none
39,108007.0,(20),4.55636,7825.0,(11),0.000124305,(32),none
40,141426.0,(24),4.27892,628.0,(42),0.000898039,(5),none
41,191751.0,(28),4.2769,2206.0,(31),0.000232477,(19),none
42,204450.0,(29),3.24358,4655.0,(17),8.39145e-05,(45),none
43,269773.0,(35),2.72572,14161.0,(4),9.2314e-05,(41),none
44,95643.0,(18),2.46797,1312.6,(37),0.00010504,(35),none
45,234481.0,(33),2.38719,8034.0,(10),9.99422e-05,(38),none
