Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2421.2,(12),1193.93,10.31,(8),312.258,(5),none
1,2641.17,(13),1086.15,9.67,(10),293.5,(6),none
2,4599.39,(19),889.888,14.65,(1),171.722,(13),none
3,5153.54,(20),889.221,12.47,(5),198.348,(11),none
4,1452.6,(8),867.657,6.2,(15),350.058,(3),none
5,3675.24,(17),846.753,12.67,(4),196.336,(12),none
6,5579.46,(21),800.952,16.75,(0),140.931,(16),none
7,1009.62,(4),778.299,4.42,(21),427.514,(1),none
8,935.471,(3),752.329,4.513,(20),408.575,(2),none
9,6003.34,(23),728.347,13.95,(2),137.989,(17),none
10,1834.24,(9),638.895,9.17,(12),227.161,(8),none
11,4069.29,(18),636.098,11.51,(6),157.863,(14),none
12,6532.49,(24),627.859,12.72,(3),125.068,(19),none
13,378.498,(1),585.566,2.79,(23),514.708,(0),none
14,2023.81,(10),572.407,7.22,(14),209.879,(10),none
15,5691.47,(22),457.253,11.02,(7),106.557,(23),none
16,741.445,(2),429.837,3.885,(22),271.958,(7),none
17,1175.76,(6),421.79,4.84,(18),214.645,(9),none
18,3609.0,(16),415.432,9.58,(11),117.071,(21),none
19,3396.21,(14),402.791,7.54,(13),128.751,(18),none
20,3525.29,(15),365.528,9.69,(9),104.235,(24),none
21,194.27,(0),291.135,2.768,(24),327.165,(4),none
22,2341.09,(11),283.745,5.88,(16),119.771,(20),none
23,1149.28,(5),267.344,4.56,(19),147.827,(15),none
24,1393.38,(7),226.921,5.55,(17),111.083,(22),none
