Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,126.356,(1),1234.29,42.8711,(6),0.189593,(2),none
1,24.6875,(0),1218.25,92.6498,(3),0.0695109,(4),none
2,243.985,(3),1173.31,98.691,(2),0.062745,(5),none
3,367.663,(4),752.942,129.333,(1),0.0187295,(8),none
4,152.543,(2),706.312,40.986,(7),0.209758,(1),none
5,728.567,(8),437.846,251.283,(0),0.00799869,(9),none
6,459.846,(5),397.351,86.656,(4),0.0287967,(7),none
7,582.906,(7),196.886,61.308,(5),0.033295,(6),none
8,542.993,(6),191.256,39.905,(8),0.0732679,(3),none
9,895.061,(9),109.699,20.504,(9),0.655276,(0),none
