Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,5.91,(0),1509.85,0.8755,(23),6942.22,(0),none
1,126.3,(5),836.281,1.796,(15),1288.58,(3),none
2,47.57,(2),598.195,1.3999,(20),1410.73,(2),none
3,234.2,(10),546.978,2.288,(11),632.39,(5),none
4,22.51,(1),490.725,1.0463,(22),1568.92,(1),none
5,401.5,(14),372.028,2.91,(6),336.086,(8),none
6,295.4,(12),358.894,2.389,(9),393.608,(7),none
7,94.25,(4),355.273,1.5361,(17),655.983,(4),none
8,146.0,(7),264.641,1.513,(19),436.212,(6),none
9,470.2,(17),253.44,3.242,(3),216.732,(11),none
10,796.1,(23),210.527,3.988,(0),137.806,(19),none
11,585.7,(21),209.756,3.669,(1),157.221,(16),none
12,520.1,(19),206.772,2.889,(7),183.631,(13),none
13,512.1,(18),189.491,2.982,(5),165.988,(15),none
14,201.2,(8),186.417,1.858,(14),258.139,(10),none
15,431.0,(16),183.439,2.779,(8),171.333,(14),none
16,560.3,(20),159.332,3.002,(4),134.369,(20),none
17,82.74,(3),155.647,1.5143,(18),302.376,(9),none
18,726.7,(22),148.518,3.305,(2),109.78,(22),none
19,359.2,(13),142.395,2.339,(10),156.159,(17),none
20,220.7,(9),140.668,1.606,(16),201.713,(12),none
21,413.6,(15),109.571,1.873,(13),150.553,(18),none
22,238.3,(11),74.8789,1.929,(12),118.724,(21),none
23,142.2,(6),58.1077,1.35,(21),103.195,(23),none
