Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1.2599,(0),729.262,0.93235,(15),4503.62,(0),none
1,435.38,(9),518.947,3.284,(5),410.676,(4),none
2,319.69,(8),467.579,2.451,(10),457.917,(2),none
3,187.07,(4),443.265,2.17,(12),532.494,(1),none
4,272.2,(6),429.924,2.467,(9),439.349,(3),none
5,701.19,(13),355.421,3.92,(2),230.811,(8),none
6,253.96,(5),318.521,2.728,(7),331.071,(6),none
7,555.17,(10),281.201,3.458,(4),205.775,(9),none
8,154.24,(3),272.128,2.415,(11),332.31,(5),none
9,844.43,(14),250.48,4.156,(1),149.037,(11),none
10,1269.3,(15),218.381,4.28,(0),118.583,(14),none
11,645.77,(11),199.749,3.867,(3),134.813,(13),none
12,691.52,(12),197.858,3.108,(6),145.361,(12),none
13,125.64,(2),165.724,1.941,(13),235.611,(7),none
14,289.81,(7),164.864,2.507,(8),165.768,(10),none
15,95.712,(1),66.0424,1.5228,(14),114.707,(15),none
