Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1000000.0,(10),8860890.0,2911250.0,(2),5.47757,(10),none
1,44000000.0,(12),4353630.0,29000000.0,(0),4.22168,(12),none
2,10562500.0,(11),434720.0,4000000.0,(1),4.98277,(11),none
3,22.8116,(0),19280.2,32.4894,(12),11.7694,(2),none
4,464.821,(5),14911.6,166.676,(4),11.9476,(1),none
5,259.787,(3),8826.23,83.55,(8),10.5037,(3),none
6,154.028,(2),8556.06,41.395,(11),6.36265,(6),none
7,675.618,(6),7835.16,182.334,(3),9.42285,(4),none
8,122.378,(1),7308.56,93.3198,(7),6.14887,(7),none
9,298.553,(4),6156.9,46.401,(10),5.6744,(9),none
10,858.26,(8),6007.24,64.01,(9),5.9867,(8),none
11,799.406,(7),5362.98,114.166,(5),6.88026,(5),none
12,966.483,(9),4154.57,111.191,(6),21.6666,(0),none
