Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,57.9,(1),3778.54,2.2106,(15),6802.57,(0),none
1,46.3,(0),2031.41,1.5699,(16),4761.14,(1),none
2,136.2,(2),1624.8,3.215,(10),1903.92,(2),none
3,184.5,(3),1328.72,2.935,(12),1504.71,(3),none
4,336.0,(5),564.206,2.931,(13),558.026,(4),none
5,445.0,(7),367.435,3.483,(9),322.549,(6),none
6,287.0,(4),351.083,2.603,(14),386.52,(5),none
7,380.0,(6),338.434,6.812,(0),169.478,(12),none
8,744.0,(11),304.004,4.078,(5),207.625,(8),none
9,698.0,(9),291.633,3.879,(6),212.002,(7),none
10,837.0,(12),279.167,4.112,(4),186.456,(10),none
11,850.0,(13),255.871,3.783,(7),173.553,(11),none
12,1098.0,(15),253.008,5.94,(1),135.723,(13),none
13,582.0,(8),246.117,3.517,(8),194.525,(9),none
14,1172.0,(16),243.756,5.74,(2),125.703,(14),none
15,903.0,(14),196.431,4.586,(3),124.42,(15),none
16,713.0,(10),159.607,3.168,(11),121.472,(16),none
