Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1119340.0,(139),3187120.0,2382440.0,(1),4.79162,(140),['81-Tl-205_n-tot']
1,10802300.0,(140),2617240.0,8939470.0,(0),4.95819,(139),['81-Tl-205_n-tot']
2,196.192,(2),17534.6,102.126,(61),11.7484,(51),['81-Tl-205_n-tot']
3,536.319,(3),7848.87,284.656,(9),8.77482,(98),['81-Tl-203_n-tot']
4,716.682,(4),7440.39,240.822,(16),5.8556,(135),['81-Tl-205_n-tot']
5,70.3125,(1),7116.12,78.6481,(76),5.79925,(136),['81-Tl-205_n-tot']
6,1268.0,(9),3510.7,120.51,(55),17.2294,(9),['81-Tl-203_n-tot']
7,999.663,(8),2767.07,112.002,(58),13.6115,(35),['81-Tl-203_n-tot']
8,834.925,(5),1924.21,30.939,(111),32.5871,(1),['81-Tl-205_n-tot']
9,1800.73,(14),1740.27,191.07,(29),8.60879,(100),['81-Tl-205_n-tot']
10,2250.57,(18),1403.21,275.08,(10),8.54301,(101),['81-Tl-205_n-tot']
11,5185.81,(43),1312.3,271.43,(11),8.30669,(109),['81-Tl-205_n-tot']
12,984.861,(7),1033.82,143.505,(45),13.4753,(38),['81-Tl-205_n-tot']
13,1596.03,(12),912.725,155.64,(42),10.7561,(67),['81-Tl-203_n-tot']
14,1415.59,(11),906.809,95.58,(65),10.5284,(69),['81-Tl-203_n-tot']
15,6489.15,(57),887.553,201.63,(27),9.17451,(89),['81-Tl-203_n-tot']
16,2436.53,(19),881.686,136.32,(48),9.92285,(77),['81-Tl-205_n-tot']
17,2955.35,(21),759.123,160.9,(39),8.94305,(94),['81-Tl-203_n-tot']
18,17255.2,(132),718.432,586.5,(2),11.6214,(56),['81-Tl-203_n-tot']
19,4849.41,(42),704.827,81.27,(73),9.12626,(90),['81-Tl-205_n-tot']
20,1913.8,(15),689.603,84.89,(71),11.8962,(49),['81-Tl-205_n-tot']
21,9902.23,(88),651.727,181.73,(33),6.25119,(133),['81-Tl-205_n-tot']
22,2773.44,(20),617.303,328.65,(8),6.98919,(128),['81-Tl-203_n-tot']
23,8025.3,(70),550.866,142.0,(46),7.33926,(123),['81-Tl-205_n-tot']
24,7245.92,(61),524.818,474.68,(4),7.86932,(114),['81-Tl-205_n-tot']
25,10026.1,(89),477.192,76.02,(78),9.96402,(75),['81-Tl-205_n-tot']
26,12583.8,(110),449.168,179.9,(35),14.9975,(17),['81-Tl-203_n-tot']
27,10285.9,(92),422.249,116.3,(57),8.5301,(102),['81-Tl-205_n-tot']
28,9137.41,(80),401.07,164.66,(38),6.85947,(130),['81-Tl-205_n-tot']
29,10583.3,(93),399.314,229.4,(20),10.2087,(71),['81-Tl-205_n-tot']
30,4760.66,(40),373.351,72.93,(81),12.3157,(46),['81-Tl-203_n-tot']
31,8435.0,(72),362.762,243.46,(15),7.48314,(120),['81-Tl-205_n-tot']
32,5547.82,(46),351.553,124.53,(53),10.9162,(63),['81-Tl-203_n-tot']
33,3429.77,(24),337.625,45.82,(96),8.36233,(107),['81-Tl-205_n-tot']
34,16225.8,(128),334.021,181.0,(34),11.735,(52),['81-Tl-203_n-tot']
35,12819.8,(111),330.616,216.5,(24),14.1829,(26),['81-Tl-203_n-tot']
36,4602.43,(37),328.847,144.03,(44),8.13343,(111),['81-Tl-203_n-tot']
37,15106.9,(121),325.575,232.9,(19),12.1121,(48),['81-Tl-203_n-tot']
38,9239.32,(82),316.284,57.05,(89),5.45792,(138),['81-Tl-205_n-tot']
39,17672.4,(133),311.253,260.9,(14),15.4238,(14),['81-Tl-203_n-tot']
40,11451.5,(104),282.406,175.9,(37),7.87144,(113),['81-Tl-205_n-tot']
41,5379.52,(45),279.498,61.51,(87),7.72156,(115),['81-Tl-203_n-tot']
42,8920.78,(78),251.049,82.14,(72),9.03958,(92),['81-Tl-205_n-tot']
43,9300.81,(83),243.731,31.86,(110),13.163,(41),['81-Tl-205_n-tot']
44,6317.49,(56),241.659,67.4,(84),6.1959,(134),['81-Tl-203_n-tot']
45,3879.16,(31),241.347,116.51,(56),8.6518,(99),['81-Tl-203_n-tot']
46,11117.5,(100),237.515,89.0,(69),11.4924,(57),['81-Tl-205_n-tot']
47,4246.86,(35),229.971,101.32,(62),7.67388,(117),['81-Tl-203_n-tot']
48,5326.43,(44),225.302,120.88,(54),9.32346,(85),['81-Tl-205_n-tot']
49,7546.67,(64),222.36,125.43,(52),7.04403,(127),['81-Tl-205_n-tot']
50,1324.1,(10),219.467,47.01,(95),14.7377,(19),['81-Tl-203_n-tot']
51,4221.12,(34),203.06,269.47,(12),7.59352,(118),['81-Tl-205_n-tot']
52,9351.79,(84),199.712,34.47,(108),12.6936,(45),['81-Tl-203_n-tot']
53,8516.68,(73),192.87,57.11,(88),8.84278,(97),['81-Tl-205_n-tot']
54,10976.2,(98),181.242,80.1,(74),5.5538,(137),['81-Tl-203_n-tot']
55,18474.2,(135),180.026,426.8,(5),13.8252,(32),['81-Tl-203_n-tot']
56,5981.05,(52),173.587,156.25,(41),9.19635,(88),['81-Tl-203_n-tot']
57,6171.93,(53),166.714,186.2,(32),7.38808,(121),['81-Tl-205_n-tot']
58,7664.82,(67),160.479,43.27,(101),11.7033,(55),['81-Tl-205_n-tot']
59,13025.2,(112),159.659,150.5,(43),18.892,(7),['81-Tl-203_n-tot']
60,7599.47,(66),150.109,28.95,(115),7.38778,(122),['81-Tl-205_n-tot']
61,7315.41,(62),149.45,35.13,(106),9.55723,(80),['81-Tl-205_n-tot']
62,13242.9,(113),133.558,223.2,(21),15.7827,(13),['81-Tl-203_n-tot']
