Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,11180.0,(1),201.691,35.6,(2),36.9366,(3),none
1,9480.0,(0),162.404,16.12,(12),85.5187,(0),none
2,14450.0,(3),124.331,17.3,(9),82.8538,(1),none
3,30640.0,(7),106.056,55.0,(0),14.0967,(10),none
4,38440.0,(9),80.3517,25.0,(3),29.3256,(5),none
5,23030.0,(5),63.6311,17.7,(6),49.6924,(2),none
6,126401.0,(18),56.9049,17.0,(10),12.0515,(15),none
7,39140.0,(10),53.5524,16.5,(11),30.2471,(4),none
8,75800.0,(13),27.9981,16.1,(13),15.0224,(9),none
9,99840.0,(17),27.3126,17.3,(8),12.7689,(12),none
10,35260.0,(8),25.8236,15.6,(14),23.4751,(6),none
11,59200.0,(11),24.7255,19.3,(4),19.3997,(8),none
12,91355.0,(16),23.6632,41.9,(1),10.2385,(18),none
13,28220.0,(6),22.9909,14.7,(16),22.1339,(7),none
14,87330.0,(15),17.52,18.1,(5),13.4966,(11),none
15,81280.0,(14),13.8793,13.7,(17),12.1222,(14),none
16,68760.0,(12),13.8321,17.3,(7),12.5579,(13),none
17,19278.0,(4),10.9207,15.5,(15),11.8184,(16),none
18,13581.0,(2),9.76037,9.7,(18),10.8433,(17),none
