Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,21.3164,(1),5552.09,24.2055,(32),0.631212,(45),none
1,1.0625,(0),2512.09,4.78933,(321),21.3216,(0),none
2,32.391,(2),622.587,8.664,(211),5.81533,(2),none
3,62.9375,(5),559.848,13.7527,(121),0.719684,(40),none
4,47.2911,(4),400.125,14.1547,(111),0.543311,(52),none
5,35.8082,(3),392.258,8.6202,(212),1.15455,(28),none
6,115.004,(13),269.138,18.652,(73),0.154549,(128),none
7,321.234,(32),178.975,8.878,(205),1.99398,(15),none
8,193.291,(19),164.622,23.71,(38),0.0943702,(175),none
9,77.877,(6),152.8,6.3858,(266),0.604929,(47),none
10,138.267,(14),145.17,4.345,(336),2.40924,(13),none
11,303.892,(31),140.068,13.129,(132),0.336583,(77),none
12,996.882,(76),139.376,28.662,(18),0.157793,(126),none
13,325.966,(33),105.431,9.023,(201),0.530851,(53),none
14,590.972,(51),87.9406,35.683,(7),0.0592646,(227),none
15,420.282,(40),73.7261,21.121,(55),0.105947,(160),none
16,508.578,(46),68.9865,9.091,(198),0.462004,(64),none
17,359.302,(36),62.359,32.347,(11),0.048297,(252),none
18,965.037,(75),62.1134,10.404,(172),0.579561,(49),none
19,1211.91,(83),60.7985,11.77,(147),0.385423,(71),none
20,1091.64,(80),60.106,48.51,(5),0.0225342,(348),none
21,1228.76,(84),56.2925,11.83,(146),0.31836,(82),none
22,763.749,(62),55.4944,29.39,(16),0.0676659,(212),none
23,1638.22,(106),49.5011,84.09,(1),0.00817496,(427),none
24,479.44,(43),44.9792,14.321,(110),0.167729,(121),none
25,170.554,(18),43.2673,2.016,(407),3.43437,(8),none
26,1026.5,(77),42.9286,23.78,(36),0.0643889,(216),none
27,400.674,(39),42.5612,4.118,(348),1.54726,(20),none
28,200.811,(20),41.1716,8.382,(220),0.170242,(118),none
29,1397.04,(94),40.9462,26.99,(23),0.0448095,(265),none
30,614.827,(53),39.7282,11.226,(155),0.204655,(110),none
31,1181.52,(82),38.9238,25.46,(28),0.0472753,(255),none
32,217.838,(21),38.8175,8.394,(218),0.13949,(137),none
33,563.221,(50),37.5049,2.658,(395),4.02614,(3),none
34,446.422,(42),32.735,25.602,(26),0.0455563,(260),none
35,1248.17,(85),29.8779,14.78,(100),0.100944,(167),none
36,1148.4,(81),28.978,53.06,(3),0.0159293,(391),none
37,869.064,(69),28.8843,17.052,(80),0.0588022,(229),none
38,737.463,(61),28.7027,13.861,(119),0.105745,(161),none
39,496.499,(45),28.5272,3.223,(374),1.38869,(23),none
40,2000.0,(122),27.3729,48.85,(4),0.0103154,(418),none
