Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,847.159,(92),1068.65,4.702,(12),581.772,(15),['64-Gd-160_n-tot']
1,2869.07,(119),843.576,14.85,(3),187.373,(58),['64-Gd-160_n-tot']
2,341.024,(69),716.316,2.512,(39),778.95,(10),['64-Gd-157_n-tot']
3,3983.06,(122),623.576,20.18,(0),131.941,(95),['64-Gd-160_n-tot']
4,692.927,(85),616.293,3.488,(27),478.134,(21),['64-Gd-160_n-tot']
5,5611.75,(123),600.134,19.54,(1),102.482,(117),['64-Gd-160_n-tot']
6,3479.61,(120),578.369,13.17,(4),145.071,(82),['64-Gd-160_n-tot']
7,917.396,(96),531.881,3.798,(22),351.518,(36),['64-Gd-160_n-tot']
8,3768.45,(121),502.706,16.49,(2),127.405,(97),['64-Gd-160_n-tot']
9,139.16,(48),484.052,1.314,(63),871.418,(7),['64-Gd-155_n-tot']
10,713.328,(86),472.326,3.602,(24),352.798,(35),['64-Gd-157_n-tot']
11,198.509,(59),470.203,1.533,(57),753.418,(11),['64-Gd-157_n-tot']
12,1219.93,(103),465.003,4.5,(13),273.423,(42),['64-Gd-160_n-tot']
13,120.907,(44),463.285,1.169,(70),949.975,(6),['64-Gd-158_n-tot']
14,1458.9,(106),451.254,5.86,(7),231.976,(48),['64-Gd-160_n-tot']
15,409.112,(74),416.766,2.497,(40),484.113,(20),['64-Gd-160_n-tot']
16,1776.09,(112),401.495,6.11,(6),154.113,(77),['64-Gd-157_n-tot']
17,124.0,(45),394.441,1.12,(72),864.66,(8),['64-Gd-155_n-tot']
18,80.1051,(32),386.863,0.8333,(84),1097.48,(5),['64-Gd-157_n-tot']
19,22.3169,(12),382.553,0.4793,(112),1902.19,(0),['64-Gd-155_n-tot']
20,503.312,(80),366.068,2.627,(38),365.838,(34),['64-Gd-160_n-tot']
21,821.96,(90),349.603,3.692,(23),257.391,(45),['64-Gd-157_n-tot']
22,164.543,(54),348.598,1.456,(58),563.537,(16),['64-Gd-155_n-tot']
23,16.77,(8),341.585,0.5058,(111),1703.52,(2),['64-Gd-158_n-tot']
24,1990.8,(115),320.654,4.44,(14),185.946,(60),['64-Gd-160_n-tot']
25,1183.02,(102),293.736,3.58,(25),212.086,(53),['64-Gd-155_n-tot']
26,2386.84,(118),292.087,6.13,(5),136.118,(91),['64-Gd-160_n-tot']
27,344.808,(70),279.057,2.207,(46),416.671,(23),['64-Gd-160_n-tot']
28,239.311,(63),269.773,1.746,(54),399.279,(25),['64-Gd-158_n-tot']
29,1294.84,(104),267.291,4.23,(16),175.031,(68),['64-Gd-160_n-tot']
30,1671.47,(109),260.969,5.22,(11),133.589,(94),['64-Gd-157_n-tot']
31,837.369,(91),249.253,3.043,(29),219.782,(50),['64-Gd-155_n-tot']
32,2126.77,(116),235.622,5.37,(8),121.12,(103),['64-Gd-157_n-tot']
33,208.507,(61),209.685,1.309,(65),393.6,(27),['64-Gd-158_n-tot']
34,33.23,(17),208.24,0.6375,(100),805.966,(9),['64-Gd-157_n-tot']
35,1514.71,(107),203.628,4.05,(18),138.097,(88),['64-Gd-157_n-tot']
36,1427.67,(105),196.36,2.98,(31),181.972,(61),['64-Gd-160_n-tot']
37,729.749,(87),194.435,2.83,(35),186.512,(59),['64-Gd-157_n-tot']
38,44.1775,(20),191.412,1.0614,(74),386.788,(29),['64-Gd-156_n-tot']
39,1944.8,(114),190.406,4.12,(17),123.125,(100),['64-Gd-160_n-tot']
40,1823.01,(113),189.638,5.24,(10),109.077,(113),['64-Gd-157_n-tot']
41,58.384,(26),188.806,0.7286,(95),640.2,(14),['64-Gd-158_n-tot']
42,143.56,(49),186.076,1.118,(73),393.538,(28),['64-Gd-158_n-tot']
43,48.8036,(22),185.863,0.6157,(103),724.544,(12),['64-Gd-158_n-tot']
44,626.11,(84),184.988,2.908,(34),180.753,(62),['64-Gd-155_n-tot']
