Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1484.38,(1),168.889,1439.5,(13),0.000348852,(2),none
1,187.5,(0),87.0356,780.649,(22),0.00059215,(1),none
2,3203.25,(2),41.527,983.09,(21),0.000168904,(9),none
3,6048.05,(5),26.7489,1142.77,(18),7.32351e-05,(18),none
4,4583.58,(4),25.3141,630.79,(24),0.000156918,(10),none
5,3971.22,(3),21.314,1098.52,(19),8.12795e-05,(17),none
6,7146.57,(7),17.5264,2469.01,(5),5.72303e-05,(20),none
7,17146.7,(11),15.1415,1708.1,(10),0.000129115,(12),none
8,20000.0,(13),8.7045,3013.5,(4),2.77599e-05,(24),none
9,26149.8,(18),8.56041,1655.9,(11),6.79327e-05,(19),none
10,30062.9,(23),5.6584,3166.9,(2),3.72593e-05,(21),none
11,40358.8,(26),5.37039,3136.1,(3),1.2197e-05,(33),none
12,6375.11,(6),5.2844,227.34,(30),0.000121806,(13),none
13,9327.19,(9),5.20395,541.92,(26),0.000141126,(11),none
14,28312.8,(19),4.99066,1644.1,(12),3.63955e-05,(22),none
15,17665.8,(12),4.52699,361.8,(28),0.00011743,(14),none
16,34457.6,(24),4.39687,1034.8,(20),0.000222724,(6),none
17,22538.8,(15),4.10388,2023.0,(6),1.88274e-05,(28),none
18,38435.7,(25),3.94365,1840.5,(8),1.70633e-05,(30),none
19,47899.8,(28),3.86048,1867.2,(7),2.12679e-05,(26),none
20,77416.6,(35),3.45205,6511.7,(0),7.41205e-06,(35),none
21,64580.1,(34),3.39598,3353.7,(1),2.06931e-05,(27),none
22,24015.9,(17),3.19752,1279.7,(16),2.9278e-05,(23),none
23,9092.33,(8),2.8576,130.78,(34),0.000238389,(5),none
24,46279.4,(27),2.82694,567.0,(25),0.000188045,(8),none
25,9728.99,(10),2.7523,42.65,(35),0.00184834,(0),none
26,56176.0,(32),2.64805,1377.3,(14),1.45563e-05,(31),none
27,57648.7,(33),2.49046,1370.4,(15),1.19878e-05,(34),none
28,48961.4,(29),2.39939,1221.2,(17),1.76427e-05,(29),none
29,20924.4,(14),1.97297,165.6,(32),0.00034736,(3),none
30,29350.3,(22),1.51953,291.8,(29),0.000112758,(15),none
31,53979.3,(31),1.25927,386.4,(27),0.000211741,(7),none
32,51748.0,(30),1.24204,1805.5,(9),1.34695e-05,(32),none
33,23412.6,(16),1.14156,762.3,(23),2.14381e-05,(25),none
34,28879.9,(20),1.10785,218.4,(31),0.00011196,(16),none
35,29088.4,(21),1.0768,156.9,(33),0.000239695,(4),none
