Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,10.6667,(1),3184.77,9.69014,(58),2.85363,(22),['69-Tm-169_n-g']
1,0.875,(0),1638.08,3.6045,(133),26.2733,(6),['69-Tm-169_n-g']
2,76.9385,(11),357.299,16.0492,(25),0.416473,(85),['69-Tm-169_n-g']
3,143.187,(20),231.778,15.67,(27),0.36752,(93),['69-Tm-169_n-g']
4,87.4508,(12),223.293,9.7269,(57),0.666844,(63),['69-Tm-169_n-g']
5,16.0624,(2),214.982,2.5462,(162),6.39955,(14),['69-Tm-169_n-g']
6,54.2976,(8),186.317,7.5384,(75),0.963213,(44),['69-Tm-169_n-g']
7,295.751,(37),173.269,6.908,(79),56.5977,(2),['69-Tm-169_n-g']
8,257.483,(32),165.415,6.822,(80),2.07111,(27),['69-Tm-169_n-g']
9,25.5328,(3),146.987,10.6816,(47),0.551645,(72),['69-Tm-169_n-g']
10,120.242,(17),137.539,8.359,(66),0.664513,(64),['69-Tm-169_n-g']
11,47.5804,(7),114.028,4.9441,(110),1.21634,(38),['69-Tm-169_n-g']
12,410.669,(49),106.243,3.98,(126),6.29853,(15),['69-Tm-169_n-g']
13,244.551,(30),105.181,5.549,(100),2.5343,(24),['69-Tm-169_n-g']
14,305.381,(38),100.167,19.936,(8),0.215659,(120),['69-Tm-169_n-g']
15,30.4873,(4),94.2199,5.1469,(107),0.857773,(49),['69-Tm-169_n-g']
16,61.5228,(9),84.5023,3.0715,(154),2.96089,(21),['69-Tm-169_n-g']
17,63.6443,(10),82.8952,1.9484,(174),7.46276,(12),['69-Tm-169_n-g']
18,431.773,(51),82.7173,21.975,(5),0.211784,(121),['69-Tm-169_n-g']
19,184.183,(23),81.9896,41.27,(1),0.076522,(165),['69-Tm-169_n-g']
20,339.83,(41),78.1614,11.351,(41),0.318296,(104),['69-Tm-169_n-g']
