Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1128680.0,(52),13260600.0,2670000.0,(2),5.34239,(52),none
1,44000000.0,(54),5174130.0,31000000.0,(0),4.12557,(54),none
2,10086300.0,(53),686756.0,4400000.0,(1),4.83628,(53),none
3,1.09648,(2),567.933,0.761853,(28),171.756,(6),none
4,6.87372,(6),342.384,2.97957,(4),13.3773,(41),none
5,0.059375,(0),333.795,0.162945,(50),1347.48,(1),none
6,3.69176,(5),326.672,0.93726,(21),76.6314,(12),none
7,2.61826,(4),227.29,0.75374,(29),96.9682,(11),none
8,0.382889,(1),174.304,0.161195,(51),1663.89,(0),none
9,10.335,(7),163.166,4.25928,(3),9.14047,(51),none
10,1.83519,(3),146.149,0.28547,(46),408.996,(2),none
11,25.5077,(21),107.239,1.5277,(7),14.8082,(38),none
12,26.4489,(22),97.7696,0.8078,(24),156.172,(7),none
13,13.8664,(8),51.8007,1.2562,(11),13.3157,(42),none
14,40.4836,(38),46.619,1.1081,(17),18.9523,(31),none
15,36.7281,(33),44.4695,1.09,(20),19.1838,(30),none
16,47.0746,(45),42.8099,1.582,(6),24.8549,(27),none
17,27.4721,(23),41.422,0.4535,(39),59.2253,(14),none
18,40.0198,(37),34.7647,1.116,(16),25.3886,(26),none
19,45.2558,(43),34.0071,0.8811,(22),32.0507,(22),none
20,18.1567,(13),33.6705,0.4508,(40),39.1266,(20),none
21,42.0999,(39),31.7485,0.5952,(33),40.0661,(19),none
22,37.6199,(34),31.5843,1.1984,(13),16.0446,(35),none
23,19.5932,(15),31.3324,1.261,(10),15.7892,(36),none
24,43.6349,(41),28.2501,1.0946,(19),20.9502,(29),none
25,29.565,(26),27.283,0.6993,(30),53.625,(16),none
26,43.0617,(40),26.6572,1.1002,(18),45.214,(17),none
27,20.1001,(16),23.8577,1.2752,(9),11.6173,(46),none
28,48.1082,(46),21.9779,1.626,(5),13.9637,(40),none
29,17.2314,(12),18.992,0.7928,(25),15.2543,(37),none
30,34.9049,(32),15.6789,0.3027,(44),56.9227,(15),none
31,33.0441,(30),14.2991,1.3902,(8),12.1848,(45),none
32,44.6386,(42),13.0939,0.77,(27),213.808,(4),none
33,30.0132,(27),12.9063,0.6714,(31),130.948,(9),none
34,28.1186,(24),12.0801,0.5069,(37),30.9767,(23),none
35,22.4132,(18),11.464,1.1443,(15),10.5709,(50),none
36,53.5273,(51),10.8562,1.2176,(12),11.5635,(47),none
37,24.3636,(20),10.5371,0.5817,(35),16.6845,(33),none
38,39.3666,(36),8.77791,0.3884,(42),28.9423,(24),none
39,30.6341,(28),7.86821,0.2984,(45),42.9094,(18),none
40,31.3861,(29),7.8594,0.3862,(43),27.7688,(25),none
41,46.0185,(44),5.86764,0.1917,(49),97.608,(10),none
42,21.0549,(17),5.72875,0.6652,(32),11.3731,(48),none
43,49.0132,(47),4.78968,0.4774,(38),16.0919,(34),none
44,50.9725,(49),4.68112,1.1626,(14),12.6153,(44),none
45,50.0539,(48),4.53828,0.8358,(23),36.3739,(21),none
46,28.8874,(25),3.52971,0.112,(53),240.166,(3),none
47,15.0505,(9),3.50816,0.7772,(26),10.5909,(49),none
48,34.1722,(31),3.18992,0.4176,(41),17.6262,(32),none
49,16.2882,(11),2.3196,0.2065,(48),24.6763,(28),none
50,23.5057,(19),1.83493,0.1359,(52),63.6317,(13),none
51,18.6154,(14),1.56798,0.088,(54),186.852,(5),none
52,51.7092,(50),1.19646,0.5877,(34),14.5377,(39),none
53,15.818,(10),0.721512,0.2587,(47),13.2001,(43),none
54,38.562,(35),0.0,0.5774,(36),153.142,(8),none
