Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,856.882,(0),120.466,892.221,(32),0.00514164,(3),['19-K-39_n-g']
1,1730.47,(2),37.4426,896.63,(31),0.00356368,(6),['19-K-39_n-g']
2,3854.68,(5),35.0712,714.01,(43),0.0023633,(10),['19-K-39_n-g']
3,13071.6,(13),27.1958,685.8,(44),0.00134315,(24),['19-K-39_n-g']
4,16173.7,(18),25.2463,723.4,(42),0.00188457,(14),['19-K-39_n-g']
5,32685.9,(26),20.5559,838.2,(35),0.00102971,(32),['19-K-39_n-g']
6,2919.28,(3),20.1702,1146.15,(23),0.00268239,(8),['19-K-41_n-g']
7,8540.55,(8),19.6329,803.83,(36),0.00246489,(9),['19-K-39_n-g']
8,10306.0,(9),17.7436,846.03,(33),0.00207274,(12),['19-K-39_n-g']
9,25109.7,(22),16.5447,462.1,(47),0.00607882,(2),['19-K-39_n-g']
10,21820.4,(21),12.8343,4480.8,(0),0.000977311,(34),['19-K-39_n-g']
11,12287.4,(12),12.5887,439.4,(49),0.00144118,(21),['19-K-39_n-g']
12,17848.8,(19),11.8608,1229.7,(17),0.00120183,(31),['19-K-39_n-g']
13,45292.2,(30),11.6555,784.4,(39),0.001577,(19),['19-K-39_n-g']
14,61723.9,(37),10.9821,2022.3,(7),0.000960022,(36),['19-K-39_n-g']
15,14658.0,(15),10.3744,684.1,(45),0.00123216,(29),['19-K-39_n-g']
16,30714.8,(25),9.68551,3806.2,(1),0.000825951,(42),['19-K-39_n-g']
17,3228.73,(4),9.47239,61.48,(63),0.00814771,(1),['19-K-39_n-g']
18,26904.3,(23),9.16335,1274.1,(16),0.00127428,(27),['19-K-39_n-g']
19,4313.57,(6),8.28134,1314.7,(14),0.00228827,(11),['19-K-41_n-g']
20,984.375,(1),7.03536,204.741,(58),0.00484095,(4),['19-K-39_n-g']
21,13853.3,(14),6.60307,905.5,(29),0.00122277,(30),['19-K-39_n-g']
22,40073.9,(29),6.12824,2635.7,(3),0.00132464,(25),['19-K-39_n-g']
23,103948.0,(47),5.66143,763.0,(40),0.000816604,(43),['19-K-39_n-g']
24,15703.1,(17),5.64883,314.6,(55),0.00152695,(20),['19-K-39_n-g']
25,80867.8,(40),5.3763,436.0,(50),0.00139419,(22),['19-K-39_n-g']
26,37625.1,(28),5.09816,67.1,(61),0.0139613,(0),['19-K-39_n-g']
27,54444.5,(33),4.82793,206.8,(57),0.00317864,(7),['19-K-39_n-g']
