Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,13994700.0,(184),450497.0,2797300.0,(7),1.75173,(146),none
1,15070500.0,(185),450497.0,2797300.0,(8),1.69116,(154),none
2,5474080.0,(138),316456.0,533110.0,(11),1.80294,(137),none
3,2041220.0,(47),271481.0,116280.0,(94),1.30869,(177),none
4,2051280.0,(48),271481.0,116280.0,(95),1.91919,(117),none
5,2210420.0,(53),153994.0,103360.0,(108),2.29734,(55),none
6,2731200.0,(64),138741.0,159670.0,(61),2.02113,(106),none
7,2746160.0,(65),138741.0,159670.0,(62),2.29426,(57),none
8,2764090.0,(66),138741.0,159670.0,(63),2.2296,(64),none
9,1808490.0,(43),129513.0,143080.0,(73),1.64794,(162),none
10,5361970.0,(135),124503.0,332590.0,(18),1.34239,(175),none
11,5445940.0,(137),124503.0,332590.0,(19),1.15521,(183),none
12,2162420.0,(52),123792.0,95650.0,(113),2.43373,(42),none
13,2683420.0,(63),122004.0,148090.0,(69),2.34873,(49),none
14,4884070.0,(124),117842.0,270900.0,(26),2.07712,(93),none
15,4890770.0,(125),117842.0,270900.0,(27),2.05823,(98),none
16,4947890.0,(126),117842.0,270900.0,(28),2.19742,(69),none
17,4975300.0,(127),117842.0,270900.0,(29),1.93123,(114),none
18,4152310.0,(99),114277.0,98390.0,(111),1.66766,(161),none
19,1782690.0,(40),111358.0,143330.0,(72),1.71872,(152),none
20,1804150.0,(42),108455.0,139560.0,(76),2.15482,(78),none
21,1789580.0,(41),105244.0,141510.0,(74),1.68173,(158),none
22,13295700.0,(182),90182.4,819800.0,(9),1.79173,(140),none
23,3654590.0,(87),85607.9,183530.0,(55),1.21381,(180),none
24,2982280.0,(69),84597.4,71710.0,(124),1.46923,(170),none
25,5999030.0,(149),81902.4,146630.0,(71),1.87418,(123),none
26,145120.0,(5),81768.2,76906.7,(121),0.0102599,(187),none
27,1905480.0,(44),79919.8,52090.0,(145),2.11937,(83),none
28,6589550.0,(155),74778.8,306220.0,(22),1.23147,(178),none
29,6346800.0,(152),74209.7,299700.0,(23),1.82048,(130),none
30,8114720.0,(172),72333.6,317460.0,(21),1.74621,(148),none
31,2263300.0,(54),71815.6,58290.0,(139),1.91517,(119),none
32,7634370.0,(169),63858.4,220660.0,(39),1.80382,(136),none
33,5955710.0,(148),60622.6,110210.0,(101),1.58406,(168),none
34,7118960.0,(163),57295.7,147790.0,(70),1.46775,(171),none
35,5495320.0,(139),55110.3,348110.0,(13),1.97113,(109),none
36,5539090.0,(140),55110.3,348110.0,(14),1.92968,(115),none
37,5593390.0,(141),55110.3,348110.0,(15),1.82006,(131),none
38,5626360.0,(142),55110.3,348110.0,(16),2.07805,(92),none
39,5642960.0,(143),55110.3,348110.0,(17),1.9117,(121),none
40,1251240.0,(28),53452.7,46840.0,(153),1.20745,(181),none
41,517358.0,(10),48889.3,130613.0,(79),2.94406,(22),none
42,13708600.0,(183),47834.9,419300.0,(12),1.7636,(145),none
43,4178640.0,(100),45626.8,51970.0,(146),1.10813,(184),none
44,6497200.0,(154),45339.6,158440.0,(64),1.45339,(172),none
45,3169180.0,(74),43921.5,66740.0,(128),2.21288,(68),none
46,3176950.0,(75),43921.5,66740.0,(129),2.21759,(66),none
47,4326550.0,(104),43167.9,90650.0,(116),2.06387,(95),none
48,3718890.0,(89),42207.9,137150.0,(77),1.38885,(174),none
49,3546930.0,(84),42199.5,141100.0,(75),2.04471,(100),none
50,8793250.0,(174),41063.8,216230.0,(41),1.6832,(157),none
51,5134220.0,(130),40842.1,259780.0,(35),2.05891,(96),none
52,2443060.0,(56),38904.4,101930.0,(109),1.6301,(163),none
53,3270110.0,(77),38539.0,128960.0,(82),2.09447,(91),none
54,3617370.0,(86),38064.6,120850.0,(89),1.21963,(179),none
55,298284.0,(6),35790.7,69784.0,(125),4.48688,(3),none
56,1987390.0,(46),34961.7,66480.0,(130),3.37997,(17),none
57,3680690.0,(88),32708.6,87150.0,(118),1.19227,(182),none
58,6935170.0,(161),30324.5,105510.0,(103),1.58585,(167),none
59,4385390.0,(106),30073.6,57580.0,(140),1.8071,(135),none
60,6128750.0,(150),29344.6,112620.0,(98),1.44135,(173),none
61,2072440.0,(49),29311.9,49800.0,(147),1.81346,(134),none
62,2086040.0,(50),29311.9,49800.0,(148),3.10214,(19),none
63,9242250.0,(175),27668.9,226040.0,(38),1.59323,(165),none
64,3326150.0,(78),26664.4,120460.0,(90),2.02872,(103),none
65,3860000.0,(92),24653.6,56000.0,(142),1.5899,(166),none
66,4536540.0,(113),23654.2,200210.0,(46),2.90699,(24),none
67,4728770.0,(119),22269.1,31120.0,(162),2.02952,(102),none
68,5884210.0,(146),21874.7,91130.0,(114),1.98311,(108),none
69,5907900.0,(147),21874.7,91130.0,(115),1.82612,(128),none
70,535422.0,(11),21684.2,22713.0,(171),2.85272,(26),none
71,1461340.0,(31),21190.9,55310.0,(143),2.69204,(29),none
72,53876.7,(1),20697.3,6856.8,(181),0.0056915,(188),none
73,3480310.0,(81),20348.8,62940.0,(131),2.10197,(88),none
74,3078790.0,(72),19772.9,67480.0,(127),1.87222,(124),none
75,67540.8,(2),17582.5,10360.8,(178),1.93181,(113),none
76,3454990.0,(80),17215.2,60250.0,(133),2.10096,(89),none
77,1085140.0,(24),16526.2,39950.0,(158),1.91381,(120),none
78,6193070.0,(151),15509.4,115660.0,(96),1.90728,(122),none
79,3913800.0,(93),14767.5,76090.0,(122),2.1829,(71),none
80,4560590.0,(114),14550.5,186900.0,(52),1.98887,(107),none
81,4579430.0,(115),14550.5,186900.0,(53),1.71049,(153),none
82,4585510.0,(116),14550.5,186900.0,(54),1.73177,(151),none
83,713910.0,(15),14476.9,110682.0,(100),2.46591,(40),none
84,1378810.0,(29),14462.6,112380.0,(99),2.52129,(34),none
85,7707710.0,(170),14276.0,73760.0,(123),1.94766,(112),none
