Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,628.738,(8),30.4796,35.883,(128),0.153943,(1),['38-Sr-86_n-g']
1,23220.3,(128),26.9481,604.3,(35),0.0147036,(21),['38-Sr-86_n-g']
2,545.252,(7),25.0395,35.217,(129),0.125278,(4),['38-Sr-86_n-g']
3,21458.4,(127),23.5341,1917.2,(23),0.0102475,(35),['38-Sr-86_n-g']
4,31.6487,(1),15.987,30.3639,(134),0.0067355,(58),['38-Sr-87_n-g']
5,26910.7,(129),15.1448,3166.5,(17),0.00856455,(43),['38-Sr-88_n-g']
6,12525.5,(112),12.9944,92.4,(89),0.0355627,(13),['38-Sr-88_n-g']
7,54017.7,(138),11.8792,797.7,(34),0.0101055,(36),['38-Sr-88_n-g']
8,281834.0,(164),11.1625,5720.0,(7),0.00552872,(81),['38-Sr-88_n-g']
9,407.422,(4),10.8647,116.816,(74),0.00984411,(39),['38-Sr-84_n-g']
10,3294.09,(35),9.09556,30.69,(133),0.0395002,(11),['38-Sr-86_n-g']
11,4648.82,(48),8.79485,252.08,(47),0.00442723,(107),['38-Sr-86_n-g']
12,0.828125,(0),8.23617,3.11986,(163),0.319491,(0),['38-Sr-87_n-g']
13,85699.0,(144),7.54401,11259.3,(0),0.00741666,(51),['38-Sr-88_n-g']
14,208928.0,(159),5.93405,7631.0,(3),0.00540213,(84),['38-Sr-88_n-g']
15,29987.8,(131),5.83882,383.3,(39),0.0100936,(37),['38-Sr-88_n-g']
16,669.199,(10),5.37565,23.223,(146),0.0426368,(10),['38-Sr-87_n-g']
17,101680.0,(145),5.32938,6031.4,(6),0.00679165,(56),['38-Sr-88_n-g']
18,56884.1,(139),5.06928,822.7,(33),0.00965159,(40),['38-Sr-88_n-g']
19,53278.2,(137),4.74647,5129.8,(10),0.00998158,(38),['38-Sr-88_n-g']
20,176766.0,(157),4.71548,4387.0,(15),0.00557566,(80),['38-Sr-88_n-g']
21,328.995,(3),3.8653,38.204,(127),0.00780453,(49),['38-Sr-84_n-g']
22,6359.2,(65),3.83324,264.97,(44),0.00405209,(119),['38-Sr-87_n-g']
23,38746.3,(132),3.66578,2249.7,(20),0.0126253,(25),['38-Sr-88_n-g']
24,40018.3,(133),3.40917,1037.0,(32),0.0122824,(27),['38-Sr-88_n-g']
25,640.618,(9),3.34783,9.334,(158),0.142242,(3),['38-Sr-87_n-g']
26,10721.4,(103),3.3439,218.7,(49),0.00376263,(131),['38-Sr-87_n-g']
27,1270.6,(17),3.15892,65.09,(103),0.00258046,(147),['38-Sr-87_n-g']
28,1359.81,(18),3.14144,26.37,(139),0.0162311,(19),['38-Sr-86_n-g']
29,48210.0,(136),3.08448,573.1,(36),0.0107004,(31),['38-Sr-88_n-g']
30,1541.13,(20),3.08113,189.96,(58),0.000493459,(156),['38-Sr-87_n-g']
31,2662.14,(31),3.02938,154.66,(64),0.000370589,(159),['38-Sr-86_n-g']
32,220288.0,(160),2.9464,9550.0,(1),0.00537635,(85),['38-Sr-88_n-g']
33,2835.94,(32),2.80165,212.11,(53),0.000504639,(155),['38-Sr-87_n-g']
34,942.341,(14),2.77317,214.011,(52),0.0016753,(150),['38-Sr-87_n-g']
35,720.218,(12),2.66515,21.214,(148),0.0178874,(18),['38-Sr-87_n-g']
36,2190.33,(27),2.64649,128.55,(70),0.000344899,(160),['38-Sr-87_n-g']
37,5291.52,(55),2.6267,140.12,(66),0.00450129,(103),['38-Sr-87_n-g']
38,14721.3,(125),2.55076,439.8,(37),0.0138645,(23),['38-Sr-86_n-g']
39,11994.9,(111),2.51685,271.4,(43),0.00584056,(72),['38-Sr-86_n-g']
40,46322.1,(134),2.43321,6281.1,(5),0.0109898,(29),['38-Sr-88_n-g']
41,1387.94,(19),2.35498,26.55,(138),0.00578769,(74),['38-Sr-86_n-g']
42,8027.33,(82),2.33739,115.75,(77),0.00380421,(127),['38-Sr-86_n-g']
43,2517.13,(30),2.32369,143.98,(65),0.00031849,(162),['38-Sr-87_n-g']
44,150.0,(2),2.30908,282.53,(42),0.0027624,(146),['38-Sr-87_n-g']
45,279778.0,(163),2.25018,2691.0,(18),0.00544533,(83),['38-Sr-88_n-g']
