Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,94.8,(2),1765.33,1.8769,(6),2846.6,(0),none
1,877.0,(7),316.629,7.032,(1),175.069,(3),none
2,104.7,(3),274.7,1.854,(7),474.347,(1),none
3,514.0,(5),265.335,4.292,(3),202.77,(2),none
4,1321.0,(8),261.074,9.66,(0),105.441,(4),none
5,1416.0,(9),157.106,5.79,(2),74.3031,(6),none
6,577.0,(6),134.266,4.106,(4),98.9715,(5),none
7,251.1,(4),36.8127,2.781,(5),41.6654,(8),none
8,64.66,(0),23.6266,1.3312,(8),50.1404,(7),none
9,72.26,(1),14.4458,1.1989,(9),30.0215,(9),none
