Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,44.64,(0),8676.21,2.7826,(14),13900.1,(0),none
1,680.27,(4),1927.39,5.054,(7),1033.2,(2),none
2,358.613,(2),1552.37,4.129,(11),1197.49,(1),none
3,1419.39,(10),703.146,5.49,(3),313.576,(3),none
4,898.465,(5),502.504,4.856,(9),276.485,(4),none
5,554.441,(3),380.643,3.929,(12),270.911,(5),none
6,1766.24,(13),376.413,5.56,(2),165.534,(9),none
7,1144.66,(8),363.009,4.87,(8),189.237,(7),none
8,1677.53,(12),351.314,5.48,(4),161.014,(10),none
9,1589.61,(11),326.091,6.64,(0),147.854,(11),none
10,1203.49,(9),319.142,5.92,(1),165.751,(8),none
11,1950.31,(14),302.675,5.37,(5),133.955,(13),none
12,2130.13,(15),297.823,5.16,(6),134.167,(12),none
13,1035.7,(7),213.261,4.28,(10),126.344,(15),none
14,1023.87,(6),207.78,3.8,(13),128.909,(14),none
15,159.5,(1),181.659,2.602,(15),231.582,(6),none
