Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,150000.0,(253),2094630.0,778750.0,(1),5.62634,(17),none
1,6000000.0,(254),2061890.0,5898440.0,(0),4.0002,(49),none
2,587.273,(4),10600.3,151.932,(29),0.434182,(197),none
3,46.25,(0),7582.43,70.6354,(91),1.5139,(167),none
4,319.091,(2),6886.38,97.406,(62),0.304156,(208),none
5,227.174,(1),6831.6,156.118,(28),1.70209,(161),none
6,908.34,(6),6821.32,182.928,(19),0.247323,(214),none
7,448.457,(3),5743.08,117.402,(49),0.867292,(183),none
8,1349.88,(9),5268.0,224.16,(15),0.440728,(196),none
9,2263.03,(14),4442.79,359.06,(4),0.263711,(212),none
10,730.2,(5),3684.47,115.453,(50),3.36503,(75),none
11,15486.6,(222),3561.53,333.5,(5),4.99564,(27),none
12,19478.9,(250),3323.83,256.9,(9),0.385069,(201),none
13,17654.5,(238),3279.55,224.7,(14),6.78703,(7),none
14,14901.6,(219),3210.25,230.8,(12),0.0302215,(252),none
15,17151.1,(234),3028.07,399.5,(3),0.0844373,(240),none
16,1121.28,(8),3027.08,141.353,(38),0.78205,(187),none
17,14805.3,(218),2959.72,230.8,(11),2.51455,(120),none
18,17791.9,(239),2896.46,225.6,(13),0.0203015,(253),none
19,19665.1,(251),2635.66,157.6,(26),0.888191,(182),none
20,1622.59,(10),2431.01,261.29,(8),1.38159,(172),none
21,2506.93,(17),2398.62,123.24,(44),0.704213,(188),none
22,1772.27,(11),2312.87,149.59,(33),0.226693,(217),none
23,974.146,(7),2282.18,51.427,(120),0.984947,(180),none
24,18142.4,(241),2126.4,171.2,(21),0.172542,(224),none
25,18311.8,(242),1862.07,142.2,(37),0.147991,(228),none
26,10587.3,(176),1731.75,125.2,(43),0.368629,(202),none
27,16720.0,(233),1706.27,144.3,(36),0.258832,(213),none
28,19157.6,(249),1605.56,99.3,(60),1.19987,(176),none
29,6114.83,(99),1602.97,164.57,(24),0.0868972,(239),none
30,15065.6,(220),1586.79,82.8,(74),0.39093,(200),none
31,18517.9,(243),1546.22,149.0,(34),0.172933,(223),none
32,19025.1,(248),1484.41,92.3,(67),1.18693,(177),none
33,17579.3,(237),1469.65,112.8,(51),0.102769,(235),none
34,18675.9,(245),1386.29,137.2,(39),0.102621,(236),none
35,1899.28,(13),1258.99,93.04,(66),1.45011,(170),none
36,16524.8,(232),1248.22,96.7,(65),0.154804,(227),none
37,18791.4,(246),1172.32,96.9,(63),0.0929834,(237),none
38,6105.14,(98),1166.43,164.13,(25),0.485876,(195),none
