Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,46.2607,(23),674.316,0.8522,(13),2049.12,(2),['74-W-184_n-g']
1,21.0596,(11),530.648,0.6253,(19),2222.28,(1),['74-W-183_n-g']
2,27.0478,(15),499.003,0.4477,(30),2654.44,(0),['74-W-184_n-g']
3,101.13,(38),233.389,0.802,(14),711.363,(7),['74-W-184_n-g']
4,184.17,(54),202.294,3.359,(0),189.469,(34),['74-W-186_n-g']
5,47.8947,(24),170.948,0.687,(17),627.792,(9),['74-W-184_n-g']
6,157.025,(52),153.122,1.416,(8),333.892,(18),['74-W-184_n-g']
7,173.974,(53),151.548,1.388,(9),287.571,(20),['74-W-184_n-g']
8,279.79,(57),143.293,2.079,(2),197.569,(30),['74-W-184_n-g']
9,4.15,(3),131.389,0.22385,(43),1585.65,(3),['74-W-183_n-g']
10,258.797,(56),119.918,1.849,(5),185.651,(35),['74-W-184_n-g']
11,347.729,(60),118.617,1.968,(3),160.061,(42),['74-W-184_n-g']
12,322.026,(59),112.002,2.083,(1),154.33,(45),['74-W-184_n-g']
13,310.756,(58),105.28,1.889,(4),153.504,(47),['74-W-186_n-g']
14,6.0785,(4),104.21,0.2647,(38),1065.71,(4),['74-W-182_n-g']
15,7.64,(7),103.805,0.30929,(36),1003.88,(5),['74-W-184_n-g']
16,192.207,(55),100.745,1.496,(7),191.689,(33),['74-W-184_n-g']
17,2.0016,(0),70.0324,0.26339,(39),788.604,(6),['74-W-182_n-g']
18,377.789,(61),57.1834,1.649,(6),119.165,(64),['74-W-184_n-g']
19,3.8544,(2),49.9157,0.19898,(53),677.718,(8),['74-W-182_n-g']
20,40.6968,(22),34.5537,0.6045,(22),139.59,(56),['74-W-184_n-g']
21,13.4972,(9),32.8746,0.1916,(55),578.697,(10),['74-W-182_n-g']
22,961.056,(63),31.9139,0.918,(12),143.134,(53),['74-W-184_n-g']
23,37.2935,(20),28.3811,0.2232,(44),435.173,(13),['74-W-182_n-g']
24,1010.73,(66),28.0431,1.09,(11),110.652,(68),['74-W-184_n-g']
25,1313.71,(73),26.8013,1.17,(10),100.005,(75),['74-W-184_n-g']
26,53.2565,(26),24.9129,0.1629,(69),493.407,(12),['74-W-182_n-g']
27,1000.0,(64),23.8859,0.664,(18),154.21,(46),['74-W-184_n-g']
28,26.4804,(14),23.3114,0.1743,(63),556.151,(11),['74-W-182_n-g']
29,11.9313,(8),22.2498,0.1807,(62),400.621,(14),['74-W-182_n-g']
30,1062.59,(67),21.814,0.62,(20),142.869,(54),['74-W-184_n-g']
31,1114.73,(68),21.7065,0.71,(15),134.544,(58),['74-W-184_n-g']
32,62.9726,(30),20.9527,0.2024,(51),338.185,(17),['74-W-182_n-g']
33,32.4444,(17),20.7782,0.2168,(45),340.147,(16),['74-W-182_n-g']
34,88.7428,(34),20.0402,0.1666,(66),357.08,(15),['74-W-182_n-g']
35,951.092,(62),19.9344,0.433,(31),159.635,(43),['74-W-184_n-g']
36,1007.25,(65),19.5067,0.51,(28),152.638,(48),['74-W-184_n-g']
37,1151.36,(70),19.3963,0.61,(21),133.968,(59),['74-W-184_n-g']
38,1399.53,(75),18.6244,0.6,(23),117.15,(66),['74-W-184_n-g']
39,7.37967,(6),18.2636,0.23423,(41),298.071,(19),['74-W-182_n-g']
40,2.7898,(1),17.954,0.21224,(46),219.05,(26),['74-W-182_n-g']
41,1273.74,(72),17.4847,0.56,(25),117.99,(65),['74-W-184_n-g']
42,1395.31,(74),17.3316,0.71,(16),109.633,(69),['74-W-184_n-g']
43,37.9895,(21),15.6685,0.1956,(54),267.161,(22),['74-W-182_n-g']
44,139.379,(45),14.7066,0.233,(42),212.077,(29),['74-W-182_n-g']
45,1194.69,(71),14.6899,0.57,(24),107.545,(71),['74-W-184_n-g']
46,73.0502,(31),14.3721,0.2113,(47),239.55,(25),['74-W-182_n-g']
47,24.5083,(12),14.0844,0.1849,(59),239.552,(24),['74-W-182_n-g']
48,110.189,(42),11.8598,0.164,(67),218.547,(27),['74-W-182_n-g']
49,61.2437,(28),11.7242,0.1891,(56),196.157,(31),['74-W-182_n-g']
50,148.564,(50),11.1713,0.21,(48),172.825,(37),['74-W-182_n-g']
51,114.47,(43),10.7746,0.544,(26),269.94,(21),['74-W-183_n-g']
52,13.9274,(10),10.6264,0.1819,(60),216.243,(28),['74-W-182_n-g']
