Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,811.715,(1),1299.56,560.952,(14),0.000789479,(5),none
1,27.5,(0),1020.42,297.294,(16),0.00101861,(3),none
2,7963.78,(6),174.154,2960.97,(9),0.000125777,(13),none
3,4744.41,(4),131.983,1223.52,(13),0.000891088,(4),none
4,5731.12,(5),99.0312,468.3,(15),0.004175,(2),none
5,20587.0,(11),93.2482,6782.3,(2),7.31564e-05,(15),none
6,3933.55,(3),75.9363,286.02,(17),0.00507683,(1),none
7,13810.3,(8),70.941,1805.4,(12),0.000202112,(10),none
8,2284.14,(2),69.9497,2921.12,(10),0.000160316,(11),none
9,16843.7,(10),66.4675,2183.4,(11),0.000237482,(8),none
10,46289.6,(15),66.2994,11801.4,(0),5.327e-05,(17),none
11,11129.0,(7),60.4495,4199.33,(6),6.11229e-05,(16),none
12,39702.9,(14),56.931,4575.4,(4),0.000135131,(12),none
13,33511.5,(13),42.1315,4642.1,(3),0.000484529,(6),none
14,67873.8,(17),42.1222,10063.7,(1),4.52634e-05,(18),none
15,25329.7,(12),40.2875,4518.5,(5),0.000246071,(7),none
16,62276.3,(16),24.2551,4016.8,(7),0.000120013,(14),none
17,15267.2,(9),18.4166,200.3,(18),0.0130576,(0),none
18,77468.1,(18),4.02417,3998.3,(8),0.000233148,(9),none
