Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,13.9869,(6),1594.98,0.6588,(47),4862.93,(0),['71-Lu-175_n-g']
1,96.69,(21),576.702,1.0713,(32),1316.71,(5),['71-Lu-175_n-g']
2,40.59,(14),528.592,0.737,(42),1925.64,(3),['71-Lu-175_n-g']
3,129.61,(30),387.292,1.183,(26),812.902,(12),['71-Lu-175_n-g']
4,107.45,(25),383.554,1.111,(31),842.092,(11),['71-Lu-175_n-g']
5,11.2,(5),379.905,0.4352,(55),2255.11,(2),['71-Lu-175_n-g']
6,23.42,(9),326.357,0.5374,(52),1491.3,(4),['71-Lu-175_n-g']
7,192.88,(39),311.811,1.48,(16),514.216,(19),['71-Lu-175_n-g']
8,5.22,(4),306.042,0.28437,(57),2778.31,(1),['71-Lu-175_n-g']
9,115.24,(27),294.394,1.008,(35),677.034,(16),['71-Lu-175_n-g']
10,30.1,(11),287.288,0.5494,(50),1298.52,(6),['71-Lu-175_n-g']
11,330.2,(55),272.508,1.998,(1),334.521,(28),['71-Lu-175_n-g']
12,137.88,(31),260.214,1.261,(22),504.624,(20),['71-Lu-175_n-g']
13,185.25,(38),259.252,1.396,(20),444.189,(21),['71-Lu-175_n-g']
14,393.32,(59),249.822,2.044,(0),295.197,(35),['71-Lu-175_n-g']
15,127.37,(29),246.674,1.015,(34),572.426,(17),['71-Lu-175_n-g']
16,36.5,(13),242.546,0.685,(45),893.806,(9),['71-Lu-175_n-g']
17,273.7,(47),234.579,1.65,(7),338.637,(27),['71-Lu-175_n-g']
18,49.4,(15),229.194,0.7964,(41),879.997,(10),['71-Lu-175_n-g']
19,291.52,(49),202.383,1.448,(17),320.717,(32),['71-Lu-175_n-g']
20,223.12,(41),196.982,1.491,(14),313.54,(33),['71-Lu-175_n-g']
21,288.7,(48),179.238,1.555,(11),279.937,(36),['71-Lu-175_n-g']
22,255.68,(46),176.952,1.597,(9),262.792,(37),['71-Lu-175_n-g']
23,229.38,(43),171.828,1.349,(21),323.315,(31),['71-Lu-175_n-g']
24,405.35,(60),171.217,1.99,(2),203.033,(44),['71-Lu-175_n-g']
25,50.27,(16),170.859,0.6608,(46),680.104,(15),['71-Lu-175_n-g']
26,118.69,(28),163.278,1.068,(33),378.201,(24),['71-Lu-175_n-g']
27,20.45,(8),157.829,0.5493,(51),736.684,(14),['71-Lu-175_n-g']
28,15.31,(7),154.889,0.4775,(54),921.087,(8),['71-Lu-175_n-g']
29,175.65,(36),153.713,1.259,(23),299.529,(34),['71-Lu-175_n-g']
30,217.1,(40),153.452,1.565,(10),244.777,(38),['71-Lu-175_n-g']
31,314.01,(52),138.35,1.631,(8),199.855,(46),['71-Lu-175_n-g']
32,99.74,(22),135.069,0.817,(40),396.713,(22),['71-Lu-175_n-g']
33,103.0,(24),134.763,0.953,(36),329.497,(30),['71-Lu-175_n-g']
34,85.4889,(19),134.031,0.9097,(38),342.809,(26),['71-Lu-175_n-g']
35,343.6,(56),133.507,1.535,(13),196.059,(47),['71-Lu-175_n-g']
36,347.91,(57),127.797,1.761,(6),169.164,(51),['71-Lu-175_n-g']
37,180.75,(37),127.011,1.245,(25),236.379,(39),['71-Lu-175_n-g']
38,318.32,(54),120.752,1.49,(15),209.378,(42),['71-Lu-175_n-g']
39,31.01,(12),117.325,0.5657,(49),541.081,(18),['71-Lu-175_n-g']
40,242.97,(44),112.782,1.422,(19),210.686,(41),['71-Lu-175_n-g']
41,2.59,(2),112.468,0.30201,(56),1079.17,(7),['71-Lu-175_n-g']
42,294.9,(50),109.413,1.446,(18),173.921,(50),['71-Lu-175_n-g']
43,57.01,(17),107.174,0.7309,(43),356.354,(25),['71-Lu-175_n-g']
44,379.45,(58),100.261,1.862,(5),130.305,(55),['71-Lu-175_n-g']
45,163.8,(34),95.9408,1.25,(24),180.966,(49),['71-Lu-175_n-g']
46,158.49,(33),95.6078,1.172,(27),189.935,(48),['71-Lu-175_n-g']
47,227.93,(42),90.7903,1.147,(28),202.266,(45),['71-Lu-175_n-g']
48,304.48,(51),83.5403,1.554,(12),125.012,(57),['71-Lu-175_n-g']
49,88.56,(20),80.5663,0.915,(37),206.427,(43),['71-Lu-175_n-g']
50,27.92,(10),77.6081,0.4849,(53),381.965,(23),['71-Lu-175_n-g']
51,169.28,(35),75.4319,1.115,(30),158.01,(52),['71-Lu-175_n-g']
52,4.753,(3),69.4347,0.26894,(58),789.635,(13),['71-Lu-175_n-g']
53,100.84,(23),64.5565,0.73,(44),213.376,(40),['71-Lu-175_n-g']
54,155.56,(32),51.0974,1.117,(29),106.936,(60),['71-Lu-175_n-g']
55,112.94,(26),42.5761,0.89,(39),114.104,(58),['71-Lu-175_n-g']
56,69.99,(18),28.5961,0.6256,(48),128.696,(56),['71-Lu-175_n-g']
57,0.138619,(0),13.5409,0.154932,(60),334.202,(29),['71-Lu-176_n-g']
58,1.565,(1),10.7482,0.2104,(59),147.106,(53),['71-Lu-176_n-g']
59,244.14,(45),3.6934e-16,1.961,(3),140.716,(54),['71-Lu-176_n-g']
60,317.089,(53),1.8467e-16,1.919,(4),109.262,(59),['71-Lu-176_n-g']
