Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,6562.5,(0),230.846,10771.4,(0),3.55656e-05,(77),none
1,36736.1,(10),173.112,6130.9,(4),8.57381e-05,(56),none
2,14713.0,(5),149.818,4274.4,(10),0.000146732,(43),none
3,25526.6,(8),142.667,8543.0,(1),7.11027e-05,(59),none
4,11336.4,(1),125.994,1244.1,(38),0.00023552,(35),none
5,21201.2,(6),100.803,4474.5,(9),0.000127521,(47),none
6,12714.1,(3),96.3551,653.7,(52),0.00120406,(18),none
7,13236.9,(4),73.8161,305.7,(65),0.00243084,(13),none
8,39661.3,(11),55.6074,5838.8,(5),6.01075e-05,(67),none
9,12162.8,(2),48.4069,240.1,(68),0.00411937,(6),none
10,57882.0,(13),41.449,2806.1,(17),0.000176271,(38),none
11,158545.0,(60),40.6393,4937.0,(8),7.59667e-05,(58),none
12,125295.0,(36),34.4096,7991.0,(2),3.93961e-05,(74),none
13,156500.0,(59),28.441,2295.0,(22),5.91123e-05,(68),none
14,147601.0,(52),28.3148,1697.0,(32),6.74743e-05,(61),none
15,135928.0,(42),27.816,2160.0,(23),5.22058e-05,(70),none
16,86743.0,(21),25.9555,3062.1,(14),6.26702e-05,(65),none
17,81128.6,(18),25.5412,5347.5,(7),3.10191e-05,(78),none
18,134383.0,(41),24.8104,1116.0,(44),6.7334e-05,(62),none
19,113982.0,(31),23.3268,476.0,(57),0.000445711,(26),none
20,169757.0,(65),22.6534,2490.0,(21),6.81841e-05,(60),none
21,187492.0,(73),22.0715,3894.0,(13),6.1695e-05,(66),none
22,22835.5,(7),22.0518,168.7,(71),0.00814791,(3),none
23,151205.0,(55),20.1591,1717.0,(31),0.000129274,(46),none
24,61950.4,(16),20.0251,1403.8,(35),0.000173667,(39),none
25,114435.0,(32),19.8854,510.0,(55),0.000397312,(27),none
26,89120.6,(22),19.8668,2017.4,(27),9.83399e-05,(52),none
27,177851.0,(69),19.8424,1161.0,(43),0.000111671,(49),none
28,167895.0,(64),18.8543,2062.0,(25),9.44425e-05,(53),none
29,137580.0,(43),18.7788,1024.0,(47),0.00025612,(34),none
30,117234.0,(35),18.7648,2556.0,(20),0.000176723,(37),none
31,140000.0,(45),18.4247,2639.0,(19),0.000110229,(50),none
32,196647.0,(75),17.9419,4163.0,(11),3.66151e-05,(76),none
33,133246.0,(40),17.8096,1231.0,(40),5.60985e-05,(69),none
34,110578.0,(28),17.5912,5410.0,(6),5.16142e-05,(73),none
35,130276.0,(37),17.3992,948.0,(48),0.000256561,(33),none
36,131957.0,(39),17.1772,1676.0,(33),6.57826e-05,(63),none
37,100314.0,(24),15.7271,2851.4,(15),5.17658e-05,(72),none
38,76313.0,(17),15.2575,6742.1,(3),3.8666e-05,(75),none
39,138657.0,(44),15.1839,289.0,(67),0.00290394,(11),none
40,59338.4,(14),14.4156,612.8,(54),0.00104138,(19),none
41,164538.0,(61),14.3951,2116.0,(24),0.000566167,(23),none
42,113620.0,(30),14.2356,144.0,(72),0.00297954,(10),none
43,145954.0,(50),14.0006,480.0,(56),0.000606519,(22),none
44,143016.0,(46),13.7415,615.0,(53),0.000652217,(21),none
45,148719.0,(53),13.3569,901.0,(49),9.18078e-05,(54),none
46,31657.6,(9),13.2514,88.5,(77),0.0251641,(1),none
47,149799.0,(54),13.1645,1342.0,(37),7.9834e-05,(57),none
48,165992.0,(63),13.1117,1186.0,(41),0.000289456,(31),none
49,146358.0,(51),12.5939,346.0,(62),0.000463081,(25),none
50,114938.0,(33),12.1723,359.0,(61),0.000826482,(20),none
51,204442.0,(76),11.4932,720.0,(51),0.000356915,(29),none
52,172383.0,(67),11.2834,1241.0,(39),0.000204215,(36),none
53,115916.0,(34),11.1023,1382.0,(36),0.000137474,(45),none
54,182308.0,(72),11.0385,2044.0,(26),0.000159901,(42),none
55,113479.0,(29),10.8713,123.0,(74),0.00394122,(8),none
56,96874.9,(23),10.707,3969.1,(12),5.21578e-05,(71),none
57,189686.0,(74),10.603,1993.0,(29),0.000126579,(48),none
58,60415.3,(15),10.578,1077.6,(45),0.000470575,(24),none
59,102240.0,(25),10.4672,1173.0,(42),0.000162733,(40),none
60,154369.0,(57),10.4395,1423.0,(34),0.000141187,(44),none
61,155107.0,(58),9.43016,414.0,(59),0.000324237,(30),none
62,174499.0,(68),9.36514,2832.0,(16),6.37127e-05,(64),none
63,104182.0,(26),9.08133,2783.0,(18),8.82973e-05,(55),none
64,180155.0,(70),8.96638,2015.0,(28),0.000101822,(51),none
65,84365.6,(19),7.58123,406.6,(60),0.00142197,(16),none
66,144104.0,(48),7.3255,1048.0,(46),0.000391374,(28),none
67,130801.0,(38),7.31986,105.0,(75),0.00791991,(4),none
68,145440.0,(49),6.62286,297.0,(66),0.00207696,(14),none
69,207014.0,(77),6.59756,1868.0,(30),0.000160795,(41),none
70,171438.0,(66),6.24415,322.0,(64),0.00154382,(15),none
71,153274.0,(56),5.8971,415.0,(58),0.00129133,(17),none
72,107149.0,(27),5.87702,340.0,(63),0.00404336,(7),none
73,84818.7,(20),4.93455,224.4,(69),0.00366815,(9),none
74,181395.0,(71),4.57794,190.0,(70),0.00283611,(12),none
75,165198.0,(62),4.00743,135.0,(73),0.00635032,(5),none
76,143423.0,(47),3.83148,92.0,(76),0.0129882,(2),none
77,56039.6,(12),3.8231,41.6,(78),0.0492884,(0),none
78,209213.0,(78),3.44609,820.0,(50),0.000264619,(32),none
