Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,5471.15,(3),704.153,2615.17,(7),0.0711738,(3),['23-V-51_n-g']
1,9389.25,(4),271.691,3069.83,(2),0.0502023,(7),['23-V-51_n-g']
2,127.018,(0),105.592,160.943,(48),0.0774447,(1),['23-V-51_n-g']
3,37983.2,(20),101.86,1826.0,(17),0.00436101,(31),['23-V-51_n-g']
4,40798.3,(21),68.5899,1596.3,(19),0.00661423,(23),['23-V-51_n-g']
5,19394.4,(11),68.1287,2631.0,(6),0.00683147,(22),['23-V-51_n-g']
6,34714.5,(19),53.8542,3810.3,(1),0.00137649,(51),['23-V-51_n-g']
7,41878.7,(22),51.3893,1227.8,(26),0.00284807,(34),['23-V-51_n-g']
8,56364.6,(30),46.0087,5745.7,(0),0.00352111,(32),['23-V-51_n-g']
9,46501.7,(25),43.436,1934.5,(15),0.00231983,(39),['23-V-51_n-g']
10,15784.7,(8),39.1377,288.9,(46),0.0522283,(5),['23-V-51_n-g']
11,4357.23,(2),33.0772,158.99,(49),0.521107,(0),['23-V-51_n-g']
12,17845.2,(10),32.4064,898.8,(33),0.0121675,(15),['23-V-51_n-g']
13,43845.7,(23),29.7459,2154.3,(12),0.00169161,(48),['23-V-51_n-g']
14,20865.9,(12),27.4509,427.0,(41),0.0175488,(11),['23-V-51_n-g']
15,67546.5,(32),25.5129,1231.0,(25),0.0176886,(10),['23-V-51_n-g']
16,1156.98,(1),25.2224,1146.0,(29),0.0312008,(8),['23-V-50_n-g']
17,45256.9,(24),24.0525,1186.9,(28),0.00190217,(46),['23-V-51_n-g']
18,14807.3,(7),18.9192,2914.5,(3),0.0213472,(9),['23-V-51_n-g']
19,51118.2,(28),18.0252,1115.1,(30),0.00689947,(21),['23-V-51_n-g']
20,65711.9,(31),16.6792,2176.8,(10),0.0111544,(16),['23-V-51_n-g']
21,28907.4,(15),16.2067,599.9,(38),0.00492387,(27),['23-V-51_n-g']
22,32045.9,(17),15.9088,2170.6,(11),0.00149013,(49),['23-V-51_n-g']
23,84851.2,(44),13.3404,1828.6,(16),0.0044614,(30),['23-V-51_n-g']
24,32776.4,(18),11.4594,1242.4,(24),0.00139796,(50),['23-V-51_n-g']
25,29982.3,(16),11.4463,295.4,(45),0.0153241,(12),['23-V-51_n-g']
26,24018.5,(13),10.5094,1978.8,(13),0.00326701,(33),['23-V-51_n-g']
27,50526.0,(27),10.2746,665.2,(37),0.0100931,(18),['23-V-51_n-g']
28,48541.6,(26),10.2546,307.4,(44),0.0109576,(17),['23-V-51_n-g']
29,73109.6,(37),10.1907,885.2,(34),0.00513025,(26),['23-V-51_n-g']
30,55016.1,(29),10.1716,1476.1,(22),0.00474439,(28),['23-V-51_n-g']
31,86213.2,(45),9.33358,838.8,(35),0.00743004,(19),['23-V-51_n-g']
32,79778.6,(42),9.31058,1517.9,(21),0.00207587,(41),['23-V-51_n-g']
33,80799.3,(43),9.28829,1387.5,(23),0.00251972,(36),['23-V-51_n-g']
34,16617.0,(9),7.96928,322.5,(43),0.0727505,(2),['23-V-51_n-g']
35,77910.9,(41),7.31901,1945.3,(14),0.00198259,(43),['23-V-51_n-g']
36,96681.3,(51),6.86108,1226.5,(27),0.00179943,(47),['23-V-51_n-g']
37,95495.9,(50),6.26699,813.5,(36),0.00239255,(38),['23-V-51_n-g']
38,11907.9,(6),5.75618,188.2,(47),0.0508907,(6),['23-V-51_n-g']
39,92534.3,(48),4.82039,1644.9,(18),0.00202221,(42),['23-V-51_n-g']
40,93991.9,(49),4.75011,1057.9,(32),0.00197121,(44),['23-V-51_n-g']
41,76409.2,(39),4.60081,2494.1,(8),0.00228672,(40),['23-V-51_n-g']
42,74095.4,(38),4.45229,326.7,(42),0.00527262,(25),['23-V-51_n-g']
43,89769.2,(46),3.55402,2869.2,(4),0.00448549,(29),['23-V-51_n-g']
44,91423.9,(47),3.33703,1546.0,(20),0.00241521,(37),['23-V-51_n-g']
45,11665.6,(5),2.93111,494.5,(40),0.0531071,(4),['23-V-51_n-g']
46,27111.2,(14),2.68704,2678.0,(5),0.00192964,(45),['23-V-51_n-g']
47,72010.4,(35),1.99551,1086.1,(31),0.00716553,(20),['23-V-51_n-g']
48,76829.9,(40),1.95905,115.4,(50),0.00276976,(35),['23-V-51_n-g']
49,72619.4,(36),1.88051,587.1,(39),0.00581339,(24),['23-V-51_n-g']
50,70918.4,(34),1.51655,60.5,(51),0.0130533,(13),['23-V-51_n-g']
51,70753.7,(33),2.74428e-05,2261.5,(9),0.0127115,(14),['23-V-50_n-g']
