Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,312.7,(3),1244.82,5.572,(4),947.278,(0),none
1,210.3,(2),1226.41,6.131,(3),946.282,(1),none
2,445.0,(4),938.63,8.878,(1),436.63,(2),none
3,564.0,(5),864.334,8.512,(2),401.282,(3),none
4,685.0,(6),534.563,8.947,(0),222.279,(6),none
5,70.9,(1),212.371,3.1019,(5),291.42,(5),none
6,43.0,(0),166.925,1.9201,(6),343.191,(4),none
