Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1687.5,(0),3145.48,3141.82,(21),0.0808879,(2),none
1,11838.4,(3),266.872,2791.48,(27),0.0140645,(5),none
2,105081.0,(39),66.4562,3905.0,(11),0.00131604,(33),none
3,22055.5,(9),60.5234,2203.2,(38),0.00252663,(23),none
4,31227.1,(15),51.9718,1664.6,(49),0.003075,(19),none
5,12845.8,(4),51.3323,813.6,(67),0.00956428,(8),none
6,17839.7,(7),50.6595,3446.3,(15),0.00361557,(13),none
7,14443.4,(5),50.5219,1672.0,(47),0.00616474,(9),none
8,34216.6,(17),42.6795,2791.4,(28),0.00106195,(41),none
9,20096.0,(8),42.4059,390.1,(76),0.0136894,(6),none
10,37213.2,(18),35.6721,2712.0,(29),0.000716435,(51),none
11,102084.0,(38),32.8397,3431.0,(16),0.000709185,(52),none
12,62978.4,(26),32.8245,2115.2,(39),0.00167741,(31),none
13,97491.0,(36),30.6007,3109.9,(22),0.001078,(40),none
14,7269.53,(2),30.5082,940.48,(59),0.217636,(1),none
15,5173.28,(1),29.087,541.19,(72),0.23792,(0),none
16,65201.7,(27),26.595,1567.3,(50),0.00357947,(15),none
17,70949.9,(30),24.0383,2566.3,(30),0.00165671,(32),none
18,31925.7,(16),23.2847,508.8,(73),0.002566,(22),none
19,119839.0,(44),22.5559,5208.0,(5),0.000554789,(60),none
20,167053.0,(55),21.4767,4686.0,(7),0.000439886,(69),none
21,92610.3,(35),20.6082,3904.8,(12),0.00290305,(20),none
22,161756.0,(53),20.1745,3209.0,(20),0.000923503,(44),none
23,52337.8,(23),17.9665,2294.7,(36),0.000618607,(55),none
24,111856.0,(40),17.5538,3366.0,(18),0.000577647,(56),none
25,22943.4,(10),17.414,1811.0,(45),0.00248284,(24),none
26,57311.2,(24),17.0671,6355.1,(0),0.000534136,(61),none
27,42995.6,(20),16.8369,750.9,(69),0.000887319,(46),none
28,15942.7,(6),15.7429,1338.7,(54),0.00447097,(11),none
29,68229.8,(29),15.4805,2064.1,(41),0.0020265,(28),none
30,40656.2,(19),15.0795,4058.6,(10),0.000562906,(59),none
31,99143.6,(37),14.03,1370.6,(53),0.00109724,(39),none
32,75572.1,(31),14.0005,1191.0,(56),0.00221207,(25),none
33,28966.1,(14),13.3266,297.6,(77),0.0232509,(3),none
34,48633.3,(22),13.2273,2077.4,(40),0.000566857,(58),none
35,132815.0,(45),12.9478,4167.0,(9),0.000894756,(45),none
36,24424.2,(11),12.261,1250.4,(55),0.00343117,(16),none
37,255355.0,(71),12.2095,5276.0,(4),0.000237515,(79),none
38,28428.3,(12),12.1548,888.3,(62),0.0110181,(7),none
39,312283.0,(79),11.9708,5492.0,(2),0.000398192,(74),none
40,261102.0,(72),11.7312,4942.0,(6),0.00024265,(78),none
41,44904.7,(21),11.6621,2534.1,(31),0.000492602,(63),none
42,151575.0,(51),11.2852,2920.0,(25),0.000815197,(49),none
43,230892.0,(67),11.0913,3347.0,(19),0.00044082,(68),none
44,163272.0,(54),11.0525,630.0,(70),0.00213251,(27),none
45,139486.0,(48),10.1668,3476.0,(14),0.00086415,(48),none
46,135908.0,(47),10.1145,1516.0,(52),0.00110528,(38),none
47,66811.2,(28),9.60158,580.2,(71),0.00336857,(18),none
48,228457.0,(66),9.57547,937.0,(60),0.00342453,(17),none
49,197953.0,(60),8.931,3754.0,(13),0.000483549,(64),none
50,251123.0,(70),8.76698,2300.0,(34),0.000455994,(67),none
51,242493.0,(69),8.63313,5624.0,(1),0.000733236,(50),none
52,117300.0,(43),8.37567,1669.0,(48),0.000461976,(66),none
53,235562.0,(68),7.19822,2056.0,(42),0.000622229,(54),none
54,115342.0,(42),7.15335,3369.0,(17),0.000413178,(73),none
55,202557.0,(61),6.87314,886.0,(63),0.00199779,(29),none
56,303263.0,(78),6.74729,1735.0,(46),0.0012793,(35),none
57,370850.0,(80),6.66862,5407.0,(3),0.00042411,(72),none
58,169411.0,(56),6.38709,1544.0,(51),0.000575602,(57),none
59,175332.0,(57),6.32526,2343.0,(32),0.00110615,(37),none
60,28816.0,(13),6.29115,73.8,(80),0.0229644,(4),none
61,113138.0,(41),5.97711,789.0,(68),0.000520569,(62),none
62,62469.2,(25),5.69022,175.8,(78),0.00268701,(21),none
63,142259.0,(49),5.51713,2040.0,(43),0.000970496,(42),none
64,85964.7,(34),5.39462,852.2,(65),0.00361066,(14),none
65,156676.0,(52),5.02331,1161.0,(58),0.0018399,(30),none
66,145233.0,(50),4.82574,404.0,(75),0.00385401,(12),none
67,134706.0,(46),4.77125,411.0,(74),0.00216728,(26),none
68,176850.0,(59),4.51261,1181.0,(57),0.00110897,(36),none
69,217528.0,(64),4.37849,2204.0,(37),0.000427877,(70),none
70,277954.0,(74),4.34421,3014.0,(23),0.000270826,(77),none
71,217004.0,(63),3.76978,845.0,(66),0.000424506,(71),none
72,226301.0,(65),3.66174,2308.0,(33),0.000872883,(47),none
73,292597.0,(77),3.23873,2297.0,(35),0.000671728,(53),none
74,76512.4,(32),3.02495,932.0,(61),0.00131175,(34),none
75,211718.0,(62),2.96986,4325.0,(8),0.000184682,(80),none
76,284904.0,(76),2.67717,870.0,(64),0.000387964,(75),none
77,284137.0,(75),2.22767,1971.0,(44),0.000324114,(76),none
78,267733.0,(73),2.08899,2994.0,(24),0.000477573,(65),none
79,78764.8,(33),1.54883,2814.7,(26),0.000939178,(43),none
80,176056.0,(58),1.39551,116.0,(79),0.006016,(10),none
