Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,6000000.0,(505),2942740.0,7354150.0,(0),4.06997,(202),['52-Te-128_n-tot']
1,30987.1,(504),3650.11,69809.2,(1),5.16017,(44),['52-Te-130_n-tot']
2,22489.8,(499),1424.82,1447.4,(4),4.64302,(69),['52-Te-128_n-tot']
3,27644.5,(501),1241.61,3460.5,(2),4.99738,(52),['52-Te-130_n-tot']
4,23527.5,(500),606.615,815.0,(5),5.04732,(49),['52-Te-130_n-tot']
5,30116.8,(503),425.55,343.1,(8),5.48847,(34),['52-Te-130_n-tot']
6,10152.3,(409),373.231,119.0,(31),4.52483,(84),['52-Te-130_n-tot']
7,21780.0,(498),369.402,251.8,(9),3.29508,(488),['52-Te-128_n-tot']
8,2959.69,(163),285.349,22.13,(168),5.25444,(39),['52-Te-128_n-tot']
9,213.51,(15),266.851,13.248,(263),5.24621,(40),['52-Te-126_n-tot']
10,190.186,(14),222.285,16.231,(230),3.34043,(483),['52-Te-126_n-tot']
11,2554.8,(143),192.382,27.74,(125),6.51331,(16),['52-Te-126_n-tot']
12,18908.2,(487),148.326,119.9,(30),7.88517,(12),['52-Te-128_n-tot']
13,11448.2,(430),147.666,55.5,(51),2.8674,(499),['52-Te-128_n-tot']
14,19025.1,(488),137.682,131.8,(28),4.36692,(131),['52-Te-122_n-tot']
15,2496.27,(142),129.433,19.79,(193),3.34629,(482),['52-Te-126_n-tot']
16,16914.0,(471),126.056,234.5,(10),4.48974,(94),['52-Te-128_n-tot']
17,1872.89,(120),120.938,33.43,(107),4.14446,(176),['52-Te-128_n-tot']
18,19380.1,(490),114.258,188.8,(15),4.56052,(76),['52-Te-128_n-tot']
19,21470.4,(497),107.94,492.7,(7),4.27433,(152),['52-Te-130_n-tot']
20,12875.7,(441),102.839,50.9,(57),2.77955,(502),['52-Te-128_n-tot']
21,10624.9,(419),97.1924,31.8,(110),3.22271,(493),['52-Te-128_n-tot']
22,12951.7,(442),93.6249,50.2,(60),5.15108,(45),['52-Te-128_n-tot']
23,18.8475,(1),93.5209,20.7082,(186),4.2372,(157),['52-Te-123_n-tot']
24,2990.26,(164),91.9209,15.22,(244),7.77036,(13),['52-Te-128_n-tot']
25,1829.28,(119),90.8714,18.1,(210),2.63783,(505),['52-Te-128_n-tot']
26,10704.2,(420),89.7299,37.0,(90),5.79552,(28),['52-Te-128_n-tot']
27,17151.9,(472),89.2265,147.0,(23),4.39512,(120),['52-Te-128_n-tot']
28,58.211,(4),82.3343,34.4007,(102),4.04821,(214),['52-Te-122_n-tot']
29,1961.31,(123),79.6642,47.09,(67),3.61551,(445),['52-Te-124_n-tot']
30,6017.58,(302),72.8143,40.66,(81),4.51949,(85),['52-Te-126_n-tot']
31,14902.0,(461),70.6972,230.8,(11),4.34612,(142),['52-Te-122_n-tot']
32,2021.62,(124),64.9988,28.48,(123),4.49313,(93),['52-Te-124_n-tot']
33,7050.64,(342),61.0236,34.23,(103),3.82437,(359),['52-Te-122_n-tot']
34,7813.0,(368),59.9408,80.39,(37),3.84799,(338),['52-Te-122_n-tot']
35,12545.4,(438),59.662,42.9,(78),4.8029,(56),['52-Te-126_n-tot']
36,89.1943,(5),52.8618,16.2034,(231),4.07682,(196),['52-Te-122_n-tot']
37,9994.73,(408),52.2895,21.42,(179),3.34853,(480),['52-Te-128_n-tot']
38,18142.4,(480),51.4736,159.5,(19),4.36429,(133),['52-Te-122_n-tot']
39,1505.52,(100),49.1263,44.3,(73),3.53675,(460),['52-Te-124_n-tot']
40,19480.5,(491),48.6706,68.7,(42),4.36028,(137),['52-Te-128_n-tot']
41,12483.2,(437),46.5452,43.1,(77),3.33661,(484),['52-Te-126_n-tot']
42,5463.94,(280),45.4754,23.71,(147),3.35076,(479),['52-Te-122_n-tot']
43,17580.9,(475),42.8579,70.8,(41),4.38852,(121),['52-Te-128_n-tot']
44,2592.16,(144),42.7412,35.42,(95),4.56493,(75),['52-Te-124_n-tot']
