Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,59.18,(16),1296.29,15.3679,(1),1.03636,(17),none
1,78.6331,(17),1029.52,15.584,(0),0.849293,(18),none
2,6.68509,(2),655.624,5.45287,(4),2.482,(15),none
3,32.7532,(11),655.027,5.8994,(3),3.23557,(13),none
4,22.6464,(7),610.409,4.2348,(7),5.22487,(11),none
5,11.289,(3),539.608,5.40553,(5),2.94773,(14),none
6,49.4279,(15),493.6,4.2341,(8),5.49014,(9),none
7,87.7801,(18),346.73,4.3151,(6),4.68933,(12),none
8,18.1294,(6),339.86,1.7371,(12),18.4042,(4),none
9,41.4639,(14),302.209,7.4005,(2),1.5748,(16),none
10,17.6084,(5),295.446,1.7458,(11),101.757,(0),none
11,2.58836,(1),273.658,0.78268,(15),65.1168,(1),none
12,16.6974,(4),225.146,1.7042,(13),13.4102,(6),none
13,0.5625,(0),161.814,1.94864,(10),10.3066,(8),none
14,37.2967,(12),95.3237,1.2048,(14),12.0857,(7),none
15,26.1704,(8),89.1326,2.2893,(9),5.40307,(10),none
16,28.4678,(10),88.166,0.7047,(16),34.4715,(2),none
17,27.744,(9),4.94756,0.2762,(18),26.1722,(3),none
18,38.2,(13),4.06132,0.3237,(17),13.8731,(5),none
