Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,137.627,(1),830.445,134.435,(8),0.0124953,(7),none
1,307.582,(2),697.298,99.877,(9),0.0176011,(5),none
2,1193.85,(7),417.955,630.617,(1),0.00113005,(11),none
3,598.744,(6),411.912,150.22,(6),0.0217558,(2),none
4,70.3125,(0),288.868,99.0782,(10),0.0172209,(6),none
5,1939.08,(10),196.845,587.62,(2),0.000360792,(14),none
6,443.49,(4),156.395,143.153,(7),0.0067745,(9),none
7,3105.7,(13),150.755,650.94,(0),0.000521668,(12),none
8,2413.1,(11),148.347,535.4,(3),0.000484553,(13),none
9,1499.67,(9),138.123,194.67,(5),0.00192516,(10),none
10,355.693,(3),137.508,26.722,(13),0.0497299,(1),none
11,522.056,(5),70.5941,34.091,(12),0.0195742,(4),none
12,1386.7,(8),58.2124,38.57,(11),0.0209446,(3),none
13,2763.3,(12),19.0244,9.22,(14),0.539301,(0),none
14,3495.62,(14),0.0,302.08,(4),0.00948452,(8),none
