Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,5.16,(0),2446.65,0.44391,(26),22784.9,(0),none
1,31.13,(2),689.767,0.6669,(24),3073.46,(1),none
2,94.29,(6),634.445,1.1219,(19),1615.07,(3),none
3,48.56,(4),504.926,0.7608,(23),1873.17,(2),none
4,77.38,(5),367.881,0.976,(21),1072.3,(4),none
5,111.06,(8),364.125,1.102,(20),905.932,(5),none
6,187.52,(13),331.247,1.24,(15),649.577,(7),none
7,176.18,(11),326.652,1.324,(14),649.154,(8),none
8,182.49,(12),322.388,1.168,(18),651.264,(6),none
9,152.16,(10),261.56,1.172,(17),567.115,(9),none
10,146.25,(9),228.473,1.19,(16),505.806,(10),none
11,290.7,(18),200.287,1.68,(5),308.243,(12),none
12,349.7,(21),162.44,1.76,(4),232.591,(14),none
13,359.1,(22),159.835,1.601,(9),233.784,(13),none
14,322.6,(20),142.586,1.637,(7),214.254,(15),none
15,489.0,(25),141.07,2.162,(0),167.519,(17),none
16,547.4,(26),126.333,2.138,(1),146.09,(19),none
17,307.5,(19),125.259,1.618,(8),192.291,(16),none
18,106.13,(7),122.297,0.894,(22),326.562,(11),none
19,555.7,(27),101.489,1.867,(3),123.458,(23),none
20,391.0,(23),90.0466,1.667,(6),130.191,(22),none
21,208.4,(14),84.7317,1.369,(13),157.157,(18),none
22,455.3,(24),83.3052,1.876,(2),107.19,(27),none
23,258.3,(16),70.6615,1.396,(12),122.618,(24),none
24,237.8,(15),69.6283,1.447,(11),121.33,(25),none
25,276.5,(17),65.7973,1.517,(10),107.455,(26),none
26,45.61,(3),32.8747,0.6086,(25),136.811,(20),none
27,23.42,(1),22.5199,0.3989,(27),134.806,(21),none
