Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1812.5,(2),808.651,2440.38,(0),0.000125409,(87),none
1,162.5,(1),595.084,215.49,(7),0.0130484,(30),none
2,4155.25,(15),155.922,294.94,(4),0.00214505,(71),none
3,3862.34,(14),124.566,138.15,(24),0.00968711,(37),none
4,3191.98,(6),91.2092,208.94,(9),0.0014647,(79),none
5,2900.41,(5),86.6639,321.16,(3),0.000729175,(86),none
6,3774.69,(13),72.8764,79.22,(44),0.0255093,(24),none
7,10327.4,(70),70.1269,392.8,(2),0.00283803,(66),none
8,8066.32,(54),63.2904,294.26,(5),0.00251256,(69),none
9,7074.95,(45),59.5869,115.2,(31),0.0126762,(31),none
10,8356.78,(55),58.387,91.74,(39),0.0263275,(23),none
11,7387.74,(48),54.3173,177.27,(14),0.00674833,(43),none
12,9062.42,(61),52.0542,91.17,(40),0.032959,(18),none
13,8949.23,(60),51.9023,76.64,(45),0.0420023,(14),none
14,5.92689,(0),51.7432,9.57092,(84),0.404262,(1),none
15,6283.65,(38),46.3858,168.23,(18),0.00234451,(70),none
16,11254.8,(81),41.8927,103.6,(34),0.384576,(2),none
17,5058.92,(25),39.2275,71.72,(47),0.0124957,(32),none
18,5190.58,(26),37.807,101.27,(36),0.00564114,(46),none
19,7547.05,(49),37.1558,44.38,(59),0.0843027,(11),none
20,3400.77,(7),36.6736,190.97,(11),0.00161404,(76),none
21,9409.05,(65),36.0365,213.61,(8),0.00456633,(51),none
22,7899.63,(52),35.5959,68.76,(48),0.0150149,(27),none
23,7718.04,(51),34.9805,184.27,(12),0.00496069,(50),none
24,9136.38,(62),33.9667,48.52,(56),0.0812624,(12),none
25,8752.97,(59),33.765,174.92,(16),0.00429459,(54),none
26,4306.66,(16),33.2938,81.57,(42),0.00596959,(45),none
27,9207.24,(63),32.9219,47.14,(57),0.0937751,(9),none
28,9839.12,(69),32.3639,134.72,(26),0.0116465,(34),none
29,10665.7,(75),31.7151,118.1,(29),0.00688211,(42),none
30,2703.33,(3),31.5657,46.77,(58),0.0093508,(38),none
31,6857.45,(43),30.9386,95.71,(38),0.0165746,(26),none
32,4763.91,(22),29.7456,96.36,(37),0.00281015,(68),none
33,3668.12,(12),28.2895,42.2,(61),0.0406591,(15),none
34,10879.6,(76),27.9559,121.4,(28),0.00448681,(52),none
35,8658.91,(58),27.9342,172.61,(17),0.00331826,(61),none
36,6960.61,(44),26.5637,20.85,(74),0.410796,(0),none
37,7203.27,(46),26.4214,179.14,(13),0.00416768,(57),none
38,7632.56,(50),24.0174,58.27,(52),0.0136579,(28),none
39,6092.32,(36),23.922,81.58,(41),0.00601624,(44),none
40,6157.73,(37),21.7241,16.14,(76),0.100002,(8),none
41,5721.39,(31),20.4607,63.45,(51),0.00514981,(48),none
42,5631.85,(30),19.5351,74.12,(46),0.00355058,(59),none
43,5861.52,(32),17.9624,175.84,(15),0.00112587,(83),none
44,11210.7,(80),17.006,102.7,(35),0.00196745,(72),none
45,11691.0,(86),16.9692,57.2,(53),0.0692875,(13),none
46,4918.15,(24),16.2376,143.68,(21),0.00174767,(73),none
47,8482.57,(57),16.1777,66.28,(49),0.0123523,(33),none
48,10508.4,(72),15.7458,107.6,(32),0.00355259,(58),none
49,6673.36,(41),14.682,132.68,(27),0.00315386,(64),none
50,7307.89,(47),14.2335,9.73,(83),0.144653,(7),none
51,2740.52,(4),14.0764,6.51,(86),0.161465,(6),none
52,6024.23,(35),13.9775,41.7,(62),0.00760731,(40),none
53,6368.12,(39),13.6663,20.88,(73),0.0191396,(25),none
54,10591.0,(73),13.257,17.5,(75),0.0319812,(20),none
55,11451.6,(84),13.1471,202.2,(10),0.00286957,(65),none
56,4645.51,(20),12.5863,105.06,(33),0.0016768,(75),none
57,6818.56,(42),12.4598,29.73,(70),0.0310513,(22),none
58,9585.25,(66),12.1879,116.49,(30),0.00318013,(62),none
59,4862.3,(23),12.0115,42.75,(60),0.00427979,(55),none
60,6496.02,(40),11.7667,249.81,(6),0.00132387,(81),none
61,5572.81,(29),11.4533,37.19,(67),0.0054584,(47),none
62,5335.42,(27),10.994,135.63,(25),0.00110931,(84),none
63,4359.5,(17),10.7229,6.71,(85),0.163654,(5),none
64,10433.0,(71),10.2401,32.0,(68),0.0109011,(36),none
65,3588.15,(10),9.00414,14.39,(77),0.0313104,(21),none
66,4477.42,(18),8.86137,139.46,(23),0.00123921,(82),none
67,7972.75,(53),8.63791,52.58,(55),0.00509671,(49),none
68,8443.07,(56),8.30173,31.24,(69),0.0332377,(17),none
69,10617.1,(74),8.25061,12.8,(78),0.0358171,(16),none
70,9250.83,(64),8.10132,12.47,(79),0.204146,(3),none
71,3548.46,(9),7.62598,26.79,(72),0.00863454,(39),none
72,5439.13,(28),7.26668,167.82,(19),0.000784696,(85),none
73,11038.5,(78),6.9987,156.0,(20),0.00154333,(77),none
74,3618.13,(11),6.81392,55.94,(54),0.0110202,(35),none
75,4710.81,(21),6.61499,6.09,(87),0.092562,(10),none
76,4538.26,(19),6.14406,65.88,(50),0.00153521,(78),none
77,11134.0,(79),5.96832,11.2,(82),0.0320286,(19),none
78,11314.4,(82),4.98639,81.5,(43),0.00174565,(74),none
79,11375.1,(83),3.84109,38.8,(64),0.00282701,(67),none
80,10927.0,(77),3.44244,39.5,(63),0.00342152,(60),none
81,5967.66,(33),3.20527,29.32,(71),0.00436499,(53),none
82,5988.73,(34),3.11157,11.72,(80),0.0134271,(29),none
83,9652.25,(67),2.92102,143.64,(22),0.00316064,(63),none
84,3520.8,(8),2.70681,38.67,(65),0.00427637,(56),none
85,9790.57,(68),1.76265,37.64,(66),0.00712327,(41),none
86,11632.5,(85),1.41509,11.3,(81),0.183009,(4),none
87,11989.4,(87),0.0,998.1,(1),0.00145127,(80),none
