Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,937.5,(0),1351.85,1341.24,(10),0.00893404,(26),none
1,2071.21,(1),1154.28,1758.53,(7),0.00607649,(33),none
2,4524.72,(3),1065.26,2998.99,(3),0.0075156,(31),none
3,8474.33,(7),661.435,933.47,(18),0.0385133,(9),none
4,6673.96,(5),520.551,554.48,(29),0.0799796,(5),none
5,9791.27,(8),322.51,1143.38,(13),0.00802568,(29),none
6,31627.8,(36),220.234,1104.5,(15),0.0447699,(7),none
7,10709.6,(10),200.976,2308.4,(6),0.00591051,(34),none
8,3168.94,(2),187.945,127.63,(47),0.158285,(2),none
9,22729.2,(24),181.413,2484.8,(4),0.00252601,(44),none
10,35281.5,(39),178.706,3063.6,(2),0.00382598,(39),none
11,13902.9,(13),151.03,288.3,(39),0.104561,(4),none
12,13174.5,(11),145.207,631.0,(26),0.0359812,(11),none
13,14354.3,(14),140.656,339.0,(35),0.0306772,(13),none
14,39477.8,(40),124.848,3642.3,(1),0.00208728,(47),none
15,14821.5,(15),119.682,957.7,(17),0.016082,(22),none
16,6402.65,(4),117.318,68.12,(48),0.262892,(1),none
17,28535.8,(33),114.267,902.1,(20),0.0259686,(16),none
18,17327.1,(18),110.488,905.9,(19),0.0700838,(6),none
19,32094.9,(37),103.454,630.7,(27),0.0322383,(12),none
20,42563.4,(41),100.725,1619.1,(9),0.00304825,(43),none
21,44541.0,(43),95.2202,1669.2,(8),0.00250209,(45),none
22,7320.66,(6),91.4913,221.65,(42),0.529606,(0),none
23,18635.2,(19),87.2045,752.3,(22),0.037562,(10),none
24,48094.0,(45),84.325,3949.6,(0),0.00103503,(48),none
25,15773.0,(17),72.2016,1069.6,(16),0.0408622,(8),none
26,13465.6,(12),64.6922,174.5,(45),0.10638,(3),none
27,51737.3,(46),63.0417,2347.5,(5),0.00247853,(46),none
28,43393.3,(42),60.3038,285.0,(40),0.0230747,(17),none
29,21484.9,(23),58.5812,170.4,(46),0.0141189,(23),none
30,33308.9,(38),58.3473,678.1,(25),0.0271151,(15),none
31,30167.0,(35),54.6655,481.1,(32),0.0211861,(18),none
32,20218.4,(20),51.8778,1225.6,(12),0.00560485,(35),none
33,29935.9,(34),48.7278,709.0,(23),0.0185564,(20),none
34,28243.5,(32),43.3093,214.7,(43),0.0180989,(21),none
35,20993.7,(22),41.9072,706.5,(24),0.00386969,(38),none
36,55643.7,(48),38.9878,1277.7,(11),0.00610834,(32),none
37,54085.0,(47),34.9303,1114.8,(14),0.00775397,(30),none
38,25167.5,(26),34.563,495.2,(31),0.00887978,(27),none
39,45837.5,(44),32.3656,507.0,(30),0.0123752,(24),none
40,25842.5,(27),27.1886,778.7,(21),0.00345892,(41),none
41,10042.1,(9),26.281,208.41,(44),0.00832958,(28),none
42,15527.9,(16),25.3459,255.1,(41),0.0284631,(14),none
43,27985.4,(31),21.336,299.2,(37),0.011748,(25),none
44,26779.9,(29),19.2244,600.9,(28),0.00353075,(40),none
45,24257.6,(25),18.0526,305.6,(36),0.0189793,(19),none
46,26340.8,(28),14.7579,441.9,(34),0.00331768,(42),none
47,27356.3,(30),13.4784,474.4,(33),0.00535979,(36),none
48,20530.0,(21),9.3853,292.0,(38),0.00473494,(37),none
