Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,64.5049,(2),270.726,24.3804,(253),0.105495,(380),['42-Mo-95_n-g']
1,17.783,(1),183.638,30.8031,(229),0.110144,(376),['42-Mo-95_n-g']
2,119.145,(9),57.0301,11.65,(343),0.185025,(194),['42-Mo-96_n-g']
3,496.922,(35),47.5442,32.771,(219),0.0442272,(404),['42-Mo-98_n-g']
4,135.529,(10),33.6563,3.415,(435),1.50852,(8),['42-Mo-96_n-g']
5,442.98,(33),27.0865,23.912,(259),0.0675166,(395),['42-Mo-98_n-g']
6,2141.2,(141),23.479,33.47,(211),0.395359,(33),['42-Mo-95_n-g']
7,848.414,(63),19.4918,39.166,(194),0.00816686,(467),['42-Mo-98_n-g']
8,458.792,(34),17.3196,7.74,(375),0.336739,(62),['42-Mo-98_n-g']
9,26866.2,(443),16.0969,626.3,(4),0.150623,(304),['42-Mo-92_n-g']
10,3482.1,(163),15.3434,231.98,(20),0.321869,(63),['42-Mo-98_n-g']
11,361.098,(27),14.0388,2.754,(448),2.49164,(3),['42-Mo-95_n-g']
12,377.715,(28),13.8029,14.073,(317),0.0793945,(388),['42-Mo-100_n-g']
13,1780.38,(122),13.6634,17.01,(300),0.0208379,(433),['42-Mo-95_n-g']
14,3092.74,(158),13.0094,76.16,(117),0.346338,(56),['42-Mo-92_n-g']
15,2273.34,(143),12.8921,132.6,(56),0.386171,(36),['42-Mo-98_n-g']
16,3230.61,(160),12.8258,83.44,(108),0.355217,(52),['42-Mo-92_n-g']
17,624.025,(49),11.6897,13.643,(320),0.0404183,(409),['42-Mo-98_n-g']
18,2411.79,(145),11.6419,48.24,(168),0.391133,(34),['42-Mo-96_n-g']
19,201.157,(12),11.3327,47.861,(170),0.00868263,(463),['42-Mo-95_n-g']
20,422.959,(32),11.2448,7.446,(380),0.117567,(374),['42-Mo-98_n-g']
21,3981.65,(171),11.1328,208.95,(26),0.301109,(71),['42-Mo-98_n-g']
22,1225.32,(86),10.6152,39.75,(192),0.00924931,(458),['42-Mo-95_n-g']
23,1506.15,(106),10.4726,25.34,(248),0.0370135,(415),['42-Mo-98_n-g']
24,152.355,(11),10.0569,20.389,(280),0.0708275,(392),['42-Mo-95_n-g']
