Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4500000.0,(123),2153080.0,5500000.0,(0),3.89837,(114),none
1,262.511,(3),3670.93,80.429,(22),6.24817,(7),none
2,2703.57,(28),2722.11,671.67,(2),5.59097,(35),none
3,168.688,(2),2409.56,23.016,(83),2.2353,(119),none
4,1305.31,(19),1864.81,116.8,(15),6.62813,(3),none
5,995.003,(16),1132.77,45.144,(43),5.86292,(13),none
6,2856.05,(30),748.842,105.55,(19),2.69916,(118),none
7,2029.64,(27),505.013,25.33,(76),0.94496,(122),none
8,2968.39,(31),318.285,123.06,(13),5.89722,(10),none
9,1843.19,(24),268.563,317.11,(3),5.37171,(102),none
10,1182.72,(18),266.469,8.9,(107),0.944463,(123),none
11,940.282,(15),228.185,5.963,(114),3.00762,(116),none
12,343.521,(5),223.814,50.357,(39),5.27473,(105),none
13,510.777,(6),214.566,170.422,(6),5.31656,(103),none
14,1523.56,(23),178.942,37.31,(54),4.41156,(111),none
15,3011.83,(33),170.48,33.03,(60),5.89689,(11),none
16,6354.6,(94),164.633,73.61,(25),5.51407,(85),none
17,6471.12,(95),114.604,37.36,(53),5.62063,(28),none
18,106.182,(0),90.9249,108.779,(18),4.21862,(112),none
19,5514.59,(77),86.7123,100.17,(20),5.52177,(78),none
20,3057.0,(34),81.0638,12.54,(99),6.31979,(6),none
21,5636.13,(78),78.4262,66.01,(27),5.52646,(72),none
22,1450.4,(21),69.9521,115.43,(16),5.87095,(12),none
23,4921.54,(65),68.1555,133.37,(10),5.53965,(63),none
24,885.131,(13),65.7034,114.659,(17),3.94606,(113),none
25,934.08,(14),57.7603,43.407,(45),1.50066,(120),none
26,5027.14,(66),54.818,39.75,(47),5.55512,(53),none
27,3400.67,(37),52.8075,141.58,(9),5.64519,(24),none
28,4791.43,(63),49.99,51.42,(38),5.56153,(50),none
29,6254.55,(91),46.9219,39.1,(49),5.52898,(69),none
30,1330.82,(20),38.6086,15.43,(94),6.46064,(5),none
