Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,6000000.0,(11),2969150.0,8000000.0,(0),4.2791,(6),['57-La-139_n-tot']
1,99999.9,(10),379940.0,761427.0,(1),4.79538,(3),['57-La-139_n-tot']
2,292.332,(8),2982.91,42.182,(4),4.36175,(4),['57-La-139_n-tot']
3,329.106,(9),2208.95,38.243,(6),7.78886,(1),['57-La-139_n-tot']
4,253.939,(7),1597.49,18.326,(8),3.96496,(7),['57-La-139_n-tot']
5,230.792,(6),1110.56,17.589,(9),3.57958,(9),['57-La-139_n-tot']
6,213.537,(5),822.547,85.943,(2),1.19098,(11),['57-La-139_n-tot']
7,17.8809,(1),724.117,17.1945,(10),7.64277,(2),['57-La-139_n-tot']
8,61.9006,(2),446.838,44.7268,(3),4.30199,(5),['57-La-139_n-tot']
9,125.163,(4),436.923,39.4784,(5),3.21441,(10),['57-La-139_n-tot']
10,1.125,(0),330.694,2.74717,(11),23.8581,(0),['57-La-139_n-tot']
11,86.3837,(3),285.261,21.6932,(7),3.65902,(8),['57-La-139_n-tot']
