Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1.457,(0),3227.44,0.35099,(15),29167.9,(0),['49-In-115_n-tot']
1,9.07,(2),291.262,0.5504,(14),1489.05,(1),['49-In-115_n-tot']
2,250.815,(12),212.033,1.892,(3),290.918,(5),['49-In-115_n-tot']
3,205.613,(10),211.039,1.573,(6),322.014,(4),['49-In-115_n-tot']
4,294.199,(14),206.44,2.449,(0),204.065,(11),['49-In-115_n-tot']
5,39.61,(5),173.306,0.9455,(11),485.544,(3),['49-In-115_n-tot']
6,186.818,(9),173.184,1.647,(5),250.94,(9),['49-In-115_n-tot']
7,224.006,(11),162.015,1.534,(7),242.637,(10),['49-In-115_n-tot']
8,164.687,(8),157.145,1.373,(8),263.948,(8),['49-In-115_n-tot']
9,83.3,(6),130.786,1.1353,(9),285.801,(6),['49-In-115_n-tot']
10,402.319,(15),124.061,2.4,(2),125.479,(13),['49-In-115_n-tot']
11,411.62,(16),116.174,2.406,(1),121.914,(14),['49-In-115_n-tot']
12,3.85,(1),114.551,0.33347,(16),900.908,(2),['49-In-115_n-tot']
13,288.914,(13),95.2473,1.852,(4),121.439,(15),['49-In-115_n-tot']
14,22.73,(4),65.6932,0.592,(13),269.564,(7),['49-In-115_n-tot']
15,94.34,(7),43.0603,1.0813,(10),102.594,(16),['49-In-115_n-tot']
16,14.6,(3),36.8417,0.6169,(12),169.305,(12),['49-In-113_n-tot']
