Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,6000000.0,(238),2169980.0,6518940.0,(0),3.8664,(238),none
1,3.21563,(1),1459.67,2.04385,(189),26.2521,(1),none
2,0.292578,(0),1294.4,1.28616,(214),91.7743,(0),none
3,7.10914,(3),254.51,4.68418,(125),7.92415,(10),none
4,6.56563,(2),242.599,4.68741,(124),7.91529,(11),none
5,11.2197,(4),91.5343,2.43595,(174),7.85937,(12),none
6,398.744,(70),68.769,15.481,(14),4.75639,(225),none
7,35.5671,(7),67.7632,8.8282,(51),5.12926,(191),none
8,221.746,(42),66.2595,8.046,(64),4.64324,(232),none
9,1637.66,(203),65.705,17.07,(11),5.2735,(160),none
10,19.6976,(5),61.5534,9.803,(38),5.48007,(97),none
11,91.9536,(16),60.0071,9.7587,(39),5.21565,(172),none
12,850.254,(126),57.0411,13.398,(20),4.63467,(233),none
13,183.87,(34),54.6347,7.23,(77),4.69732,(227),none
14,408.688,(71),53.804,6.916,(78),5.487,(94),none
15,505.509,(85),52.7427,9.215,(44),9.46454,(7),none
16,44.9179,(8),48.4013,5.8629,(99),5.51161,(90),none
17,203.057,(39),47.2669,5.091,(113),4.48769,(236),none
18,263.326,(47),44.9055,11.802,(25),5.42431,(112),none
19,291.686,(53),42.0374,3.352,(154),6.10118,(33),none
20,1517.3,(194),40.8763,23.79,(4),4.79548,(222),none
21,420.506,(72),39.0164,8.957,(48),5.65897,(64),none
22,1887.48,(227),32.7189,9.12,(45),4.52081,(235),none
23,1137.17,(156),31.6826,24.58,(3),5.21119,(173),none
24,210.623,(40),29.8802,4.681,(126),6.00408,(39),none
25,1542.84,(195),29.7637,21.01,(7),4.97047,(208),none
26,301.206,(54),27.862,6.099,(88),6.30684,(26),none
27,995.048,(144),27.4635,12.677,(23),5.13983,(186),none
28,1167.37,(157),27.2165,26.06,(2),5.13976,(187),none
29,190.289,(35),26.6503,3.858,(145),6.19822,(29),none
30,641.395,(101),25.7364,21.191,(6),5.37501,(133),none
31,1684.94,(208),24.3858,5.97,(96),4.67366,(228),none
32,1072.18,(152),24.3442,11.18,(29),5.04486,(198),none
33,1210.02,(162),24.1602,10.27,(33),4.72856,(226),none
34,1673.87,(207),23.8359,10.5,(31),5.73291,(57),none
35,671.232,(104),22.9956,16.092,(12),5.29476,(156),none
36,29.0533,(6),22.4156,6.2087,(87),5.30851,(153),none
37,467.237,(78),22.2748,10.238,(35),5.66224,(62),none
38,129.986,(22),22.2347,5.517,(104),5.14866,(183),none
39,1082.91,(153),22.1854,7.3,(74),5.41242,(117),none
