Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4400000.0,(79),16852100.0,7180600.0,(0),3.59608,(64),none
1,800000.0,(78),4370440.0,3710600.0,(1),7.10524,(31),none
2,310000.0,(74),3868790.0,3510600.0,(2),8.34957,(17),none
3,500000.0,(76),3868790.0,3510600.0,(3),8.47351,(14),none
4,600000.0,(77),3868790.0,3510600.0,(4),8.45257,(15),none
5,200000.0,(72),2921430.0,3110600.0,(5),9.17591,(12),none
6,270000.0,(73),2921430.0,3110600.0,(6),9.18463,(11),none
7,125000.0,(71),2469110.0,2910600.0,(7),9.71433,(7),none
8,380000.0,(75),2469110.0,2910600.0,(8),9.32517,(9),none
9,2232.25,(0),49990.4,2237.55,(15),0.664895,(73),none
10,6986.32,(4),30675.0,1207.31,(36),0.0284631,(79),none
11,87574.1,(68),19877.9,1823.8,(21),19.7488,(1),none
12,19012.5,(15),17724.7,1260.7,(33),0.094736,(76),none
13,5704.87,(2),17396.0,813.49,(50),0.185812,(75),none
14,87063.7,(67),16956.7,1917.4,(18),1.30064,(68),none
15,84397.2,(66),14483.3,3150.0,(10),5.53852,(58),none
16,34611.8,(27),13811.9,1804.5,(22),0.0498611,(78),none
17,69411.8,(57),12962.0,1919.1,(16),9.32416,(10),none
18,42181.1,(35),12332.6,1246.2,(34),6.03516,(54),none
19,23356.7,(20),11723.2,1440.7,(27),8.29131,(18),none
20,47788.4,(40),10018.0,1693.5,(23),6.22576,(51),none
21,31995.0,(26),9921.16,926.1,(47),6.28698,(49),none
22,9950.86,(6),9601.03,2395.02,(13),7.14257,(30),none
23,4887.83,(1),9074.11,2651.87,(11),5.96326,(55),none
24,59963.9,(50),8590.07,1391.8,(28),6.38308,(46),none
25,22164.3,(18),8360.01,1836.8,(19),5.89126,(56),none
26,40471.2,(34),7866.94,1647.5,(25),6.83279,(37),none
27,57382.3,(49),7762.02,1824.2,(20),6.56225,(43),none
28,78615.4,(64),7078.4,1661.5,(24),6.13919,(52),none
29,7672.56,(5),7023.54,567.77,(61),9.48209,(8),none
30,66721.7,(56),6940.3,767.7,(54),7.28696,(28),none
31,17121.0,(13),6618.34,1918.6,(17),4.98048,(60),none
32,37132.8,(31),6354.88,1325.3,(31),7.32628,(26),none
33,54369.9,(46),6342.59,2323.2,(14),6.76665,(38),none
34,17507.1,(14),5765.51,448.1,(67),5.18598,(59),none
35,77753.3,(63),5478.0,1359.7,(30),6.28795,(48),none
36,49329.7,(42),5418.48,999.3,(43),7.79097,(21),none
37,31164.0,(25),5355.72,615.7,(59),7.49024,(23),none
38,75590.5,(62),5322.04,1227.3,(35),6.84383,(36),none
39,24169.5,(21),5167.29,445.7,(68),8.41577,(16),none
40,29739.9,(23),4862.62,3855.4,(9),0.995307,(70),none
41,13231.6,(10),4816.26,830.7,(49),6.33833,(47),none
42,38744.3,(32),4323.15,949.0,(45),6.75283,(39),none
43,89104.6,(70),4268.86,756.3,(56),10.4407,(6),none
44,81526.7,(65),3960.49,1092.7,(39),2.35456,(65),none
45,15103.6,(12),3716.28,1114.2,(38),5.8599,(57),none
46,43633.3,(36),3661.05,395.1,(73),3.62525,(63),none
47,12162.4,(9),3614.83,431.5,(69),6.69514,(40),none
48,25741.0,(22),3571.63,1371.0,(29),7.3015,(27),none
49,51977.9,(45),3560.56,928.5,(46),7.00569,(32),none
50,20070.7,(17),3457.76,300.9,(77),18.063,(2),none
51,30440.4,(24),3442.61,1025.6,(41),6.90466,(35),none
52,45856.9,(39),3410.12,385.6,(74),10.6602,(5),none
53,74644.8,(61),3216.88,855.1,(48),7.50679,(22),none
54,71519.6,(58),3200.63,713.0,(57),6.49178,(44),none
55,56190.0,(48),3145.72,965.3,(44),6.64998,(42),none
56,45450.2,(38),3027.01,1050.8,(40),0.0829468,(77),none
57,66150.7,(55),2917.69,454.7,(66),10.9017,(3),none
58,35262.0,(28),2768.95,421.4,(70),10.8047,(4),none
59,73551.1,(60),2741.87,771.7,(53),7.40689,(24),none
60,65854.5,(54),2656.03,2491.7,(12),1.1302,(69),none
61,19842.6,(16),2533.29,302.0,(76),4.13294,(61),none
62,11799.6,(8),2439.63,1441.2,(26),6.67243,(41),none
63,51021.0,(44),2338.38,1146.7,(37),7.21053,(29),none
64,14068.3,(11),2280.44,809.5,(51),6.13089,(53),none
65,72767.1,(59),2253.8,1009.5,(42),0.788153,(71),none
66,88227.0,(69),2183.09,541.3,(63),2.08163,(66),none
67,55277.9,(47),2118.87,529.0,(64),6.91848,(34),none
68,61918.5,(52),2118.7,1312.5,(32),6.4878,(45),none
69,36216.8,(30),2087.79,635.8,(58),7.94585,(19),none
70,48349.5,(41),1978.66,417.9,(71),0.340675,(74),none
71,50070.4,(43),1969.72,481.9,(65),7.34657,(25),none
72,44352.0,(37),1890.48,572.3,(60),7.909,(20),none
73,5801.59,(3),1756.11,36.35,(79),39.5905,(0),none
74,63024.1,(53),1542.69,785.9,(52),6.23563,(50),none
75,10432.6,(7),1341.44,403.7,(72),6.97513,(33),none
76,60936.0,(51),1116.81,557.3,(62),3.95317,(62),none
77,35610.2,(29),1102.35,329.4,(75),8.92542,(13),none
78,39705.7,(33),742.264,764.9,(55),1.42279,(67),none
79,22256.4,(19),433.23,53.5,(78),0.685497,(72),none
