Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1325.3,(0),19038.8,59.05,(3),1849.62,(0),none
1,2710.78,(1),12051.7,89.33,(2),916.312,(1),none
2,5061.74,(2),9983.43,125.31,(1),498.274,(2),none
3,7805.59,(3),0.0,6463.75,(0),335.594,(3),none
