Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,73.55,(14),612.912,0.8097,(68),1841.02,(0),none
1,121.7,(26),576.373,1.2,(42),1201.03,(6),none
2,95.52,(19),565.647,1.0397,(53),1330.44,(4),none
3,114.9,(24),460.918,0.984,(59),1132.69,(9),none
4,39.35,(7),457.844,0.7833,(70),1593.01,(3),none
5,31.97,(5),451.147,0.7298,(76),1721.26,(2),none
6,136.6,(29),419.708,1.199,(43),843.105,(13),none
7,69.39,(13),417.137,0.9159,(63),1147.04,(8),none
8,106.1,(21),401.638,1.103,(47),924.016,(11),none
9,60.9,(11),393.555,0.7701,(73),1207.15,(5),none
10,160.6,(35),381.162,1.21,(39),735.266,(14),none
11,109.2,(23),355.714,0.967,(60),898.504,(12),none
12,236.635,(50),352.692,2.052,(4),335.258,(27),none
13,11.14,(1),310.951,0.5291,(82),1788.91,(1),none
14,155.9,(34),306.495,1.185,(44),608.138,(16),none
15,178.4,(39),245.155,1.183,(45),478.933,(18),none
16,257.8,(55),222.41,1.23,(38),412.422,(21),none
17,74.81,(15),218.877,0.7526,(75),717.393,(15),none
18,420.0,(72),206.317,2.129,(0),234.821,(43),none
19,266.9,(56),195.346,1.509,(24),301.291,(33),none
20,183.9,(41),193.245,1.323,(36),349.705,(26),none
21,271.1,(57),191.35,1.58,(19),290.249,(34),none
22,53.36,(9),186.154,0.8089,(69),581.493,(17),none
23,131.6,(28),185.596,1.004,(56),422.574,(20),none
24,243.8,(51),178.681,1.356,(33),306.107,(32),none
25,17.48,(3),178.443,0.4112,(85),1027.86,(10),none
26,143.5,(31),176.87,1.042,(52),386.869,(23),none
27,141.1,(30),176.085,1.002,(57),396.646,(22),none
28,330.6,(64),166.434,1.513,(23),257.144,(38),none
29,433.0,(73),165.035,1.771,(14),225.684,(45),none
30,204.1,(43),164.867,1.409,(27),278.116,(35),none
31,321.9,(62),158.937,1.375,(30),258.384,(37),none
32,172.0,(37),153.582,1.027,(54),353.339,(25),none
33,342.0,(66),153.141,1.713,(16),209.166,(50),none
34,291.1,(58),149.617,1.637,(17),217.648,(48),none
35,307.6,(59),148.863,1.369,(31),252.74,(40),none
36,47.39,(8),144.858,0.7827,(71),474.506,(19),none
37,218.8,(46),141.251,1.363,(32),239.726,(42),none
38,462.0,(77),138.887,1.744,(15),195.968,(53),none
39,4.416,(0),137.378,0.37645,(86),1158.25,(7),none
40,192.4,(42),133.08,1.263,(37),243.037,(41),none
41,230.305,(49),131.29,2.039,(5),142.507,(68),none
42,561.0,(82),130.212,2.123,(1),142.289,(69),none
43,84.89,(17),123.819,0.9038,(64),327.327,(29),none
44,146.9,(32),123.273,1.056,(51),264.933,(36),none
45,333.1,(65),122.224,1.376,(29),200.026,(52),none
46,403.0,(70),118.036,1.561,(22),171.68,(58),none
47,535.0,(81),117.437,1.985,(8),136.736,(73),none
48,469.993,(78),114.618,1.985,(7),150.183,(64),none
49,448.0,(76),111.029,1.912,(9),154.791,(62),none
50,381.5,(67),110.896,1.472,(25),171.003,(59),none
51,439.0,(74),109.963,1.824,(11),137.46,(72),none
52,210.5,(44),109.314,1.202,(40),211.417,(49),none
53,446.0,(75),108.525,1.617,(18),166.765,(60),none
54,391.9,(69),107.501,1.815,(12),136.448,(74),none
55,531.0,(80),103.848,2.101,(2),117.394,(80),none
56,405.8,(71),103.657,1.58,(20),149.31,(66),none
57,597.0,(85),103.413,1.782,(13),142.043,(70),none
58,212.4,(45),101.433,1.2,(41),194.755,(55),none
59,584.0,(83),95.3369,2.074,(3),106.142,(83),none
60,317.5,(60),92.6752,1.378,(28),194.876,(54),none
61,318.797,(61),90.9266,1.145,(46),206.307,(51),none
62,592.0,(84),90.2376,2.013,(6),101.267,(85),none
63,483.0,(79),88.4031,1.853,(10),121.614,(78),none
64,250.5,(52),87.3386,1.331,(35),150.018,(65),none
65,254.903,(53),83.2737,0.939,(61),254.292,(39),none
66,324.4,(63),79.6393,1.41,(26),129.934,(76),none
67,599.0,(86),78.9294,1.572,(21),123.377,(77),none
68,173.3,(38),78.4391,1.022,(55),186.354,(56),none
69,224.289,(48),67.9758,1.077,(49),309.956,(30),none
70,58.76,(10),65.3522,0.717,(77),222.013,(46),none
71,150.8,(33),65.2865,1.058,(50),139.629,(71),none
72,16.0,(2),64.6394,0.443,(84),370.533,(24),none
73,163.7,(36),61.3647,1.099,(48),131.213,(75),none
74,383.9,(68),60.1625,1.336,(34),101.056,(86),none
75,18.51,(4),59.4756,0.507,(83),334.804,(28),none
76,87.39,(18),57.904,0.8393,(66),159.384,(61),none
77,63.39,(12),54.5099,0.7095,(78),179.548,(57),none
78,33.98,(6),52.4095,0.5585,(81),226.306,(44),none
79,127.0,(27),48.8281,0.929,(62),118.393,(79),none
80,78.79,(16),46.3968,0.7816,(72),152.324,(63),none
81,180.6,(40),46.2679,0.998,(58),105.153,(84),none
82,116.198,(25),45.6029,0.837,(67),145.269,(67),none
83,98.79,(20),40.7622,0.8518,(65),110.853,(82),none
84,108.0,(22),30.104,0.698,(79),114.922,(81),none
85,255.897,(54),18.3569,0.643,(80),218.412,(47),none
86,223.512,(47),11.2725,0.769,(74),307.799,(31),none
