Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,223.1,(0),2192.82,8.649,(18),1120.34,(0),none
1,448.2,(2),1523.69,35.62,(1),140.214,(2),none
2,587.0,(3),787.647,8.227,(19),351.428,(1),none
3,1546.2,(6),486.26,36.69,(0),51.2049,(4),none
4,1320.8,(5),289.7,10.42,(17),92.0757,(3),none
5,2125.3,(7),283.482,25.86,(5),32.4313,(6),none
6,2469.0,(9),236.368,31.33,(3),23.2155,(10),none
7,2245.0,(8),216.334,17.93,(11),37.6774,(5),none
8,3424.0,(11),203.601,21.45,(10),28.0344,(8),none
9,2650.0,(10),171.456,17.71,(12),28.3021,(7),none
10,4094.2,(12),138.574,13.75,(14),27.293,(9),none
11,4991.5,(14),110.499,13.09,(15),21.1932,(11),none
12,7784.5,(19),101.72,22.6,(8),12.2137,(15),none
13,7499.0,(18),95.6413,23.28,(7),11.624,(16),none
14,5230.5,(15),95.3942,14.47,(13),17.6898,(12),none
15,9355.5,(21),86.3892,33.86,(2),8.52986,(20),none
16,7915.0,(20),85.1483,29.57,(4),8.10509,(21),none
17,7096.7,(17),83.4842,24.88,(6),9.6212,(18),none
18,7013.3,(16),78.4602,21.53,(9),10.4335,(17),none
19,4962.4,(13),62.351,11.66,(16),13.0027,(13),none
20,750.0,(4),24.6619,6.471,(20),12.265,(14),none
21,320.0,(1),10.8963,3.589,(21),8.69678,(19),none
