Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,15.0,(1),918.954,17.1536,(8),0.801566,(2),none
1,166.858,(5),762.491,85.666,(0),0.0445623,(9),none
2,50.0,(2),624.819,44.6471,(1),0.126154,(7),none
3,282.956,(8),593.088,42.09,(2),0.232861,(4),none
4,108.838,(4),465.766,39.4093,(3),0.074859,(8),none
5,250.383,(7),424.836,18.283,(6),0.806646,(1),none
6,1.0625,(0),389.635,2.74257,(9),11.793,(0),none
7,228.718,(6),383.283,17.563,(7),0.647294,(3),none
8,78.6501,(3),345.551,21.6532,(5),0.151104,(6),none
9,328.808,(9),0.0,38.29,(4),0.176877,(5),none
