Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,9000000.0,(147),14963600.0,15300000.0,(0),5.03788,(125),none
1,4.46636,(2),4277.09,3.12457,(38),36.9837,(22),none
2,1.64746,(1),3153.37,1.0389,(113),293.594,(3),none
3,7.9475,(4),1241.56,1.88915,(72),48.2986,(19),none
4,0.267969,(0),1127.62,0.960195,(119),170.111,(8),none
5,272.87,(95),973.527,10.838,(2),150.958,(9),none
6,65.3766,(28),610.366,2.4248,(55),31.6992,(26),none
7,6.22207,(3),561.439,0.44233,(140),440.15,(2),none
8,388.37,(118),458.724,12.055,(1),6.99132,(92),none
9,280.692,(96),416.886,9.829,(3),3.65643,(145),none
10,175.036,(65),377.513,1.418,(95),14.4145,(44),none
11,10.4264,(5),355.099,1.68343,(80),23.9839,(31),none
12,19.8126,(8),296.082,7.3443,(7),5.3277,(120),none
13,52.7397,(22),242.353,4.3267,(23),6.69742,(94),none
14,41.0003,(17),240.623,5.344,(16),3.98675,(144),none
15,496.931,(144),239.098,7.778,(5),7.9795,(74),none
16,47.2633,(20),235.582,1.8365,(74),16.8382,(37),none
17,110.278,(43),232.291,7.345,(6),6.31328,(100),none
18,74.3395,(32),186.866,2.9413,(40),9.30676,(64),none
19,372.506,(117),173.16,3.159,(36),6.24064,(102),none
20,69.418,(29),166.51,2.4838,(52),14.4482,(43),none
21,485.95,(143),145.36,4.962,(19),5.83473,(113),none
22,13.773,(7),141.72,0.924,(122),481.768,(1),none
23,346.476,(111),136.743,5.157,(17),5.60051,(117),none
24,100.5,(42),132.261,3.1667,(34),7.38249,(86),none
25,62.4982,(27),128.591,0.6694,(133),54.8145,(16),none
26,128.564,(49),128.048,4.248,(24),4.02672,(143),none
27,340.272,(110),126.905,6.648,(10),7.04051,(91),none
28,505.519,(145),125.029,6.664,(9),6.14316,(105),none
29,465.314,(137),121.268,7.185,(8),7.83673,(76),none
30,328.973,(108),120.312,1.461,(90),16.5157,(38),none
31,423.887,(126),117.52,5.425,(14),4.57179,(132),none
32,441.841,(132),116.189,5.577,(12),6.72582,(93),none
33,12.3307,(6),109.377,2.3167,(58),12.4396,(55),none
34,22.8564,(10),108.515,1.072,(110),14.2342,(45),none
35,55.5673,(23),107.71,0.9343,(121),28.7349,(27),none
36,247.077,(90),101.286,6.512,(11),5.12836,(124),none
37,270.553,(94),99.3418,3.159,(35),5.65979,(116),none
38,22.1782,(9),99.3331,1.0198,(115),284.35,(4),none
39,325.222,(107),99.2755,2.379,(56),7.42339,(84),none
40,81.4619,(34),98.2834,5.415,(15),6.41173,(99),none
41,287.01,(97),88.7011,1.83,(75),24.122,(30),none
42,332.371,(109),88.1863,1.569,(85),23.6291,(32),none
43,403.697,(121),84.7847,5.534,(13),4.35291,(138),none
44,304.44,(102),84.42,3.053,(39),4.20759,(141),none
45,95.2052,(40),83.7145,2.934,(41),5.4177,(119),none
46,139.586,(53),81.9703,2.62,(48),5.98963,(109),none
47,266.375,(93),80.6808,1.761,(76),13.2917,(50),none
48,353.413,(112),77.5915,4.34,(22),7.15992,(88),none
49,309.962,(103),74.5291,2.516,(51),14.1429,(46),none
50,166.211,(62),73.2206,3.13,(37),5.9721,(110),none
51,133.297,(50),71.6116,1.446,(91),16.4848,(39),none
52,477.299,(141),64.8962,2.018,(67),11.7544,(57),none
53,261.768,(92),63.5997,3.336,(33),2.74458,(147),none
54,417.547,(125),62.9028,2.296,(59),10.2913,(62),none
55,44.1757,(18),62.1396,1.4328,(94),8.41123,(70),none
56,75.5018,(33),58.0547,0.9512,(120),139.67,(10),none
57,34.3746,(15),56.2181,2.6236,(47),4.35727,(137),none
58,82.9605,(35),55.5884,1.4439,(92),7.46862,(83),none
59,30.4655,(13),54.8052,3.9432,(25),4.0534,(142),none
60,197.231,(73),53.581,3.784,(26),4.41273,(135),none
61,296.183,(99),52.5327,2.79,(42),5.18693,(123),none
62,86.2072,(37),51.9696,1.4357,(93),16.2323,(40),none
63,455.101,(136),51.8781,1.941,(69),7.37984,(87),none
64,365.137,(115),51.5855,3.506,(31),5.77227,(115),none
65,225.921,(84),51.0838,0.822,(126),49.0749,(18),none
66,161.195,(61),50.1804,1.909,(71),5.21687,(122),none
67,49.2403,(21),50.1399,0.3039,(146),196.744,(6),none
68,317.635,(105),49.263,4.669,(21),6.03815,(108),none
69,36.4656,(16),48.6373,0.4081,(142),50.0623,(17),none
70,321.764,(106),47.3972,2.226,(62),6.51974,(97),none
71,142.436,(54),47.0551,1.255,(103),11.5653,(58),none
72,445.198,(133),45.3728,1.631,(82),9.13655,(66),none
73,258.56,(91),44.9559,9.464,(4),3.45744,(146),none
74,427.944,(127),44.3709,1.53,(88),13.6544,(48),none
75,369.368,(116),43.7596,1.714,(79),7.81368,(77),none
76,361.027,(114),43.7109,3.602,(29),6.21785,(103),none
