Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4.28,(0),1631.71,0.43601,(48),13012.4,(0),none
1,39.13,(7),1017.58,0.8926,(33),3306.33,(2),none
2,10.34,(1),617.479,0.4794,(47),3730.46,(1),none
3,99.32,(17),590.047,1.0796,(26),1339.88,(6),none
4,35.9,(6),517.411,0.5458,(45),2337.71,(3),none
5,23.9,(4),395.145,0.5806,(43),1814.0,(4),none
6,35.16,(5),338.495,0.6204,(41),1593.83,(5),none
7,115.08,(19),336.332,1.171,(23),715.697,(9),none
8,126.46,(20),321.974,1.311,(12),634.367,(11),none
9,105.54,(18),316.503,1.032,(29),742.74,(8),none
10,194.8,(28),283.315,1.51,(2),458.675,(15),none
11,175.0,(26),237.969,1.177,(22),646.931,(10),none
12,82.94,(12),230.375,0.8705,(35),620.598,(12),none
13,200.0,(29),216.304,1.343,(8),374.599,(19),none
14,232.3,(36),205.578,1.326,(9),372.173,(20),none
15,263.3,(37),191.484,1.302,(14),356.269,(21),none
16,176.0,(27),190.463,0.959,(31),566.492,(14),none
17,136.48,(21),183.724,1.062,(28),417.008,(18),none
18,215.0,(31),175.362,1.282,(17),335.332,(22),none
19,273.9,(40),167.654,1.358,(7),281.757,(24),none
20,76.85,(10),166.825,0.8424,(36),577.506,(13),none
21,63.12,(9),153.611,0.9381,(32),428.902,(17),none
22,13.95,(2),137.186,0.4872,(46),769.902,(7),none
23,290.437,(44),134.435,2.178,(1),133.001,(41),none
24,138.33,(22),122.961,1.084,(25),272.479,(25),none
25,225.3,(34),114.375,1.315,(11),196.2,(27),none
26,313.3,(47),111.169,1.484,(3),191.368,(29),none
27,280.3,(42),108.839,1.458,(4),170.971,(32),none
28,306.2,(45),108.485,1.447,(5),169.203,(35),none
29,287.7,(43),106.979,1.445,(6),169.407,(34),none
30,277.2,(41),99.6739,1.297,(16),170.294,(33),none
31,20.3,(3),93.9986,0.5529,(44),449.604,(16),none
32,230.5,(35),90.779,1.212,(20),176.383,(31),none
33,219.7,(33),89.9335,1.2,(21),166.231,(36),none
34,216.6,(32),88.1362,1.065,(27),193.252,(28),none
35,166.4,(25),80.6385,1.269,(18),151.863,(38),none
36,77.64,(11),79.4592,0.6101,(42),318.275,(23),none
37,208.4,(30),78.0669,1.298,(15),136.673,(40),none
38,311.7,(46),71.3834,1.325,(10),132.226,(42),none
39,85.1,(13),70.1034,0.8075,(39),202.607,(26),none
40,271.8,(39),62.3043,1.308,(13),114.826,(46),none
41,89.6,(14),57.4808,0.8415,(37),156.92,(37),none
42,149.7,(24),52.4099,1.104,(24),120.284,(44),none
43,264.698,(38),48.3348,1.23,(19),115.138,(45),none
44,97.0,(16),47.8028,0.8867,(34),137.087,(39),none
45,148.31,(23),42.6545,0.987,(30),101.428,(48),none
46,91.44,(15),38.7928,0.8125,(38),108.226,(47),none
47,49.15,(8),37.4256,0.7829,(40),122.888,(43),none
48,329.4,(48),0.0,49671.5,(0),189.672,(30),none
