Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,0.551301,(1),674.402,0.208613,(34),10007.8,(0),none
1,4.379,(5),603.633,0.43613,(18),4281.09,(3),none
2,1.577,(2),475.867,0.2302,(32),5743.86,(2),none
3,0.241277,(0),450.813,0.147572,(35),9183.0,(1),none
4,26.8548,(16),417.666,0.5353,(10),1926.38,(6),none
5,3.119,(4),342.565,0.29339,(29),3136.86,(4),none
6,35.4774,(25),336.247,0.6729,(3),1151.0,(8),none
7,2.071,(3),270.381,0.25588,(31),3010.66,(5),none
8,41.368,(28),245.233,0.6145,(6),939.271,(9),none
9,12.65,(7),224.734,0.5483,(9),1167.78,(7),none
10,46.3551,(33),106.085,0.5947,(7),475.858,(12),none
11,29.121,(19),96.1891,0.3908,(25),676.61,(10),none
12,38.8286,(27),80.3069,0.4965,(13),431.524,(15),none
13,44.3741,(30),75.1554,0.5179,(12),433.454,(14),none
14,18.8194,(11),71.9228,0.423,(21),516.365,(11),none
15,42.5193,(29),71.7076,0.711,(1),249.644,(22),none
16,7.83,(6),63.2873,0.46532,(16),392.822,(16),none
17,30.2483,(21),50.8415,0.4197,(22),334.509,(17),none
18,45.7279,(32),46.7402,0.4688,(15),271.816,(19),none
19,31.7993,(23),46.7057,0.5232,(11),221.861,(24),none
20,23.7652,(14),45.1401,0.4143,(23),279.064,(18),none
21,17.8395,(9),41.2447,0.3976,(24),261.851,(20),none
22,49.6674,(34),41.2298,0.6331,(5),163.899,(28),none
23,16.6237,(8),38.0913,0.3868,(26),241.48,(23),none
24,30.9624,(22),30.5452,0.4249,(19),184.343,(26),none
25,21.6797,(12),26.86,0.4719,(14),138.451,(30),none
26,24.7916,(15),19.1078,0.439,(17),108.84,(32),none
27,34.6692,(24),13.8106,0.4238,(20),106.71,(33),none
28,27.7097,(17),12.0077,0.3745,(27),105.737,(34),none
29,28.6927,(18),11.9681,0.291,(30),454.68,(13),none
30,18.4866,(10),6.08066,0.2178,(33),256.753,(21),none
31,23.3347,(13),1.81529,0.312,(28),100.214,(35),none
32,29.8674,(20),0.0,0.5893,(8),160.141,(29),none
33,38.4246,(26),0.0,0.6931,(2),178.247,(27),none
34,44.7519,(31),0.0,0.6439,(4),217.312,(25),none
35,60.0,(35),0.0,399946.0,(0),119.357,(31),none
