Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2.388,(1),5573.77,0.33905,(106),52933.6,(0),none
1,1.098,(0),2308.61,0.24477,(109),27781.8,(1),none
2,6.6,(3),1884.11,0.33832,(107),14865.7,(2),none
3,63.42,(26),1710.28,0.809,(80),5059.86,(5),none
4,5.89,(2),1374.99,0.30268,(108),12063.9,(3),none
5,375.61,(87),1257.18,2.391,(1),1386.52,(12),none
6,8.88,(4),1186.28,0.41427,(104),7679.66,(4),none
7,66.6936,(27),1018.85,0.8807,(76),2832.49,(7),none
8,176.153,(52),906.988,1.736,(11),906.171,(24),none
9,284.708,(72),841.151,1.749,(9),1157.48,(16),none
10,103.074,(36),815.536,1.224,(49),1747.89,(9),none
11,48.76,(19),769.062,0.6547,(87),2906.23,(6),none
12,488.634,(107),694.856,2.306,(2),738.044,(30),none
13,330.427,(80),655.215,1.508,(30),988.309,(20),none
14,131.604,(41),653.736,1.165,(54),1340.06,(14),none
15,224.706,(62),651.739,1.204,(50),1244.88,(15),none
16,307.027,(75),591.142,1.695,(14),813.354,(25),none
17,457.434,(102),591.058,2.225,(4),655.721,(36),none
18,327.5,(79),519.688,1.528,(28),769.673,(27),none
19,84.5631,(31),485.113,0.8593,(77),1347.48,(13),none
20,54.71,(21),484.089,0.7265,(82),1584.35,(11),none
21,13.96,(7),454.591,0.8506,(78),1700.14,(10),none
22,36.95,(15),448.237,0.6376,(89),1851.82,(8),none
23,348.72,(83),440.272,1.769,(8),582.619,(38),none
24,264.505,(68),429.964,1.504,(33),661.636,(34),none
25,272.215,(70),419.576,2.464,(0),467.779,(45),none
26,163.003,(48),399.867,1.244,(45),756.067,(28),none
27,75.9926,(30),386.837,0.9347,(69),1110.77,(17),none
28,414.922,(91),373.256,1.634,(20),531.737,(42),none
29,298.504,(74),371.356,1.513,(29),580.018,(39),none
30,97.0125,(35),364.527,0.9208,(70),915.245,(23),none
31,208.613,(59),344.051,1.146,(55),689.783,(33),none
32,71.2922,(28),321.221,0.6611,(86),1104.87,(19),none
33,426.123,(93),321.051,1.739,(10),419.437,(49),none
34,238.616,(65),307.361,1.231,(47),563.164,(40),none
35,141.103,(44),300.322,1.03,(63),659.734,(35),none
36,406.22,(89),299.209,1.684,(15),405.408,(51),none
37,475.021,(105),297.809,1.683,(16),405.085,(52),none
38,56.2926,(22),267.032,0.573,(95),1109.68,(18),none
39,367.504,(85),260.111,1.624,(22),362.2,(53),none
40,267.603,(69),250.907,1.4,(39),415.732,(50),none
41,46.22,(18),242.023,0.609,(91),924.276,(22),none
42,176.666,(53),240.8,1.198,(51),956.46,(21),none
43,43.05,(16),221.931,0.6783,(85),788.612,(26),none
44,446.633,(100),216.924,1.583,(27),312.219,(61),none
45,507.234,(109),209.925,1.736,(12),274.766,(70),none
46,323.6,(78),205.436,1.457,(35),316.276,(60),none
47,333.426,(81),205.202,1.631,(21),325.687,(56),none
48,148.503,(47),203.152,1.088,(60),428.46,(48),none
49,478.733,(106),198.246,1.642,(18),277.125,(67),none
50,357.116,(84),196.739,1.619,(24),286.005,(65),none
51,498.531,(108),191.969,2.02,(6),232.609,(77),none
52,199.103,(57),191.951,1.225,(48),355.566,(54),none
53,341.814,(82),174.362,1.659,(17),249.118,(75),none
54,443.415,(99),172.178,1.624,(23),239.674,(76),none
55,143.686,(45),166.789,1.317,(44),304.827,(62),none
56,248.712,(67),164.989,1.589,(26),263.36,(72),none
57,27.01,(12),162.608,0.6033,(92),703.252,(31),none
58,472.216,(104),149.809,1.42,(38),275.074,(69),none
59,319.902,(77),149.664,1.507,(31),226.077,(78),none
60,137.403,(43),148.915,0.992,(67),353.679,(55),none
61,49.56,(20),142.817,0.6504,(88),701.673,(32),none
62,434.951,(97),139.371,2.304,(3),289.137,(64),none
63,240.71,(66),138.508,1.373,(41),263.845,(71),none
64,370.703,(86),134.399,1.449,(36),209.404,(80),none
65,201.803,(58),132.833,1.241,(46),252.133,(74),none
66,429.214,(94),130.499,1.467,(34),205.121,(81),none
67,45.11,(17),121.281,0.576,(94),489.958,(44),none
68,435.908,(98),119.522,2.14,(5),322.252,(58),none
69,36.08,(14),116.824,0.551,(98),545.007,(41),none
70,174.203,(51),116.751,1.017,(65),260.333,(73),none
71,389.824,(88),114.018,1.6,(25),165.6,(91),none
72,431.73,(95),109.84,1.352,(42),197.308,(84),none
73,21.97,(8),109.081,0.4681,(102),754.124,(29),none
74,171.005,(50),106.719,1.122,(58),216.372,(79),none
75,23.44,(10),106.708,0.4993,(101),525.075,(43),none
76,111.947,(37),103.786,1.389,(40),171.646,(89),none
77,418.824,(92),103.608,1.708,(13),150.572,(94),none
78,123.705,(40),100.803,0.884,(75),276.545,(68),none
79,59.21,(24),97.678,0.6995,(84),325.338,(57),none
80,412.928,(90),97.4253,1.345,(43),179.101,(87),none
81,57.0,(23),94.2696,0.6004,(93),443.036,(47),none
82,449.413,(101),90.1546,1.642,(19),138.322,(97),none
83,313.603,(76),81.9985,1.506,(32),132.714,(99),none
84,32.82,(13),75.6653,0.5693,(96),318.105,(59),none
85,93.13,(34),75.3896,0.9073,(72),196.736,(85),none
86,88.51,(33),73.2859,0.8931,(74),204.047,(82),none
87,226.6,(63),71.2988,1.083,(61),178.029,(88),none
88,219.502,(60),70.4035,1.183,(53),135.538,(98),none
89,167.307,(49),69.9414,1.117,(59),146.819,(95),none
90,236.205,(64),67.7632,1.185,(52),130.545,(100),none
91,145.505,(46),65.8379,0.961,(68),162.495,(93),none
92,10.95,(5),65.1707,0.3792,(105),448.559,(46),none
93,194.007,(56),55.3787,1.137,(57),124.233,(104),none
94,192.707,(55),55.3415,1.029,(64),129.301,(101),none
95,121.204,(38),53.1743,0.906,(73),138.832,(96),none
96,287.905,(73),52.9711,1.436,(37),108.666,(108),none
97,181.111,(54),50.4181,1.137,(56),110.797,(107),none
98,122.704,(39),48.8971,0.738,(81),162.727,(92),none
99,134.0,(42),45.5286,0.91,(71),124.188,(105),none
100,433.6,(96),29.1505,0.812,(79),280.952,(66),none
101,25.64,(11),24.6274,0.459,(103),129.12,(102),none
102,62.1604,(25),24.2813,0.626,(90),128.863,(103),none
103,72.2158,(29),23.8709,0.7004,(83),115.682,(106),none
104,470.8,(103),19.2687,1.007,(66),167.746,(90),none
105,223.322,(61),6.44412,0.567,(97),100.827,(109),none
106,13.6782,(6),0.0,0.5309,(99),608.337,(37),none
107,22.2431,(9),0.0,0.5062,(100),301.162,(63),none
108,85.2196,(32),0.0,1.0667,(62),199.578,(83),none
109,273.19,(71),0.0,1.934,(7),180.932,(86),none
