Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,15.39,(1),786.446,0.8748,(25),3009.77,(1),none
1,6.24,(0),573.914,0.66138,(26),3030.96,(0),none
2,453.836,(17),493.804,2.378,(8),496.859,(5),none
3,126.653,(7),373.774,1.416,(20),639.079,(3),none
4,542.879,(18),334.344,2.714,(6),291.601,(8),none
5,89.5962,(5),331.778,2.0933,(12),417.713,(6),none
6,149.698,(10),324.917,1.569,(18),513.05,(4),none
7,29.6,(2),306.657,0.9334,(23),951.857,(2),none
8,2524.84,(26),279.216,6.49,(0),110.964,(25),none
9,916.217,(23),231.239,3.455,(3),166.717,(15),none
10,992.827,(24),218.125,3.732,(2),144.524,(19),none
11,73.77,(4),183.368,1.3402,(22),381.538,(7),none
12,605.255,(19),183.092,2.595,(7),163.941,(16),none
13,1109.95,(25),181.646,3.75,(1),117.673,(22),none
14,166.897,(11),159.844,1.674,(16),240.619,(11),none
15,144.167,(9),153.454,1.403,(21),258.331,(9),none
16,772.03,(20),149.584,3.241,(5),115.098,(23),none
17,392.747,(13),145.408,2.335,(10),153.437,(17),none
18,443.278,(14),137.226,2.121,(11),146.563,(18),none
19,131.829,(8),136.774,1.442,(19),241.79,(10),none
20,803.157,(22),127.846,3.317,(4),117.824,(21),none
21,450.264,(16),127.669,1.754,(15),169.326,(13),none
22,799.86,(21),112.777,2.345,(9),113.234,(24),none
23,447.607,(15),97.1788,1.798,(14),124.525,(20),none
24,286.296,(12),83.1613,1.935,(13),104.655,(26),none
25,53.54,(3),59.962,0.9036,(24),167.794,(14),none
26,90.2536,(6),0.0,1.5894,(17),233.691,(12),none
