Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4096.69,(158),427998.0,695914.0,(0),1.15251,(135),['54-Xe-129_n-g']
1,9.99999,(4),765.058,4.03194,(129),80.7621,(0),['54-Xe-131_n-g']
2,11.1893,(5),538.495,4.02853,(130),9.85183,(7),['54-Xe-134_n-g']
3,18.703,(6),266.896,4.2509,(126),3.70865,(36),['54-Xe-134_n-g']
4,156.463,(15),117.791,34.4,(28),9.16906,(9),['54-Xe-131_n-g']
5,7.50969,(3),106.024,2.53026,(138),5.06915,(28),['54-Xe-131_n-g']
6,99.9999,(12),101.781,6.9358,(110),12.624,(2),['54-Xe-131_n-g']
7,98.7702,(11),70.9647,6.6566,(111),0.41059,(155),['54-Xe-131_n-g']
8,202.689,(18),68.9923,21.595,(53),6.99617,(14),['54-Xe-131_n-g']
9,119.826,(14),52.8423,9.191,(97),11.0626,(6),['54-Xe-131_n-g']
10,39.3011,(7),46.4953,25.2502,(47),0.243627,(156),['54-Xe-134_n-g']
11,221.236,(19),46.0878,16.565,(73),6.78609,(16),['54-Xe-131_n-g']
12,617.423,(46),42.2755,28.011,(43),3.18963,(45),['54-Xe-131_n-g']
13,63.9076,(8),40.9809,28.0722,(42),0.135474,(158),['54-Xe-134_n-g']
14,170.752,(16),40.1661,9.057,(99),8.54594,(11),['54-Xe-131_n-g']
15,442.205,(35),39.0056,14.9,(78),4.42722,(32),['54-Xe-131_n-g']
16,179.713,(17),38.7611,10.283,(92),8.12182,(12),['54-Xe-131_n-g']
17,564.572,(43),37.5209,19.664,(60),3.40785,(41),['54-Xe-131_n-g']
18,80.3667,(9),27.8381,13.4805,(83),0.21517,(157),['54-Xe-134_n-g']
19,492.599,(38),27.7579,29.779,(40),3.67475,(37),['54-Xe-131_n-g']
20,275.799,(24),27.182,28.812,(41),6.13826,(20),['54-Xe-134_n-g']
21,1158.79,(72),26.2526,44.56,(21),1.99896,(75),['54-Xe-131_n-g']
22,110.598,(13),24.9827,13.353,(84),11.3428,(5),['54-Xe-134_n-g']
23,1445.62,(85),24.7979,62.61,(10),1.75816,(89),['54-Xe-132_n-g']
24,649.5,(48),23.5392,8.07,(104),3.66376,(38),['54-Xe-132_n-g']
25,233.27,(20),22.7117,7.845,(105),6.77246,(17),['54-Xe-131_n-g']
26,2.81317,(0),19.9268,3.32646,(134),2.02525,(74),['54-Xe-134_n-g']
27,847.334,(56),19.1604,51.037,(15),2.45494,(54),['54-Xe-131_n-g']
