Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4500000.0,(492),3447220.0,6041400.0,(0),3.80652,(492),['42-Mo-98_n-tot']
1,67.8678,(2),687.719,24.4156,(275),6.1105,(332),['42-Mo-95_n-tot']
2,31.2858,(1),585.335,30.8744,(243),5.33326,(463),['42-Mo-95_n-tot']
3,156.845,(10),561.602,25.599,(268),6.5618,(263),['42-Mo-96_n-tot']
4,3542.09,(160),544.16,227.3,(23),5.71694,(395),['42-Mo-96_n-tot']
5,31064.6,(473),535.511,402.4,(13),7.39762,(120),['42-Mo-98_n-tot']
6,502.716,(34),468.226,33.133,(233),6.79397,(214),['42-Mo-98_n-tot']
7,31946.3,(477),409.972,977.4,(2),8.01277,(76),['42-Mo-92_n-tot']
8,3248.93,(157),382.19,81.38,(116),6.6284,(255),['42-Mo-92_n-tot']
9,6380.88,(204),344.845,186.85,(37),6.95855,(185),['42-Mo-98_n-tot']
10,36226.6,(485),311.816,414.5,(12),8.24268,(67),['42-Mo-92_n-tot']
11,3125.99,(156),289.45,76.58,(129),5.17024,(472),['42-Mo-92_n-tot']
12,10563.9,(270),258.696,158.5,(47),4.9426,(482),['42-Mo-98_n-tot']
13,119.813,(9),256.933,11.641,(365),5.10426,(477),['42-Mo-96_n-tot']
14,26905.8,(452),253.395,579.5,(8),7.56416,(102),['42-Mo-92_n-tot']
15,2417.9,(143),242.555,47.63,(182),7.53709,(104),['42-Mo-96_n-tot']
16,9321.88,(252),222.783,113.06,(81),8.07944,(75),['42-Mo-96_n-tot']
17,19541.7,(393),221.835,235.9,(21),7.13492,(163),['42-Mo-98_n-tot']
18,24897.7,(440),216.142,287.9,(15),7.38675,(122),['42-Mo-100_n-tot']
19,11659.3,(286),211.342,85.0,(112),7.72387,(87),['42-Mo-98_n-tot']
20,33479.4,(478),211.256,832.9,(4),8.15721,(71),['42-Mo-92_n-tot']
21,5366.51,(189),201.015,91.06,(106),4.83062,(485),['42-Mo-96_n-tot']
22,5568.72,(191),195.635,116.86,(75),6.48448,(274),['42-Mo-94_n-tot']
23,21032.3,(409),192.616,187.9,(36),6.46357,(278),['42-Mo-92_n-tot']
24,37038.8,(486),182.761,517.4,(9),8.15367,(72),['42-Mo-92_n-tot']
25,7497.55,(220),181.172,120.87,(70),5.08926,(478),['42-Mo-98_n-tot']
26,1517.86,(104),169.029,26.12,(263),4.02838,(491),['42-Mo-98_n-tot']
27,10192.0,(266),159.237,80.1,(122),7.49506,(110),['42-Mo-96_n-tot']
28,7601.38,(221),158.501,80.65,(120),6.58087,(258),['42-Mo-98_n-tot']
29,2336.66,(142),153.085,34.14,(225),5.5935,(426),['42-Mo-96_n-tot']
30,8946.96,(247),149.921,72.22,(135),5.34885,(459),['42-Mo-92_n-tot']
31,31507.6,(476),144.976,216.8,(27),8.67029,(48),['42-Mo-92_n-tot']
32,28906.5,(461),144.74,166.4,(43),7.57256,(100),['42-Mo-92_n-tot']
33,5403.84,(190),143.73,25.71,(265),10.5266,(30),['42-Mo-94_n-tot']
34,6149.35,(203),140.651,40.0,(204),5.4045,(454),['42-Mo-98_n-tot']
35,458.52,(33),140.371,7.899,(391),4.92921,(483),['42-Mo-98_n-tot']
36,11586.4,(285),133.904,54.7,(164),6.77072,(217),['42-Mo-92_n-tot']
37,379.283,(27),133.053,14.143,(337),6.89848,(198),['42-Mo-100_n-tot']
38,23481.9,(430),129.558,109.7,(88),7.49727,(109),['42-Mo-98_n-tot']
