Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,7000000.0,(204),12573900.0,11500000.0,(0),4.23533,(50),none
1,150000.0,(203),392488.0,295000.0,(1),5.16308,(29),none
2,9.30486,(1),2939.31,15.6523,(82),8.13341,(12),none
3,17.2438,(2),1628.97,15.6311,(83),4.41575,(44),none
4,44.9315,(4),1468.74,23.8497,(58),4.64869,(39),none
5,2376.79,(116),1156.45,56.63,(5),23.2935,(3),none
6,40.9034,(3),969.495,23.7749,(59),3.3498,(90),none
7,2372.15,(115),819.161,56.74,(4),1.92736,(197),none
8,1.625,(0),817.717,5.52621,(165),8.99179,(9),none
9,224.679,(22),748.997,11.33,(114),2.22888,(183),none
10,506.907,(43),592.097,38.699,(19),2.52519,(165),none
11,139.926,(13),562.97,14.199,(92),3.8713,(65),none
12,466.02,(42),552.534,36.281,(26),2.41577,(176),none
13,789.19,(55),512.035,29.472,(37),1.93431,(196),none
14,2259.71,(111),448.049,73.9,(3),2.00714,(192),none
15,555.284,(45),434.189,36.914,(23),3.02335,(119),none
16,3472.12,(173),423.192,28.4,(40),4.09159,(54),none
17,3460.88,(172),403.336,28.39,(41),6.60735,(17),none
18,1237.58,(74),362.568,48.64,(8),1.89374,(198),none
19,1114.92,(69),322.222,44.87,(10),2.12798,(188),none
20,410.883,(39),307.027,9.618,(126),5.8204,(21),none
21,394.354,(38),288.653,12.446,(105),1.80615,(200),none
22,237.394,(23),285.829,2.534,(186),40.6453,(0),none
23,3181.55,(158),278.832,31.83,(32),2.36485,(179),none
24,2755.29,(132),253.962,24.95,(50),3.13606,(109),none
25,120.631,(12),242.832,5.137,(171),2.84051,(141),none
26,620.371,(48),240.441,33.501,(29),3.90546,(61),none
27,858.498,(59),238.973,28.068,(42),2.78971,(145),none
28,58.7188,(5),236.953,10.9848,(116),3.62146,(76),none
29,1319.43,(78),228.287,37.49,(21),2.9461,(129),none
30,3242.11,(159),222.982,43.64,(12),3.89316,(63),none
31,1018.17,(66),219.348,23.94,(57),2.40095,(177),none
32,579.943,(47),217.996,14.084,(93),2.93407,(130),none
33,3176.03,(157),206.271,31.6,(33),2.35494,(180),none
34,1664.53,(92),195.56,44.07,(11),2.56583,(162),none
35,1421.43,(81),186.476,28.72,(39),2.15197,(187),none
36,903.073,(61),181.41,30.33,(35),3.02542,(118),none
37,2751.58,(131),180.423,24.67,(53),3.06221,(116),none
38,1389.0,(80),179.537,55.31,(6),3.10304,(110),none
39,3948.66,(200),177.719,26.09,(48),3.53561,(82),none
40,1705.55,(94),165.941,19.37,(70),3.74904,(67),none
41,1265.46,(76),165.857,15.1,(87),1.78564,(201),none
42,1523.53,(86),163.823,39.53,(17),2.45073,(172),none
43,114.32,(9),160.484,19.3619,(71),2.49334,(168),none
44,310.942,(30),156.007,14.567,(91),4.21278,(51),none
45,355.667,(34),153.325,26.73,(44),2.60793,(159),none
46,1615.57,(91),145.696,17.47,(76),3.06715,(114),none
47,3443.64,(171),143.72,15.68,(81),1.32994,(203),none
48,1450.7,(83),137.6,20.72,(66),2.76987,(146),none
49,427.986,(41),136.864,13.208,(99),3.46522,(86),none
50,517.261,(44),135.342,5.565,(164),4.78125,(37),none
51,805.861,(56),134.541,8.692,(134),6.09821,(19),none
52,77.5207,(6),132.736,21.4401,(64),2.8786,(137),none
53,2049.52,(103),130.48,90.15,(2),2.22173,(185),none
54,3502.57,(174),128.262,11.98,(112),10.7413,(8),none
55,266.362,(24),125.29,26.579,(46),4.30904,(48),none
56,643.281,(49),121.748,21.219,(65),3.05448,(117),none
57,196.757,(18),120.453,17.834,(75),2.27471,(182),none
58,2431.11,(119),119.489,28.75,(38),2.99507,(120),none
59,2090.73,(105),115.063,24.75,(51),3.26266,(96),none
60,3551.88,(175),114.148,43.27,(13),4.31204,(46),none
61,1953.28,(102),112.623,34.15,(28),2.7153,(151),none
62,1680.08,(93),112.237,12.58,(103),2.20851,(186),none
63,1278.77,(77),110.918,8.29,(135),5.18693,(28),none
64,2120.72,(107),108.091,17.08,(78),2.47588,(169),none
65,2280.98,(112),105.121,14.93,(89),2.84389,(140),none
66,3923.0,(198),104.707,33.04,(31),7.10733,(15),none
67,3935.43,(199),103.007,31.12,(34),4.91255,(33),none
68,3985.73,(201),102.405,23.56,(60),6.75479,(16),none
69,1131.59,(70),102.306,12.32,(109),3.19833,(105),none
70,2719.55,(130),98.7222,15.2,(86),1.96116,(194),none
71,1067.04,(68),97.5679,27.28,(43),2.98554,(124),none
72,759.534,(54),96.8833,20.263,(67),2.55346,(163),none
73,722.966,(52),96.6593,13.336,(97),2.38134,(178),none
74,3337.29,(165),93.535,19.87,(69),2.90269,(133),none
75,2163.73,(108),91.0397,36.75,(24),3.23862,(101),none
76,1808.82,(97),87.6073,43.01,(14),3.35706,(89),none
77,1036.24,(67),85.6281,13.6,(95),3.62854,(75),none
78,290.695,(29),84.8895,5.171,(169),2.69056,(154),none
79,1850.68,(98),79.8426,37.2,(22),2.89681,(136),none
80,682.597,(50),79.1169,35.32,(27),3.3385,(91),none
