Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1408.17,(7),6030.44,20.15,(5),968.542,(1),none
1,2398.39,(11),4380.23,24.1,(0),569.593,(4),none
2,526.751,(2),4344.22,6.616,(20),1927.62,(0),none
3,4877.56,(20),2096.77,20.66,(3),278.692,(10),none
4,4211.52,(19),1923.38,23.5,(1),233.13,(11),none
5,1203.05,(6),1877.2,7.85,(17),669.495,(2),none
6,4021.3,(18),1590.32,22.92,(2),215.727,(13),none
7,1042.08,(5),1403.07,8.55,(15),585.225,(3),none
8,2994.1,(14),1265.32,9.84,(13),332.152,(7),none
9,7167.89,(24),1166.0,19.13,(6),162.36,(15),none
10,1984.11,(9),1114.16,9.03,(14),345.972,(6),none
11,5869.7,(23),1107.67,20.61,(4),150.809,(17),none
12,2583.29,(13),1105.54,10.29,(10),299.923,(9),none
13,3210.25,(16),1028.35,12.4,(8),225.156,(12),none
14,3008.48,(15),894.394,7.39,(19),301.129,(8),none
15,5599.49,(22),878.687,16.68,(7),157.557,(16),none
16,654.919,(3),772.752,6.513,(21),422.008,(5),none
17,5149.49,(21),608.326,10.22,(11),145.676,(18),none
18,1670.11,(8),518.693,12.22,(9),204.071,(14),none
19,2082.16,(10),345.687,7.76,(18),128.862,(20),none
20,3335.24,(17),340.546,9.96,(12),101.512,(23),none
21,2503.13,(12),286.107,8.44,(16),101.079,(24),none
22,1007.07,(4),245.655,6.42,(22),118.767,(21),none
23,474.03,(1),176.83,3.68,(24),129.382,(19),none
24,235.0,(0),118.209,4.394,(23),117.555,(22),none
