Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,3518800.0,(224),5088310.0,6000000.0,(0),3.67877,(209),['36-Kr-84_n-tot']
1,946098.0,(223),2855450.0,1057620.0,(1),9.38519,(16),['36-Kr-86_n-tot']
2,134584.0,(84),15607.3,12635.0,(15),6.6671,(126),['36-Kr-86_n-tot']
3,2039.32,(13),15126.7,767.89,(170),4.11681,(206),['36-Kr-84_n-tot']
4,204243.0,(92),13997.7,13880.0,(12),6.60321,(133),['36-Kr-86_n-tot']
5,708902.0,(171),12548.1,7966.0,(31),7.60068,(59),['36-Kr-86_n-tot']
6,32282.8,(35),12173.8,3560.2,(91),3.04281,(222),['36-Kr-84_n-tot']
7,10527.4,(20),11579.4,2513.05,(107),3.33683,(211),['36-Kr-84_n-tot']
8,219610.0,(93),10777.3,10224.0,(22),7.77415,(53),['36-Kr-86_n-tot']
9,400197.0,(120),9759.46,17202.0,(4),7.0032,(99),['36-Kr-86_n-tot']
10,85869.7,(75),9216.81,1101.3,(156),3.29801,(212),['36-Kr-84_n-tot']
11,2747.3,(14),8742.17,508.21,(177),8.72396,(26),['36-Kr-84_n-tot']
12,587632.0,(153),8710.9,15435.0,(7),6.83325,(109),['36-Kr-86_n-tot']
13,69158.2,(62),7188.36,978.3,(161),4.30817,(205),['36-Kr-84_n-tot']
14,64064.0,(57),7047.15,942.1,(164),19.4828,(4),['36-Kr-84_n-tot']
15,93870.3,(80),7043.71,12586.4,(16),6.73605,(116),['36-Kr-86_n-tot']
16,73407.3,(65),7021.51,2663.9,(103),8.1561,(34),['36-Kr-84_n-tot']
17,84110.1,(74),6701.4,3416.3,(94),5.86553,(191),['36-Kr-84_n-tot']
18,389793.0,(117),6574.77,11529.0,(20),6.02745,(183),['36-Kr-86_n-tot']
19,329714.0,(108),6180.25,12015.0,(18),6.22023,(174),['36-Kr-86_n-tot']
20,745065.0,(180),5949.18,6536.0,(50),5.93226,(187),['36-Kr-86_n-tot']
21,754875.0,(182),5947.76,5619.0,(58),6.38756,(156),['36-Kr-86_n-tot']
22,722927.0,(175),5587.81,6654.0,(49),6.0318,(182),['36-Kr-86_n-tot']
23,42983.1,(43),5465.71,2359.4,(113),6.91718,(105),['36-Kr-84_n-tot']
24,640981.0,(162),5265.05,11152.0,(21),6.01522,(184),['36-Kr-86_n-tot']
25,89978.7,(79),5144.23,3359.3,(96),3.29172,(213),['36-Kr-84_n-tot']
26,154894.0,(86),4868.07,13258.0,(13),7.12585,(92),['36-Kr-86_n-tot']
27,413582.0,(121),4735.81,16542.0,(5),9.01761,(19),['36-Kr-86_n-tot']
28,865069.0,(198),4453.8,4989.0,(66),5.88904,(189),['36-Kr-86_n-tot']
29,27738.6,(33),4389.98,1451.8,(144),6.60118,(134),['36-Kr-84_n-tot']
30,65962.0,(58),4266.48,1745.9,(134),3.02958,(223),['36-Kr-84_n-tot']
31,40357.6,(41),4216.3,1768.7,(133),6.45872,(148),['36-Kr-84_n-tot']
32,728793.0,(176),4123.61,3769.0,(86),6.59574,(137),['36-Kr-86_n-tot']
33,580736.0,(152),4091.24,14646.0,(9),6.2881,(168),['36-Kr-86_n-tot']
34,351923.0,(111),3977.61,7512.0,(39),7.98598,(40),['36-Kr-86_n-tot']
35,600645.0,(156),3948.75,21464.0,(2),6.33271,(160),['36-Kr-86_n-tot']
36,167141.0,(88),3876.19,9271.0,(24),7.6805,(55),['36-Kr-86_n-tot']
37,107.995,(3),3673.6,119.281,(210),23.0562,(2),['36-Kr-80_n-tot']
38,695138.0,(168),3579.38,4457.0,(72),7.40434,(76),['36-Kr-86_n-tot']
39,281792.0,(100),3498.37,14079.0,(11),7.42413,(70),['36-Kr-86_n-tot']
40,694055.0,(167),3238.42,11569.0,(19),8.13638,(35),['36-Kr-86_n-tot']
41,62641.8,(55),3055.77,1424.8,(145),6.0053,(185),['36-Kr-84_n-tot']
42,242345.0,(96),3038.64,7628.0,(38),7.41519,(74),['36-Kr-86_n-tot']
43,87289.9,(76),2978.16,939.4,(165),8.5716,(28),['36-Kr-84_n-tot']
44,63268.0,(56),2930.25,852.1,(168),5.26193,(201),['36-Kr-84_n-tot']
45,869395.0,(200),2895.55,3982.0,(77),6.59472,(138),['36-Kr-86_n-tot']
46,53194.6,(52),2769.05,2051.4,(123),6.26105,(170),['36-Kr-86_n-tot']
47,717685.0,(173),2587.47,4913.0,(67),6.68804,(124),['36-Kr-86_n-tot']
48,553494.0,(148),2522.62,6399.0,(52),6.34262,(159),['36-Kr-86_n-tot']
49,57984.6,(53),2498.99,3591.0,(89),5.51183,(199),['36-Kr-86_n-tot']
50,68396.8,(60),2452.31,1696.7,(135),3.73658,(208),['36-Kr-84_n-tot']
51,938147.0,(221),2407.09,7918.0,(32),8.02431,(39),['36-Kr-86_n-tot']
52,80822.1,(73),2405.01,1330.2,(148),6.96682,(101),['36-Kr-84_n-tot']
53,232366.0,(95),2307.45,8102.0,(29),7.63741,(57),['36-Kr-86_n-tot']
54,556178.0,(149),2041.01,6077.0,(55),6.8375,(108),['36-Kr-86_n-tot']
55,74029.7,(66),2019.63,533.3,(175),7.27064,(85),['36-Kr-84_n-tot']
56,939230.0,(222),2018.02,7725.0,(35),9.16111,(17),['36-Kr-86_n-tot']
57,354866.0,(112),1926.08,7665.0,(37),7.04186,(96),['36-Kr-86_n-tot']
58,801310.0,(186),1869.54,12526.0,(17),7.41527,(73),['36-Kr-86_n-tot']
59,76618.2,(68),1838.5,1116.7,(155),8.72946,(24),['36-Kr-84_n-tot']
60,77522.4,(69),1813.04,1318.3,(149),7.83407,(47),['36-Kr-84_n-tot']
61,859274.0,(196),1806.71,6969.0,(45),6.12552,(178),['36-Kr-86_n-tot']
62,650616.0,(164),1736.39,7730.0,(34),6.97171,(100),['36-Kr-86_n-tot']
63,561778.0,(150),1728.88,6496.0,(51),6.25967,(171),['36-Kr-86_n-tot']
64,718605.0,(174),1718.77,3894.0,(81),7.48934,(65),['36-Kr-86_n-tot']
65,860983.0,(197),1711.62,6867.0,(46),6.24346,(172),['36-Kr-86_n-tot']
66,227422.0,(94),1678.74,2962.0,(100),6.64065,(131),['36-Kr-86_n-tot']
67,70584.6,(63),1607.39,503.4,(178),18.708,(5),['36-Kr-84_n-tot']
68,11364.8,(21),1597.18,271.4,(194),15.414,(6),['36-Kr-84_n-tot']
69,75234.5,(67),1590.21,497.7,(179),4.38111,(204),['36-Kr-84_n-tot']
70,918336.0,(216),1547.85,3636.0,(88),7.37668,(80),['36-Kr-86_n-tot']
71,612279.0,(157),1531.95,20912.0,(3),7.03335,(97),['36-Kr-86_n-tot']
72,820229.0,(189),1473.46,7263.0,(41),6.2925,(166),['36-Kr-86_n-tot']
73,343006.0,(110),1469.83,8847.0,(25),7.22085,(88),['36-Kr-86_n-tot']
74,739765.0,(179),1443.28,3963.0,(79),6.58778,(139),['36-Kr-86_n-tot']
75,1378.64,(12),1420.17,232.13,(197),4.52502,(203),['36-Kr-84_n-tot']
76,17237.6,(25),1384.98,520.9,(176),6.93865,(104),['36-Kr-84_n-tot']
77,458471.0,(128),1333.63,2991.0,(98),6.13111,(177),['36-Kr-86_n-tot']
78,712571.0,(172),1327.41,5376.0,(61),8.97644,(21),['36-Kr-86_n-tot']
79,33852.9,(36),1261.16,461.1,(180),14.4021,(7),['36-Kr-84_n-tot']
80,28850.8,(34),1249.01,1188.5,(153),5.83653,(192),['36-Kr-84_n-tot']
81,394625.0,(119),1245.93,3584.0,(90),7.22981,(87),['36-Kr-86_n-tot']
82,770006.0,(183),1225.8,10067.0,(23),7.47824,(66),['36-Kr-86_n-tot']
83,25781.9,(30),1158.37,1241.4,(152),3.13822,(220),['36-Kr-84_n-tot']
84,428578.0,(122),1155.95,13010.0,(14),6.93972,(103),['36-Kr-86_n-tot']
85,36847.4,(39),1154.53,2244.3,(119),6.4069,(152),['36-Kr-84_n-tot']
86,492813.0,(132),1145.88,6279.0,(54),5.77133,(193),['36-Kr-86_n-tot']
87,922377.0,(217),1125.6,3790.0,(85),6.45218,(149),['36-Kr-86_n-tot']
88,630350.0,(161),1079.85,4404.0,(73),7.37765,(79),['36-Kr-86_n-tot']
89,5600.63,(16),1079.55,285.1,(192),6.67686,(125),['36-Kr-84_n-tot']
90,87714.1,(77),990.901,323.3,(187),7.69092,(54),['36-Kr-84_n-tot']
91,48632.9,(46),987.192,4493.2,(71),5.61872,(195),['36-Kr-86_n-tot']
92,812479.0,(187),966.453,7140.0,(42),6.39436,(154),['36-Kr-86_n-tot']
93,367773.0,(116),926.285,4165.0,(75),7.14943,(91),['36-Kr-86_n-tot']
94,41005.9,(42),913.553,401.6,(183),3.19214,(219),['36-Kr-84_n-tot']
95,541147.0,(146),899.843,5290.0,(62),6.56003,(141),['36-Kr-86_n-tot']
96,61140.7,(54),867.072,2777.5,(101),3.07618,(221),['36-Kr-84_n-tot']
97,627.844,(8),858.683,114.463,(213),7.04687,(95),['36-Kr-84_n-tot']
98,177619.0,(89),846.72,8026.0,(30),7.43094,(69),['36-Kr-86_n-tot']
99,889295.0,(206),838.996,2479.0,(109),6.59749,(136),['36-Kr-86_n-tot']
100,18999.5,(26),815.783,1879.0,(128),6.11076,(179),['36-Kr-86_n-tot']
101,883058.0,(204),789.551,3477.0,(92),6.27996,(169),['36-Kr-86_n-tot']
102,450948.0,(127),780.08,4095.0,(76),6.63319,(132),['36-Kr-86_n-tot']
103,892971.0,(208),719.116,5098.0,(64),7.08502,(94),['36-Kr-86_n-tot']
104,433965.0,(123),701.712,4613.0,(69),7.02013,(98),['36-Kr-86_n-tot']
105,782633.0,(185),663.348,2963.0,(99),7.77821,(52),['36-Kr-86_n-tot']
106,24350.1,(29),648.142,116.8,(212),8.726,(25),['36-Kr-84_n-tot']
107,479967.0,(130),629.77,14171.0,(10),6.53681,(142),['36-Kr-86_n-tot']
108,269364.0,(98),622.535,2355.0,(114),6.40404,(153),['36-Kr-86_n-tot']
109,441509.0,(124),596.161,6974.0,(44),6.77311,(112),['36-Kr-86_n-tot']
110,8212.34,(19),585.518,1483.0,(143),5.5574,(197),['36-Kr-84_n-tot']
111,311742.0,(104),575.893,6824.0,(47),6.32045,(161),['36-Kr-86_n-tot']
112,34.2309,(1),575.557,10.137,(224),6.29736,(164),['36-Kr-82_n-tot']
113,38578.7,(40),570.048,1498.4,(142),3.22564,(218),['36-Kr-86_n-tot']
114,644614.0,(163),554.254,3853.0,(84),7.09716,(93),['36-Kr-86_n-tot']
115,267418.0,(97),542.424,15053.0,(8),6.76086,(114),['36-Kr-86_n-tot']
116,447221.0,(126),541.945,4188.0,(74),6.69556,(123),['36-Kr-86_n-tot']
117,49531.9,(48),534.947,452.4,(181),5.88065,(190),['36-Kr-84_n-tot']
118,531083.0,(141),524.962,3747.0,(87),6.66204,(127),['36-Kr-86_n-tot']
119,49748.3,(49),514.345,247.0,(196),8.16668,(33),['36-Kr-84_n-tot']
120,286970.0,(101),508.715,3407.0,(95),7.62608,(58),['36-Kr-86_n-tot']
121,899606.0,(210),502.664,3429.0,(93),7.51725,(63),['36-Kr-86_n-tot']
122,817068.0,(188),500.346,2621.0,(104),6.2933,(165),['36-Kr-86_n-tot']
123,573382.0,(151),497.056,3937.0,(80),6.74332,(115),['36-Kr-86_n-tot']
124,931824.0,(218),496.545,3864.0,(82),6.39246,(155),['36-Kr-86_n-tot']
125,887486.0,(205),467.095,1658.0,(137),6.78848,(110),['36-Kr-86_n-tot']
126,910105.0,(213),459.35,1532.0,(140),7.9394,(43),['36-Kr-86_n-tot']
127,14692.1,(23),450.254,2309.2,(115),6.44217,(150),['36-Kr-84_n-tot']
