Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,5000000.0,(41),4351480.0,9424360.0,(0),3.84258,(30),none
1,25000.0,(40),21300.9,92999.9,(1),7.43407,(2),none
2,190.752,(6),1531.97,41.7,(8),3.52383,(34),none
3,147.183,(5),1424.59,47.371,(5),3.60281,(32),none
4,629.298,(22),1195.32,53.797,(4),3.0479,(40),none
5,18.1326,(1),976.692,13.8186,(24),4.74262,(17),none
6,48.5953,(2),961.876,30.2835,(12),4.08671,(26),none
7,329.038,(11),766.617,68.637,(2),3.57909,(33),none
8,96.0123,(4),581.19,20.4851,(20),3.65363,(31),none
9,781.442,(28),546.693,29.003,(13),2.85716,(41),none
10,893.4,(34),529.476,27.226,(15),5.81948,(10),none
11,2.75,(0),369.29,9.45632,(32),4.75687,(16),none
12,532.612,(18),366.79,24.682,(16),3.36429,(36),none
13,397.309,(13),320.078,56.147,(3),4.04545,(28),none
14,76.1915,(3),304.154,22.6975,(18),4.0475,(27),none
15,210.32,(7),284.27,11.153,(28),6.07373,(9),none
16,805.313,(29),238.822,13.857,(23),6.8729,(5),none
17,738.801,(26),235.846,42.097,(7),3.86101,(29),none
18,246.29,(9),203.616,27.57,(14),4.9642,(14),none
19,647.061,(23),198.261,10.204,(31),6.38659,(7),none
20,956.04,(37),194.156,39.584,(9),5.1761,(12),none
21,693.123,(25),157.959,23.329,(17),4.61345,(19),none
22,860.275,(33),136.869,8.268,(33),3.16219,(39),none
23,665.491,(24),129.053,16.379,(22),5.10577,(13),none
24,550.349,(19),114.784,12.121,(25),4.40594,(21),none
25,568.012,(20),110.888,16.652,(21),3.27383,(38),none
26,991.323,(38),106.049,30.399,(11),5.48775,(11),none
27,339.712,(12),100.17,5.022,(36),7.34058,(3),none
28,504.183,(17),99.1812,10.468,(30),3.3352,(37),none
29,830.55,(30),97.4272,22.152,(19),4.44944,(20),none
30,493.131,(16),81.3064,46.002,(6),3.45332,(35),none
31,575.3,(21),74.9446,2.186,(41),11.1964,(0),none
32,214.396,(8),72.3418,4.388,(38),6.37931,(8),none
33,443.354,(15),69.7939,32.174,(10),4.11679,(25),none
34,905.921,(35),49.7712,5.921,(35),8.60551,(1),none
35,753.899,(27),40.7012,10.724,(29),4.37911,(22),none
36,408.851,(14),38.7957,7.359,(34),4.81208,(15),none
37,846.363,(31),37.2476,11.863,(26),4.25243,(24),none
38,258.445,(10),30.878,11.761,(27),4.68494,(18),none
39,998.505,(39),16.9637,3.671,(39),6.69265,(6),none
40,913.215,(36),12.0899,4.504,(37),7.13808,(4),none
41,852.664,(32),5.1886,2.797,(40),4.29869,(23),none
