Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,5500000.0,(171),2176120.0,7700000.0,(0),4.05338,(136),none
1,49983.3,(169),827940.0,15516.0,(1),4.92662,(31),none
2,50000.0,(170),827940.0,15516.0,(2),4.92189,(32),none
3,9566.75,(31),4263.51,758.41,(12),6.03059,(4),none
4,20964.6,(67),4107.25,1325.4,(4),0.500371,(167),none
5,3112.46,(11),3893.47,275.44,(76),0.441333,(169),none
6,8917.62,(28),3270.73,262.6,(80),0.040431,(171),none
7,3817.1,(12),1609.14,713.17,(15),4.79013,(75),none
8,23244.6,(74),1192.8,236.6,(83),5.53235,(6),none
9,16888.2,(55),1180.39,444.0,(31),4.70255,(108),none
10,23023.1,(73),1121.04,287.6,(73),0.239089,(170),none
11,9114.19,(29),1092.59,148.99,(104),6.64124,(3),none
12,9479.78,(30),964.162,411.31,(38),5.3522,(9),none
13,26973.3,(88),867.918,478.4,(26),4.92743,(30),none
14,43839.9,(151),864.584,292.1,(69),5.4346,(7),none
15,19261.3,(64),837.404,296.7,(67),1.22581,(164),none
16,18020.5,(58),788.675,577.2,(20),2.2276,(154),none
17,10284.4,(32),734.453,753.55,(13),4.96141,(24),none
18,21377.1,(68),725.248,404.4,(39),4.92854,(29),none
19,31517.0,(103),660.113,451.7,(30),4.82464,(64),none
20,4959.74,(16),641.4,649.22,(18),4.78829,(77),none
21,29123.7,(96),640.267,525.5,(23),4.65907,(116),none
22,1266.2,(6),631.449,327.525,(57),4.90049,(36),none
23,913.504,(4),625.964,488.134,(25),4.54042,(125),none
24,17337.5,(56),621.124,143.4,(106),4.69882,(109),none
25,48061.2,(163),620.479,370.8,(47),5.028,(20),none
26,25110.4,(80),617.939,314.3,(60),4.77921,(80),none
27,23562.2,(75),596.618,259.7,(81),4.83824,(58),none
28,32039.3,(104),572.4,331.5,(56),4.78253,(79),none
29,7299.84,(22),552.355,175.72,(98),1.86552,(157),none
30,27362.4,(89),533.027,235.7,(84),4.83341,(61),none
31,24592.5,(79),489.552,347.2,(52),4.85194,(53),none
32,6631.21,(19),487.229,1470.33,(3),4.6416,(118),none
33,8090.58,(25),460.442,372.77,(46),4.49585,(126),none
34,945.814,(5),457.607,25.406,(166),1.70109,(159),none
35,25969.5,(82),450.982,441.7,(33),4.41969,(130),none
36,8599.23,(26),440.535,432.93,(35),3.98466,(138),none
37,28144.8,(92),423.271,265.1,(79),4.86117,(48),none
38,25420.3,(81),402.648,322.1,(58),4.70921,(105),none
39,11482.3,(36),390.245,193.4,(91),3.34364,(147),none
40,37394.9,(123),373.195,888.2,(6),4.75528,(91),none
41,49286.5,(166),372.734,498.6,(24),1.01155,(165),none
42,23998.7,(77),367.714,342.8,(54),4.98502,(21),none
43,1650.85,(8),362.158,286.89,(74),4.83525,(59),none
44,32704.8,(105),356.305,618.6,(19),2.07431,(156),none
