Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,7000000.0,(66),9575230.0,13600000.0,(0),4.83484,(38),none
1,16.2737,(2),6490.34,9.1826,(57),14.5632,(6),none
2,372.749,(15),4170.16,34.778,(18),1.84927,(57),none
3,815.187,(28),3823.32,74.444,(3),9.43909,(12),none
4,4.8125,(1),3197.14,7.91154,(59),10.8745,(10),none
5,518.662,(19),3140.74,88.496,(1),2.82313,(51),none
6,33.023,(3),2868.79,13.4631,(51),11.7369,(8),none
7,694.679,(25),2766.51,19.88,(41),1.62613,(61),none
8,113.573,(6),1971.07,28.3038,(27),7.2523,(18),none
9,427.185,(18),1825.59,28.461,(25),5.13308,(33),none
10,79.6477,(5),1625.76,11.1414,(54),4.54303,(43),none
11,724.977,(26),1609.79,21.855,(35),1.99864,(56),none
12,331.201,(14),1502.37,17.989,(46),1.06265,(64),none
13,151.118,(8),1449.03,17.644,(47),4.03703,(44),none
14,175.23,(9),1314.38,20.766,(38),6.33062,(22),none
15,1706.43,(53),1165.74,56.7,(5),1.82005,(59),none
16,663.389,(24),1150.74,22.255,(33),0.418322,(66),none
17,1078.8,(35),1146.25,28.46,(26),1.12526,(63),none
18,1588.04,(50),976.841,45.69,(10),1.83093,(58),none
19,391.86,(16),966.485,12.581,(53),4.97454,(35),none
20,575.086,(20),959.698,52.051,(7),3.77376,(46),none
21,1933.02,(62),953.41,33.08,(19),1.8104,(60),none
22,1851.9,(59),925.025,26.51,(29),0.662764,(65),none
23,1492.25,(48),882.347,53.34,(6),3.09266,(49),none
24,1991.21,(64),852.057,44.36,(11),5.52992,(27),none
25,199.277,(10),739.433,22.063,(34),5.55299,(26),none
26,69.9392,(4),696.599,36.879,(16),5.28482,(30),none
27,866.004,(30),609.497,20.232,(39),4.99905,(34),none
28,1309.58,(43),606.763,29.87,(23),2.39556,(52),none
29,731.467,(27),563.267,4.022,(62),15.3893,(4),none
30,1538.88,(49),557.35,41.85,(13),3.9529,(45),none
31,133.097,(7),557.133,19.287,(42),4.84216,(37),none
32,243.902,(11),525.917,41.993,(12),5.26856,(31),none
33,1130.94,(37),498.313,26.96,(28),4.59057,(42),none
34,842.8,(29),495.3,24.891,(31),5.49919,(28),none
35,1101.02,(36),491.403,13.46,(52),13.5099,(7),none
36,1364.97,(44),408.096,49.7,(8),6.7148,(20),none
37,1398.56,(45),402.074,30.16,(22),3.27334,(48),none
38,1826.46,(58),390.929,39.58,(14),2.28518,(54),none
39,1896.48,(61),380.123,20.12,(40),4.77136,(40),none
40,1644.69,(52),379.511,19.06,(43),2.31777,(53),none
41,1872.43,(60),362.433,8.81,(58),15.9169,(3),none
42,1434.3,(47),344.494,21.58,(36),3.73094,(47),none
43,1622.87,(51),287.679,28.84,(24),6.88135,(19),none
44,317.865,(13),274.685,46.533,(9),2.10927,(55),none
45,1051.28,(34),274.386,60.323,(4),5.38802,(29),none
46,396.392,(17),262.483,2.685,(65),11.2113,(9),none
47,1241.9,(41),240.738,39.29,(15),6.25425,(23),none
48,887.097,(31),213.377,17.395,(48),10.5507,(11),none
49,1718.08,(54),200.704,6.98,(61),5.16232,(32),none
50,986.872,(33),197.343,14.299,(49),4.88473,(36),none
51,1743.62,(55),186.031,20.86,(37),7.71942,(14),none
52,0.625,(0),177.04,1.66759,(66),21.5869,(1),none
53,1198.97,(40),152.776,36.06,(17),7.36609,(16),none
54,969.938,(32),152.231,78.924,(2),7.51164,(15),none
55,1941.99,(63),119.825,3.1,(63),25.6475,(0),none
56,1409.1,(46),113.104,6.99,(60),5.59236,(24),none
57,269.723,(12),107.419,23.673,(32),4.75513,(41),none
58,1277.06,(42),100.051,31.41,(21),6.61787,(21),none
59,623.447,(22),87.9725,32.857,(20),2.92459,(50),none
60,1782.85,(57),87.0203,18.05,(45),5.55319,(25),none
61,1159.27,(39),70.8441,18.76,(44),9.02589,(13),none
62,588.091,(21),67.1395,10.275,(55),4.7887,(39),none
63,2006.09,(65),59.7886,9.85,(56),14.8255,(5),none
64,651.393,(23),48.8824,25.331,(30),1.14801,(62),none
65,1137.67,(38),39.2791,3.03,(64),17.7363,(2),none
66,1760.97,(56),38.664,13.52,(50),7.25339,(17),none
