Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,7000000.0,(48),3323070.0,9000000.0,(0),4.11691,(13),none
1,100000.0,(47),1186730.0,696000.0,(1),5.69663,(8),none
2,43.1765,(2),20413.4,29.937,(32),10.4348,(3),none
3,2.81317,(0),15144.6,13.5402,(43),12.8305,(2),none
4,3.47418,(1),15107.2,13.5367,(44),12.9542,(1),none
5,3095.04,(44),5300.65,531.77,(2),1.78714,(40),none
6,3899.35,(46),3768.12,414.34,(3),2.68133,(30),none
7,3501.48,(45),3603.61,393.49,(4),1.57474,(46),none
8,1297.86,(25),2691.66,227.37,(5),2.01313,(36),none
9,272.632,(7),2672.68,70.819,(16),2.92347,(24),none
10,852.092,(19),1645.31,113.753,(9),2.83783,(27),none
11,438.444,(12),1546.25,19.98,(39),3.71222,(16),none
12,493.197,(13),1522.79,40.887,(27),5.60664,(9),none
13,2536.04,(43),1361.8,111.83,(10),3.25831,(19),none
14,967.95,(20),1312.5,115.969,(7),2.58657,(32),none
15,1505.92,(28),1207.7,124.67,(6),1.97231,(38),none
16,2349.13,(41),1169.74,114.86,(8),1.68595,(44),none
17,419.906,(11),1159.95,61.157,(20),1.12914,(48),none
18,110.795,(4),1021.4,37.5816,(28),4.27015,(12),none
19,2425.61,(42),923.485,68.24,(18),1.704,(43),none
20,204.097,(6),894.603,33.674,(30),2.85356,(26),none
21,2139.28,(39),889.312,59.96,(22),1.76785,(41),none
22,168.246,(5),876.734,56.428,(24),3.8409,(14),none
23,1737.41,(31),766.936,81.13,(14),2.37833,(34),none
24,72.1382,(3),753.179,28.1282,(34),6.27057,(6),none
25,2078.35,(38),733.436,81.48,(13),2.34651,(35),none
26,1648.94,(30),712.136,63.53,(19),1.70447,(42),none
27,554.132,(14),693.934,59.008,(23),3.01398,(23),none
28,1838.89,(32),637.544,94.88,(11),1.60448,(45),none
29,2230.89,(40),627.058,77.27,(15),3.8047,(15),none
30,648.825,(15),547.584,90.0,(12),3.18786,(20),none
31,300.924,(8),485.468,17.02,(40),4.78379,(10),none
32,1582.86,(29),424.418,70.66,(17),2.61047,(31),none
33,1859.19,(33),401.174,20.81,(37),1.48431,(47),none
34,730.688,(18),385.115,9.386,(45),6.76482,(5),none
35,1951.53,(35),369.019,60.43,(21),2.73688,(29),none
36,1061.6,(24),323.154,29.56,(33),3.03241,(22),none
37,1888.05,(34),265.518,14.67,(42),8.05764,(4),none
38,1031.32,(23),259.237,37.558,(29),2.79211,(28),none
39,715.546,(17),236.847,16.314,(41),1.93956,(39),none
40,1977.85,(36),225.433,20.15,(38),2.00301,(37),none
41,1377.11,(27),214.093,41.78,(26),2.85441,(25),none
42,1331.1,(26),204.403,27.12,(35),3.49939,(18),none
43,701.058,(16),126.874,48.849,(25),2.41229,(33),none
44,1990.44,(37),102.159,7.54,(47),6.06279,(7),none
45,990.362,(22),51.2322,8.536,(46),4.60112,(11),none
46,335.942,(9),45.7038,33.622,(31),3.67001,(17),none
47,979.584,(21),38.1993,2.251,(48),14.8952,(0),none
48,360.132,(10),28.6297,21.354,(36),3.1408,(21),none
