Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,8398.37,(3),13573.9,149.83,(2),300.152,(2),none
1,12908.4,(5),10031.4,149.6,(3),200.139,(5),none
2,22211.2,(7),6400.75,195.9,(0),113.748,(8),none
3,24170.2,(8),6281.48,161.6,(1),108.496,(9),none
4,2480.37,(1),6249.77,25.62,(9),935.66,(1),none
5,1686.13,(0),6000.94,28.63,(8),1208.56,(0),none
6,9646.18,(4),2366.16,76.5,(4),211.747,(4),none
7,6699.43,(2),1852.73,47.22,(7),299.37,(3),none
8,34241.0,(9),1579.7,72.0,(5),122.151,(6),none
9,14818.1,(6),988.067,50.2,(6),118.866,(7),none
